GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,ROUND,GAME_NO_IN_SERIES
42300205,2024-05-15,CLE,BOS,AWAY,SF,9
42300205,2024-05-15,CLE,BOS,AWAY,SF,10
42300171,2024-04-21,DAL,LAC,AWAY,RND1,1
42300171,2024-04-21,DAL,LAC,AWAY,RND1,2
42300172,2024-04-23,DAL,LAC,AWAY,RND1,3
42300172,2024-04-23,DAL,LAC,AWAY,RND1,4
42300173,2024-04-26,DAL,LAC,HOME,RND1,5
42300173,2024-04-26,DAL,LAC,HOME,RND1,6
42300174,2024-04-28,DAL,LAC,HOME,RND1,7
42300174,2024-04-28,DAL,LAC,HOME,RND1,8
42300175,2024-05-01,DAL,LAC,AWAY,RND1,9
42300175,2024-05-01,DAL,LAC,AWAY,RND1,10
42300176,2024-05-03,DAL,LAC,HOME,RND1,11
42300176,2024-05-03,DAL,LAC,HOME,RND1,12
42300221,2024-05-07,DAL,OKC,AWAY,SF,1
42300221,2024-05-07,DAL,OKC,AWAY,SF,2
42300222,2024-05-09,DAL,OKC,AWAY,SF,3
42300222,2024-05-09,DAL,OKC,AWAY,SF,4
42300223,2024-05-11,DAL,OKC,HOME,SF,5
42300223,2024-05-11,DAL,OKC,HOME,SF,6
42300224,2024-05-13,DAL,OKC,HOME,SF,7
42300224,2024-05-13,DAL,OKC,HOME,SF,8
42300225,2024-05-15,DAL,OKC,AWAY,SF,9
42300225,2024-05-15,DAL,OKC,AWAY,SF,10
42300226,2024-05-18,DAL,OKC,HOME,SF,11
42300226,2024-05-18,DAL,OKC,HOME,SF,12
42300311,2024-05-22,DAL,MIN,AWAY,CONF,1
42300311,2024-05-22,DAL,MIN,AWAY,CONF,2
42300312,2024-05-24,DAL,MIN,AWAY,CONF,3
42300312,2024-05-24,DAL,MIN,AWAY,CONF,4
42300313,2024-05-26,DAL,MIN,HOME,CONF,5
42300313,2024-05-26,DAL,MIN,HOME,CONF,6
42300314,2024-05-28,DAL,MIN,HOME,CONF,7
42300314,2024-05-28,DAL,MIN,HOME,CONF,8
42300315,2024-05-30,DAL,MIN,AWAY,CONF,9
42300315,2024-05-30,DAL,MIN,AWAY,CONF,10
42300401,2024-06-06,DAL,BOS,AWAY,FINALS,1
42300401,2024-06-06,DAL,BOS,AWAY,FINALS,2
42300402,2024-06-09,DAL,BOS,AWAY,FINALS,3
42300402,2024-06-09,DAL,BOS,AWAY,FINALS,4
42300403,2024-06-12,DAL,BOS,HOME,FINALS,5
42300403,2024-06-12,DAL,BOS,HOME,FINALS,6
42300404,2024-06-14,DAL,BOS,HOME,FINALS,7
42300404,2024-06-14,DAL,BOS,HOME,FINALS,8
42300405,2024-06-17,DAL,BOS,AWAY,FINALS,9
42300405,2024-06-17,DAL,BOS,AWAY,FINALS,10
42300151,2024-04-20,DEN,LAL,HOME,RND1,1
42300151,2024-04-20,DEN,LAL,HOME,RND1,2
42300152,2024-04-22,DEN,LAL,HOME,RND1,3
42300152,2024-04-22,DEN,LAL,HOME,RND1,4
42300153,2024-04-25,DEN,LAL,AWAY,RND1,5
42300153,2024-04-25,DEN,LAL,AWAY,RND1,6
42300154,2024-04-27,DEN,LAL,AWAY,RND1,7
42300154,2024-04-27,DEN,LAL,AWAY,RND1,8
42300155,2024-04-29,DEN,LAL,HOME,RND1,9
42300155,2024-04-29,DEN,LAL,HOME,RND1,10
42300231,2024-05-04,DEN,MIN,HOME,SF,1
42300231,2024-05-04,DEN,MIN,HOME,SF,2
42300232,2024-05-06,DEN,MIN,HOME,SF,3
42300232,2024-05-06,DEN,MIN,HOME,SF,4
42300233,2024-05-10,DEN,MIN,AWAY,SF,5
42300233,2024-05-10,DEN,MIN,AWAY,SF,6
42300234,2024-05-12,DEN,MIN,AWAY,SF,7
42300234,2024-05-12,DEN,MIN,AWAY,SF,8
42300235,2024-05-14,DEN,MIN,HOME,SF,9
42300235,2024-05-14,DEN,MIN,HOME,SF,10
42300236,2024-05-16,DEN,MIN,AWAY,SF,11
42300236,2024-05-16,DEN,MIN,AWAY,SF,12
42300237,2024-05-19,DEN,MIN,HOME,SF,13
42300237,2024-05-19,DEN,MIN,HOME,SF,14
42300121,2024-04-21,IND,MIL,AWAY,RND1,1
42300121,2024-04-21,IND,MIL,AWAY,RND1,2
42300122,2024-04-23,IND,MIL,AWAY,RND1,3
42300122,2024-04-23,IND,MIL,AWAY,RND1,4
42300123,2024-04-26,IND,MIL,HOME,RND1,5
42300123,2024-04-26,IND,MIL,HOME,RND1,6
42300124,2024-04-28,IND,MIL,HOME,RND1,7
42300124,2024-04-28,IND,MIL,HOME,RND1,8
42300125,2024-04-30,IND,MIL,AWAY,RND1,9
42300125,2024-04-30,IND,MIL,AWAY,RND1,10
42300126,2024-05-02,IND,MIL,HOME,RND1,11
42300126,2024-05-02,IND,MIL,HOME,RND1,12
42300211,2024-05-06,IND,NYK,AWAY,SF,1
42300211,2024-05-06,IND,NYK,AWAY,SF,2
42300212,2024-05-08,IND,NYK,AWAY,SF,3
42300212,2024-05-08,IND,NYK,AWAY,SF,4
42300213,2024-05-10,IND,NYK,HOME,SF,5
42300213,2024-05-10,IND,NYK,HOME,SF,6
42300214,2024-05-12,IND,NYK,HOME,SF,7
42300214,2024-05-12,IND,NYK,HOME,SF,8
42300215,2024-05-14,IND,NYK,AWAY,SF,9
42300215,2024-05-14,IND,NYK,AWAY,SF,10
42300216,2024-05-17,IND,NYK,HOME,SF,11
42300216,2024-05-17,IND,NYK,HOME,SF,12
42300217,2024-05-19,IND,NYK,AWAY,SF,13
42300217,2024-05-19,IND,NYK,AWAY,SF,14
42300301,2024-05-21,IND,BOS,AWAY,CONF,1
42300301,2024-05-21,IND,BOS,AWAY,CONF,2
42300302,2024-05-23,IND,BOS,AWAY,CONF,3
42300302,2024-05-23,IND,BOS,AWAY,CONF,4
42300303,2024-05-25,IND,BOS,HOME,CONF,5
42300303,2024-05-25,IND,BOS,HOME,CONF,6
42300304,2024-05-27,IND,BOS,HOME,CONF,7
42300304,2024-05-27,IND,BOS,HOME,CONF,8
42300171,2024-04-21,LAC,DAL,HOME,RND1,1
42300171,2024-04-21,LAC,DAL,HOME,RND1,2
42300172,2024-04-23,LAC,DAL,HOME,RND1,3
42300172,2024-04-23,LAC,DAL,HOME,RND1,4
42300173,2024-04-26,LAC,DAL,AWAY,RND1,5
42300173,2024-04-26,LAC,DAL,AWAY,RND1,6
42300174,2024-04-28,LAC,DAL,AWAY,RND1,7
42300174,2024-04-28,LAC,DAL,AWAY,RND1,8
42300175,2024-05-01,LAC,DAL,HOME,RND1,9
42300175,2024-05-01,LAC,DAL,HOME,RND1,10
42300176,2024-05-03,LAC,DAL,AWAY,RND1,11
42300176,2024-05-03,LAC,DAL,AWAY,RND1,12
42300151,2024-04-20,LAL,DEN,AWAY,RND1,1
42300151,2024-04-20,LAL,DEN,AWAY,RND1,2
42300152,2024-04-22,LAL,DEN,AWAY,RND1,3
42300152,2024-04-22,LAL,DEN,AWAY,RND1,4
42300153,2024-04-25,LAL,DEN,HOME,RND1,5
42300153,2024-04-25,LAL,DEN,HOME,RND1,6
42300154,2024-04-27,LAL,DEN,HOME,RND1,7
42300154,2024-04-27,LAL,DEN,HOME,RND1,8
42300155,2024-04-29,LAL,DEN,AWAY,RND1,9
42300155,2024-04-29,LAL,DEN,AWAY,RND1,10
42300101,2024-04-21,MIA,BOS,AWAY,RND1,1
42300101,2024-04-21,MIA,BOS,AWAY,RND1,2
42300102,2024-04-24,MIA,BOS,AWAY,RND1,3
42300102,2024-04-24,MIA,BOS,AWAY,RND1,4
42300103,2024-04-27,MIA,BOS,HOME,RND1,5
42300103,2024-04-27,MIA,BOS,HOME,RND1,6
42300104,2024-04-29,MIA,BOS,HOME,RND1,7
42300104,2024-04-29,MIA,BOS,HOME,RND1,8
42300105,2024-05-01,MIA,BOS,AWAY,RND1,9
42300105,2024-05-01,MIA,BOS,AWAY,RND1,10
42300121,2024-04-21,MIL,IND,HOME,RND1,1
42300121,2024-04-21,MIL,IND,HOME,RND1,2
42300122,2024-04-23,MIL,IND,HOME,RND1,3
42300122,2024-04-23,MIL,IND,HOME,RND1,4
42300123,2024-04-26,MIL,IND,AWAY,RND1,5
42300123,2024-04-26,MIL,IND,AWAY,RND1,6
42300124,2024-04-28,MIL,IND,AWAY,RND1,7
42300124,2024-04-28,MIL,IND,AWAY,RND1,8
42300125,2024-04-30,MIL,IND,HOME,RND1,9
42300125,2024-04-30,MIL,IND,HOME,RND1,10
42300126,2024-05-02,MIL,IND,AWAY,RND1,11
42300126,2024-05-02,MIL,IND,AWAY,RND1,12
42300161,2024-04-20,MIN,PHX,HOME,RND1,1
42300161,2024-04-20,MIN,PHX,HOME,RND1,2
42300162,2024-04-23,MIN,PHX,HOME,RND1,3
42300162,2024-04-23,MIN,PHX,HOME,RND1,4
42300163,2024-04-26,MIN,PHX,AWAY,RND1,5
42300163,2024-04-26,MIN,PHX,AWAY,RND1,6
42300164,2024-04-28,MIN,PHX,AWAY,RND1,7
42300164,2024-04-28,MIN,PHX,AWAY,RND1,8
42300231,2024-05-04,MIN,DEN,AWAY,SF,1
42300231,2024-05-04,MIN,DEN,AWAY,SF,2
42300232,2024-05-06,MIN,DEN,AWAY,SF,3
42300232,2024-05-06,MIN,DEN,AWAY,SF,4
42300233,2024-05-10,MIN,DEN,HOME,SF,5
42300233,2024-05-10,MIN,DEN,HOME,SF,6
42300234,2024-05-12,MIN,DEN,HOME,SF,7
42300234,2024-05-12,MIN,DEN,HOME,SF,8
42300235,2024-05-14,MIN,DEN,AWAY,SF,9
42300235,2024-05-14,MIN,DEN,AWAY,SF,10
42300236,2024-05-16,MIN,DEN,HOME,SF,11
42300236,2024-05-16,MIN,DEN,HOME,SF,12
42300237,2024-05-19,MIN,DEN,AWAY,SF,13
42300237,2024-05-19,MIN,DEN,AWAY,SF,14
42300311,2024-05-22,MIN,DAL,HOME,CONF,1
42300311,2024-05-22,MIN,DAL,HOME,CONF,2
42300312,2024-05-24,MIN,DAL,HOME,CONF,3
42300312,2024-05-24,MIN,DAL,HOME,CONF,4
42300313,2024-05-26,MIN,DAL,AWAY,CONF,5
42300313,2024-05-26,MIN,DAL,AWAY,CONF,6
42300314,2024-05-28,MIN,DAL,AWAY,CONF,7
42300314,2024-05-28,MIN,DAL,AWAY,CONF,8
42300315,2024-05-30,MIN,DAL,HOME,CONF,9
42300315,2024-05-30,MIN,DAL,HOME,CONF,10
42300141,2024-04-21,NOP,OKC,AWAY,RND1,1
42300141,2024-04-21,NOP,OKC,AWAY,RND1,2
42300142,2024-04-24,NOP,OKC,AWAY,RND1,3
42300142,2024-04-24,NOP,OKC,AWAY,RND1,4
42300143,2024-04-27,NOP,OKC,HOME,RND1,5
42300143,2024-04-27,NOP,OKC,HOME,RND1,6
42300144,2024-04-29,NOP,OKC,HOME,RND1,7
42300144,2024-04-29,NOP,OKC,HOME,RND1,8
42300111,2024-04-20,NYK,PHI,HOME,RND1,1
42300111,2024-04-20,NYK,PHI,HOME,RND1,2
42300112,2024-04-22,NYK,PHI,HOME,RND1,3
42300112,2024-04-22,NYK,PHI,HOME,RND1,4
42300113,2024-04-25,NYK,PHI,AWAY,RND1,5
42300113,2024-04-25,NYK,PHI,AWAY,RND1,6
42300114,2024-04-28,NYK,PHI,AWAY,RND1,7
42300114,2024-04-28,NYK,PHI,AWAY,RND1,8
42300115,2024-04-30,NYK,PHI,HOME,RND1,9
42300115,2024-04-30,NYK,PHI,HOME,RND1,10
42300116,2024-05-02,NYK,PHI,AWAY,RND1,11
42300116,2024-05-02,NYK,PHI,AWAY,RND1,12
42300211,2024-05-06,NYK,IND,HOME,SF,1
42300211,2024-05-06,NYK,IND,HOME,SF,2
42300212,2024-05-08,NYK,IND,HOME,SF,3
42300212,2024-05-08,NYK,IND,HOME,SF,4
42300213,2024-05-10,NYK,IND,AWAY,SF,5
42300213,2024-05-10,NYK,IND,AWAY,SF,6
42300214,2024-05-12,NYK,IND,AWAY,SF,7
42300214,2024-05-12,NYK,IND,AWAY,SF,8
42300215,2024-05-14,NYK,IND,HOME,SF,9
42300215,2024-05-14,NYK,IND,HOME,SF,10
42300216,2024-05-17,NYK,IND,AWAY,SF,11
42300216,2024-05-17,NYK,IND,AWAY,SF,12
42300217,2024-05-19,NYK,IND,HOME,SF,13
42300217,2024-05-19,NYK,IND,HOME,SF,14
42300141,2024-04-21,OKC,NOP,HOME,RND1,1
42300141,2024-04-21,OKC,NOP,HOME,RND1,2
42300142,2024-04-24,OKC,NOP,HOME,RND1,3
42300142,2024-04-24,OKC,NOP,HOME,RND1,4
42300143,2024-04-27,OKC,NOP,AWAY,RND1,5
42300143,2024-04-27,OKC,NOP,AWAY,RND1,6
42300144,2024-04-29,OKC,NOP,AWAY,RND1,7
42300144,2024-04-29,OKC,NOP,AWAY,RND1,8
42300221,2024-05-07,OKC,DAL,HOME,SF,1
42300221,2024-05-07,OKC,DAL,HOME,SF,2
42300222,2024-05-09,OKC,DAL,HOME,SF,3
42300222,2024-05-09,OKC,DAL,HOME,SF,4
42300223,2024-05-11,OKC,DAL,AWAY,SF,5
42300223,2024-05-11,OKC,DAL,AWAY,SF,6
42300224,2024-05-13,OKC,DAL,AWAY,SF,7
42300224,2024-05-13,OKC,DAL,AWAY,SF,8
42300225,2024-05-15,OKC,DAL,HOME,SF,9
42300225,2024-05-15,OKC,DAL,HOME,SF,10
42300226,2024-05-18,OKC,DAL,AWAY,SF,11
42300226,2024-05-18,OKC,DAL,AWAY,SF,12
42300131,2024-04-20,ORL,CLE,AWAY,RND1,1
42300131,2024-04-20,ORL,CLE,AWAY,RND1,2
42300132,2024-04-22,ORL,CLE,AWAY,RND1,3
42300132,2024-04-22,ORL,CLE,AWAY,RND1,4
42300133,2024-04-25,ORL,CLE,HOME,RND1,5
42300133,2024-04-25,ORL,CLE,HOME,RND1,6
42300134,2024-04-27,ORL,CLE,HOME,RND1,7
42300134,2024-04-27,ORL,CLE,HOME,RND1,8
42300135,2024-04-30,ORL,CLE,AWAY,RND1,9
42300135,2024-04-30,ORL,CLE,AWAY,RND1,10
42300136,2024-05-03,ORL,CLE,HOME,RND1,11
42300136,2024-05-03,ORL,CLE,HOME,RND1,12
42300137,2024-05-05,ORL,CLE,AWAY,RND1,13
42300137,2024-05-05,ORL,CLE,AWAY,RND1,14
42300111,2024-04-20,PHI,NYK,AWAY,RND1,1
42300111,2024-04-20,PHI,NYK,AWAY,RND1,2
42300112,2024-04-22,PHI,NYK,AWAY,RND1,3
42300112,2024-04-22,PHI,NYK,AWAY,RND1,4
42300113,2024-04-25,PHI,NYK,HOME,RND1,5
42300113,2024-04-25,PHI,NYK,HOME,RND1,6
42300114,2024-04-28,PHI,NYK,HOME,RND1,7
42300114,2024-04-28,PHI,NYK,HOME,RND1,8
42300115,2024-04-30,PHI,NYK,AWAY,RND1,9
42300115,2024-04-30,PHI,NYK,AWAY,RND1,10
42300116,2024-05-02,PHI,NYK,HOME,RND1,11
42300116,2024-05-02,PHI,NYK,HOME,RND1,12
42300161,2024-04-20,PHX,MIN,AWAY,RND1,1
42300161,2024-04-20,PHX,MIN,AWAY,RND1,2
42300162,2024-04-23,PHX,MIN,AWAY,RND1,3
42300162,2024-04-23,PHX,MIN,AWAY,RND1,4
42300163,2024-04-26,PHX,MIN,HOME,RND1,5
42300163,2024-04-26,PHX,MIN,HOME,RND1,6
42300164,2024-04-28,PHX,MIN,HOME,RND1,7
42300164,2024-04-28,PHX,MIN,HOME,RND1,8
