season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.954,81,0.209,1.379,0.737,0.282,0.087,0.282,0.112,0.689,0.737,206,284,112,152,40
22016,202324,Derrick Favors,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.394,50,0.256,0.963,0.487,0.09,0.052,0.09,0.015,0.5,0.487,134,129,57,117,60
22016,1626168,Trey Lyles,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.28,71,0.139,0.907,0.364,0.107,0.04,0.107,0.027,0.4,0.432,75,68,24,66,42
22016,2564,Boris Diaw,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.037,73,0.109,0.553,0.3,0.021,0.128,0.021,0.0,0.255,0.325,47,26,12,40,28
22016,2207,Joe Johnson,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.014,78,0.014,0.5,0.222,0.0,0.1,0.0,0.0,0.2,0.278,10,5,2,9,7
