season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2016-17,1610612744,21600003,2016-10-25,SAS,GSW,1610612759,1,100,129,L,-29
2016-17,1610612744,21600025,2016-10-28,GSW,NOP,1610612740,2,122,114,W,8
2016-17,1610612744,21600036,2016-10-30,GSW,PHX,1610612756,3,106,100,W,6
2016-17,1610612744,21600054,2016-11-01,GSW,POR,1610612757,4,127,104,W,23
2016-17,1610612744,21600069,2016-11-03,OKC,GSW,1610612760,5,122,96,W,26
2016-17,1610612744,21600078,2016-11-04,GSW,LAL,1610612747,6,97,117,L,-20
2016-17,1610612744,21600099,2016-11-07,NOP,GSW,1610612740,7,116,106,W,10
2016-17,1610612744,21600116,2016-11-09,DAL,GSW,1610612742,8,116,95,W,21
2016-17,1610612744,21600119,2016-11-10,GSW,DEN,1610612743,9,125,101,W,24
2016-17,1610612744,21600143,2016-11-13,PHX,GSW,1610612756,10,133,120,W,13
2016-17,1610612744,21600165,2016-11-16,GSW,TOR,1610612761,11,127,121,W,6
2016-17,1610612744,21600179,2016-11-18,GSW,BOS,1610612738,12,104,88,W,16
2016-17,1610612744,21600191,2016-11-19,GSW,MIL,1610612749,13,124,121,W,3
2016-17,1610612744,21600202,2016-11-21,GSW,IND,1610612754,14,120,83,W,37
2016-17,1610612744,21600223,2016-11-23,LAL,GSW,1610612747,15,149,106,W,43
2016-17,1610612744,21600238,2016-11-25,GSW,LAL,1610612747,16,109,85,W,24
2016-17,1610612744,21600244,2016-11-26,MIN,GSW,1610612750,17,115,102,W,13
2016-17,1610612744,21600259,2016-11-28,ATL,GSW,1610612737,18,105,100,W,5
2016-17,1610612744,21600281,2016-12-01,HOU,GSW,1610612745,19,127,132,L,-5
2016-17,1610612744,21600299,2016-12-03,PHX,GSW,1610612756,20,138,109,W,29
2016-17,1610612744,21600314,2016-12-05,IND,GSW,1610612754,21,142,106,W,36
2016-17,1610612744,21600330,2016-12-07,GSW,LAC,1610612746,22,115,98,W,17
2016-17,1610612744,21600335,2016-12-08,GSW,UTA,1610612762,23,106,99,W,7
2016-17,1610612744,21600351,2016-12-10,GSW,MEM,1610612763,24,89,110,L,-21
2016-17,1610612744,21600358,2016-12-11,GSW,MIN,1610612750,25,116,108,W,8
2016-17,1610612744,21600371,2016-12-13,GSW,NOP,1610612740,26,113,109,W,4
2016-17,1610612744,21600388,2016-12-15,NYK,GSW,1610612752,27,103,90,W,13
2016-17,1610612744,21600405,2016-12-17,POR,GSW,1610612757,28,135,90,W,45
2016-17,1610612744,21600427,2016-12-20,UTA,GSW,1610612762,29,104,74,W,30
2016-17,1610612744,21600437,2016-12-22,GSW,BKN,1610612751,30,117,101,W,16
2016-17,1610612744,21600446,2016-12-23,GSW,DET,1610612765,31,119,113,W,6
2016-17,1610612744,21600457,2016-12-25,GSW,CLE,1610612739,32,108,109,L,-1
2016-17,1610612744,21600485,2016-12-28,TOR,GSW,1610612761,33,121,111,W,10
2016-17,1610612744,21600501,2016-12-30,DAL,GSW,1610612742,34,108,99,W,9
2016-17,1610612744,21600520,2017-01-02,DEN,GSW,1610612743,35,127,119,W,8
2016-17,1610612744,21600534,2017-01-04,POR,GSW,1610612757,36,125,117,W,8
2016-17,1610612744,21600550,2017-01-06,MEM,GSW,1610612763,37,119,128,L,-9
2016-17,1610612744,21600566,2017-01-08,GSW,SAC,1610612758,38,117,106,W,11
2016-17,1610612744,21600578,2017-01-10,MIA,GSW,1610612748,39,107,95,W,12
2016-17,1610612744,21600590,2017-01-12,DET,GSW,1610612765,40,127,107,W,20
2016-17,1610612744,21600619,2017-01-16,CLE,GSW,1610612739,41,126,91,W,35
