GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,2734,Devin Harris,Devin,1610612742,DAL,33.0,2,1,1,0.5,2.8,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6,78,60,19,49,77,5,34,4,14,61,112,1,49,32,1,1,64,72
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,38.0,2,1,1,0.5,2.8,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,78,60,19,49,72,36,34,24,55,61,112,1,49,32,1,1,64,99
Players,1626147,Justin Anderson,Justin,1610612742,DAL,22.0,1,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,98,60,1,1,126,36,34,24,55,1,1,1,110,1,1,1,64,40
Players,101109,Raymond Felton,Raymond,1610612742,DAL,32.0,2,1,1,0.5,2.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.5,0.5,1.0,4.3,78,60,19,49,72,36,34,24,14,61,112,1,49,32,125,95,6,21
Players,1626257,Salah Mejri,Salah,1610612742,DAL,30.0,1,1,0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,98,60,1,1,13,36,34,24,55,114,112,1,49,32,131,1,64,106
Players,202083,Wesley Matthews,Wesley,1610612742,DAL,29.0,2,1,1,0.5,2.8,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.5,0.0,3.9,78,60,19,49,72,36,34,4,14,61,112,1,49,32,1,95,64,26
Players,2585,Zaza Pachulia,Zaza,1610612742,DAL,32.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,98,99,19,99,122,36,34,24,55,1,112,1,49,32,1,1,64,106
