close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,29.0,18,18,0.6,97,180,0.539,0.568,-0.029
1628973,Jalen Brunson,1610612752,NYK,G,28.0,18,18,0.551,93,156,0.596,0.549,0.047
1628404,Josh Hart,1610612752,NYK,G,30.0,18,18,0.614,83,154,0.539,0.559,-0.021
1628969,Mikal Bridges,1610612752,NYK,G-F,28.0,18,18,0.656,71,149,0.477,0.549,-0.072
1628384,OG Anunoby,1610612752,NYK,F-G,27.0,18,18,0.57,66,142,0.465,0.542,-0.077
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,18,17,0.535,37,76,0.487,0.57,-0.083
1630540,Miles McBride,1610612752,NYK,G,24.0,18,18,0.679,35,74,0.473,0.542,-0.069
1626166,Cameron Payne,1610612752,NYK,G,30.0,12,9,0.639,12,23,0.522,0.55,-0.029
1630173,Precious Achiuwa,1610612752,NYK,F,25.0,7,7,0.65,7,13,0.538,0.605,-0.067
1629013,Landry Shamet,1610612752,NYK,G,28.0,10,7,0.591,3,13,0.231,0.524,-0.294
1626153,Delon Wright,1610612752,NYK,G,33.0,5,5,0.769,5,10,0.5,0.589,-0.089
200782,P.J. Tucker,1610612752,NYK,F,40.0,1,1,1.0,0,3,0.0,0.389,-0.389
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,2,2,1.0,2,2,1.0,0.541,0.459
