close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202694,Marcus Morris Sr.,1610612765,DET,F,26.0,4,4,0.608,13,31,0.419,0.515,-0.096
202699,Tobias Harris,1610612765,DET,F,23.0,4,4,0.549,13,28,0.464,0.485,-0.021
203083,Andre Drummond,1610612765,DET,C,22.0,4,4,0.675,11,27,0.407,0.526,-0.118
202704,Reggie Jackson,1610612765,DET,G,26.0,4,4,0.51,11,26,0.423,0.504,-0.08
1626169,Stanley Johnson,1610612765,DET,F,20.0,4,4,0.694,17,25,0.68,0.531,0.149
203484,Kentavious Caldwell-Pope,1610612765,DET,G,23.0,4,4,0.429,10,21,0.476,0.502,-0.026
203382,Aron Baynes,1610612765,DET,C-F,29.0,4,4,0.818,12,18,0.667,0.52,0.147
2581,Steve Blake,1610612765,DET,G,36.0,4,3,0.529,6,9,0.667,0.463,0.203
203493,Reggie Bullock Jr.,1610612765,DET,F,25.0,2,2,0.625,3,5,0.6,0.49,0.11
201229,Anthony Tolliver,1610612765,DET,F,31.0,3,2,0.714,0,5,0.0,0.51,-0.51
201975,Jodie Meeks,1610612765,DET,G,28.0,1,1,0.5,1,1,1.0,0.458,0.542
