season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612766,CHA,Charlotte Hornets,22201218,2023-04-09,CHA @ CLE,W,48.0,37,81,0.457,6,32,0.188,26,30,0.867,10,39,49,23,19.0,8,5,5,14,24,106,11.0,1,1,1,1,159,2011,2048,1556,2321,1425,2415,212,381,454,1152,289,445,1575,2129,800,809,1279,127,321,1853,469,1,2022,2023,False,CLE,CHA,APR
2022-23,1610612766,CHA,Charlotte Hornets,22201202,2023-04-07,CHA vs. HOU,L,48.0,38,88,0.432,13,41,0.317,20,27,0.741,7,34,41,22,17.0,10,9,9,21,23,109,-3.0,1,1231,1231,1231,159,1853,1138,1946,857,380,1684,820,659,1689,1859,936,1487,1756,1797,329,90,2301,1383,460,1643,1354,1,2022,2023,True,CHA,HOU,APR
2022-23,1610612766,CHA,Charlotte Hornets,22201176,2023-04-04,CHA vs. TOR,L,48.0,36,77,0.468,12,31,0.387,16,19,0.842,6,36,42,27,18.0,3,4,7,22,18,100,-20.0,1,1231,1231,1231,159,2138,2324,1359,1088,1561,882,1497,1769,655,2058,629,1332,781,1985,2261,1183,1950,1607,1536,2175,2269,1,2022,2023,True,CHA,TOR,APR
2022-23,1610612766,CHA,Charlotte Hornets,22201163,2023-04-02,CHA vs. TOR,L,48.0,42,85,0.494,15,31,0.484,9,13,0.692,10,27,37,26,18.0,3,4,6,11,14,108,-20.0,1,1231,1231,1231,159,1088,1571,908,514,1561,177,2346,2320,2039,1152,2084,1993,962,1985,2261,1183,1653,19,2257,1718,2269,1,2022,2023,True,CHA,TOR,APR
2022-23,1610612766,CHA,Charlotte Hornets,22201148,2023-03-31,CHA vs. CHI,L,48.0,35,77,0.455,14,37,0.378,7,10,0.7,4,32,36,27,22.0,3,5,4,21,13,91,-30.0,1,1231,1231,1231,159,2232,2324,1600,671,743,986,2417,2409,1985,2330,1290,2096,781,2377,2261,809,859,1383,2335,2404,2415,1,2022,2023,True,CHA,CHI,MAR
2022-23,1610612766,CHA,Charlotte Hornets,22201134,2023-03-28,CHA @ OKC,W,48.0,52,94,0.553,14,35,0.4,19,30,0.633,15,37,52,34,18.0,6,7,3,24,21,137,3.0,1,1,1,1,159,55,448,211,671,984,727,994,381,2285,253,491,219,80,1985,1444,294,457,2002,855,78,1038,1,2022,2023,False,OKC,CHA,MAR
2022-23,1610612766,CHA,Charlotte Hornets,22201113,2023-03-26,CHA vs. DAL,W,48.0,39,88,0.443,12,29,0.414,20,24,0.833,14,44,58,27,14.0,6,2,7,18,24,110,6.0,1,1,1,1,159,1655,1138,1756,1088,1815,639,820,1040,712,371,49,47,781,1120,1444,2005,1950,678,321,1567,812,1,2022,2023,True,CHA,DAL,MAR
2022-23,1610612766,CHA,Charlotte Hornets,22201101,2023-03-24,CHA @ DAL,W,48.0,43,89,0.483,11,28,0.393,20,27,0.741,6,37,43,32,8.0,7,4,4,17,19,117,8.0,1,1,1,1,159,904,1004,1081,1370,1934,826,820,659,1689,2058,491,1188,187,94,1116,1183,859,463,1306,966,664,1,2022,2023,False,DAL,CHA,MAR
2022-23,1610612766,CHA,Charlotte Hornets,22201095,2023-03-23,CHA @ NOP,L,48.0,38,83,0.458,9,37,0.243,11,16,0.688,4,34,38,24,17.0,8,4,0,17,14,96,-19.0,1,1231,1231,1231,159,1853,1826,1537,1864,743,2257,2187,2089,2069,2330,936,1873,1355,1797,800,1183,1,463,2257,2307,2241,1,2022,2023,False,NOP,CHA,MAR
2022-23,1610612766,CHA,Charlotte Hornets,22201071,2023-03-20,CHA vs. IND,W,48.0,41,90,0.456,10,31,0.323,23,32,0.719,10,27,37,26,11.0,12,6,6,22,26,115,6.0,1,1,1,1,159,1300,875,1580,1634,1561,1632,451,242,1863,1152,2084,1993,962,449,107,512,1653,1607,139,1131,812,1,2022,2023,True,CHA,IND,MAR
