group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1629109,Gary Clark,Gary,1610612740,NOP,27.0,5,4,1,0.8,0.3,154.9,100.0,100.0,166.7,141.7,141.7,-11.8,-41.7,-41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.31,330.83,275.7,330.83,0.027,7,0,0,0.0,0.0,0.0,343,275,38,45,476,21,279,279,470,462,462,315,426,426,307,233,307,290,380,406,1,1,364,382,431,431,12,12,12,330,364,419,364,419,364,NOP
Players,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,8,4,4,0.5,3.2,130.4,126.5,126.5,118.1,114.0,114.0,12.3,12.5,12.5,0.063,0.0,25.0,0.0,0.13,0.067,0.0,0.0,1.0,1.042,0.053,0.054,90.65,93.64,78.03,93.64,0.066,49,2,2,0.3,0.3,1.0,293,275,177,206,152,59,50,50,344,338,338,136,122,122,241,233,59,290,185,256,1,1,9,14,415,415,431,446,446,253,256,335,244,386,1,NOP
Players,203468,CJ McCollum,CJ,1610612740,NOP,30.0,24,10,14,0.417,2.8,111.8,106.0,106.0,105.8,101.3,101.3,6.0,4.7,4.7,0.333,3.25,25.5,0.045,0.086,0.066,7.8,7.8,0.435,0.469,0.221,0.241,103.81,108.98,90.81,108.98,0.111,150,13,31,0.5,1.3,0.419,128,156,401,318,221,200,227,227,191,185,185,179,184,184,26,43,58,150,287,266,326,325,245,281,99,89,132,127,127,151,88,88,100,84,204,NOP
Players,1626204,Larry Nance Jr.,Larry,1610612740,NOP,29.0,13,7,6,0.538,1.4,109.4,95.7,95.7,98.0,93.6,93.6,11.5,2.1,2.1,0.0,0.0,0.0,0.059,0.038,0.047,0.0,0.0,0.75,0.82,0.098,0.108,111.34,121.64,101.37,121.64,0.152,47,3,4,0.2,0.3,0.75,235,211,239,193,398,231,339,339,110,108,108,142,208,208,307,233,307,122,372,339,1,1,62,52,344,339,65,57,57,86,228,290,253,370,44,NOP
Players,1630230,Naji Marshall,Naji,1610612740,NOP,24.0,7,3,4,0.429,1.3,89.5,66.7,66.7,130.1,116.7,116.7,-40.6,-50.0,-50.0,0.0,0.0,0.0,0.083,0.0,0.05,0.0,0.0,0.0,0.347,0.13,0.155,96.71,117.12,97.6,117.12,-0.015,21,0,2,0.0,0.3,0.0,305,304,177,305,409,397,430,430,408,367,367,426,442,444,307,233,307,76,380,324,1,1,364,337,259,237,318,69,69,428,364,335,364,375,364,NOP
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,24.0,20,11,9,0.55,3.9,116.6,116.9,116.9,117.9,113.9,113.9,-1.3,3.0,3.0,0.156,0.78,10.6,0.027,0.178,0.101,13.6,13.6,0.427,0.508,0.324,0.334,97.47,99.01,82.51,99.01,0.106,160,16,41,0.8,2.1,0.39,171,136,298,183,56,145,101,101,343,336,336,241,196,196,122,191,229,225,102,148,415,414,249,242,30,35,298,331,331,164,74,62,42,31,232,NOP
Players,202066,Garrett Temple,Garrett,1610612740,NOP,36.0,15,8,7,0.533,1.4,139.0,125.0,125.0,149.3,136.8,136.8,-10.3,-11.8,-11.8,0.182,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.059,0.067,102.54,112.81,94.01,112.81,0.07,44,2,3,0.1,0.2,0.667,214,200,255,195,397,34,54,54,457,455,455,307,323,323,99,233,22,290,380,406,1,1,9,15,411,403,153,98,98,241,256,311,326,397,59,NOP
Players,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,30.0,28,13,15,0.464,3.5,117.2,117.4,117.4,118.5,115.0,115.0,-1.4,2.4,2.4,0.2,1.38,20.4,0.152,0.191,0.172,14.8,15.1,0.685,0.764,0.192,0.192,93.3,94.59,78.82,94.59,0.153,195,18,27,0.6,1.0,0.667,79,97,420,276,100,138,99,99,348,354,354,242,204,204,85,127,103,25,80,34,428,429,82,67,143,162,404,426,426,83,56,100,69,159,59,NOP
Players,1627820,Tyrone Wallace,Tyrone,1610612740,NOP,28.0,1,1,0,1.0,0.3,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,133.33,160.0,0.0,1,0,0,0.0,0.0,0.0,438,375,1,1,474,465,465,465,479,482,482,481,482,482,307,233,307,290,380,406,1,1,364,382,431,431,477,27,27,356,364,419,364,419,364,NOP
Players,1626195,Willy Hernangomez,Willy,1610612740,NOP,28.0,4,1,3,0.25,2.5,90.0,85.0,85.0,131.6,130.0,130.0,-41.5,-45.0,-45.0,0.0,0.0,0.0,0.0,0.4,0.133,0.0,0.0,0.0,0.0,0.095,0.101,91.26,94.47,78.73,94.47,-0.028,20,0,2,0.0,0.5,0.0,369,375,139,421,268,395,393,393,414,432,432,427,436,436,307,233,307,290,11,72,1,1,364,382,346,349,427,429,429,434,364,335,364,291,364,NOP
