season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612755,PHI,Philadelphia 76ers,22201217,2023-04-09,PHI @ BKN,W,48.0,0.683,0.317,0.582,0.06,0.313,0.172,0.104,0.209,0.522,0.538,0.462,0.714,0.286,0.585,0.415,0,0,0,0,159,435,2024,577,1454,1257,442,2165,323,430,957,1477,2011,396,1435,1025,1,2022,2023,False,BKN,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201205,2023-04-07,PHI @ ATL,W,53.0,0.784,0.216,0.588,0.015,0.243,0.132,0.169,0.154,0.574,0.575,0.425,0.909,0.091,0.647,0.353,0,0,0,0,21,13,2448,525,2375,1971,990,1042,1088,154,701,1760,701,1685,797,1657,1,2022,2023,False,ATL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201198,2023-04-06,PHI vs. MIA,L,48.0,0.526,0.474,0.574,0.079,0.297,0.109,0.129,0.129,0.495,0.483,0.517,0.9,0.1,0.59,0.41,0,0,0,0,159,2109,350,646,1045,1440,1376,1800,1517,665,1451,994,783,1591,1374,1067,1,2022,2023,True,PHI,MIA,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201181,2023-04-04,PHI vs. BOS,W,48.0,0.628,0.372,0.544,0.117,0.32,0.0,0.136,0.039,0.427,0.5,0.5,0.636,0.364,0.538,0.462,0,0,0,0,159,1081,1374,971,454,1172,2452,1677,2431,1361,1223,1079,2260,182,1849,593,1,2022,2023,True,PHI,BOS,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201174,2023-04-02,PHI @ MIL,L,48.0,0.586,0.414,0.538,0.096,0.346,0.106,0.115,0.135,0.442,0.429,0.571,0.583,0.417,0.475,0.525,0,0,0,0,159,1583,866,1015,723,937,1427,2020,1414,1205,1882,545,2349,101,2242,210,1,2022,2023,False,MIL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201150,2023-03-31,PHI vs. TOR,W,48.0,0.575,0.425,0.496,0.017,0.308,0.162,0.197,0.171,0.479,0.69,0.31,0.667,0.333,0.683,0.317,0,0,0,0,159,1694,765,1465,2297,1316,539,542,783,824,132,2323,2161,217,502,1947,1,2022,2023,True,PHI,TOR,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201139,2023-03-29,PHI vs. DAL,W,48.0,0.55,0.45,0.345,0.069,0.44,0.095,0.216,0.164,0.276,0.6,0.4,0.824,0.176,0.703,0.297,0,0,0,0,159,1944,511,2407,1263,255,1653,312,891,2397,498,1926,1387,1048,335,2112,1,2022,2023,True,PHI,DAL,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201126,2023-03-27,PHI @ DEN,L,48.0,0.663,0.337,0.631,0.018,0.216,0.198,0.153,0.153,0.613,0.343,0.657,0.75,0.25,0.419,0.581,0,0,0,0,159,614,1840,238,2254,2156,224,1356,1097,57,2290,169,1794,544,2400,59,1,2022,2023,False,DEN,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201110,2023-03-25,PHI @ PHX,L,48.0,0.603,0.397,0.4,0.057,0.371,0.105,0.229,0.048,0.343,0.429,0.571,0.923,0.077,0.618,0.382,0,0,0,0,159,1375,1082,2246,1490,704,1452,215,2413,2159,1882,545,573,1839,1096,1354,1,2022,2023,False,PHX,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201103,2023-03-24,PHI @ GSW,L,48.0,0.628,0.372,0.536,0.089,0.214,0.143,0.25,0.134,0.446,0.567,0.433,0.75,0.25,0.605,0.395,0,0,0,0,159,1081,1374,1037,830,2162,822,99,1425,1156,743,1703,1794,544,1228,1225,1,2022,2023,False,GSW,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201087,2023-03-22,PHI @ CHI,W,48.0,0.549,0.451,0.397,0.069,0.414,0.164,0.19,0.164,0.328,0.609,0.391,1.0,0.0,0.769,0.231,0,0,0,0,159,1955,504,2260,1263,394,519,658,891,2244,441,2012,1,2049,93,2363,1,2022,2023,False,CHI,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201072,2023-03-20,PHI vs. CHI,L,58.0,0.6,0.4,0.533,0.076,0.286,0.181,0.181,0.067,0.457,0.643,0.357,1.0,0.0,0.737,0.263,0,0,0,0,1,1401,1027,1064,1096,1564,355,805,2335,1056,272,2183,1,2049,187,2263,1,2022,2023,True,PHI,CHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201057,2023-03-18,PHI @ IND,W,48.0,0.602,0.398,0.553,0.113,0.319,0.156,0.128,0.163,0.44,0.487,0.513,0.8,0.2,0.574,0.426,0,0,0,0,159,1386,1070,876,477,1186,617,1815,916,1228,1386,1071,1512,843,1549,910,1,2022,2023,False,IND,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201047,2023-03-17,PHI @ CHA,W,48.0,0.652,0.348,0.595,0.066,0.248,0.058,0.157,0.149,0.529,0.389,0.611,1.0,0.0,0.522,0.478,0,0,0,0,159,759,1698,472,1322,1923,2182,1263,1163,384,2107,349,1,2049,1989,462,1,2022,2023,False,CHA,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201035,2023-03-15,PHI @ CLE,W,48.0,0.52,0.48,0.373,0.119,0.432,0.093,0.195,0.102,0.254,0.318,0.682,1.0,0.0,0.615,0.385,0,0,0,0,159,2143,315,2341,427,298,1682,575,1959,2431,2355,102,1,2049,1117,1320,1,2022,2023,False,CLE,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201016,2023-03-12,PHI vs. WAS,W,48.0,0.638,0.363,0.536,0.054,0.295,0.134,0.17,0.089,0.482,0.7,0.3,0.727,0.273,0.707,0.293,0,0,0,0,159,964,1493,1037,1583,1456,964,1019,2124,790,104,2351,1949,468,311,2139,1,2022,2023,True,PHI,WAS,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200998,2023-03-10,PHI vs. POR,W,48.0,0.639,0.361,0.533,0.1,0.275,0.208,0.192,0.092,0.433,0.469,0.531,0.909,0.091,0.581,0.419,0,0,0,0,159,949,1504,1064,662,1686,169,631,2097,1296,1573,869,701,1685,1459,987,1,2022,2023,True,PHI,POR,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200980,2023-03-07,PHI @ MIN,W,48.0,0.691,0.309,0.427,0.12,0.385,0.094,0.188,0.128,0.308,0.48,0.52,0.6,0.4,0.525,0.475,0,0,0,0,159,370,2087,2069,411,587,1669,676,1523,2326,1491,952,2323,115,1952,497,1,2022,2023,False,MIN,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200972,2023-03-06,PHI @ IND,W,48.0,0.585,0.415,0.435,0.068,0.327,0.143,0.238,0.068,0.367,0.688,0.313,0.938,0.063,0.771,0.229,0,0,0,0,159,1597,858,2023,1290,1122,822,149,2325,1980,139,2318,465,1972,90,2369,1,2022,2023,False,IND,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200960,2023-03-04,PHI @ MIL,W,48.0,0.56,0.44,0.361,0.12,0.406,0.068,0.233,0.18,0.241,0.417,0.583,0.778,0.222,0.571,0.429,0,0,0,0,159,1860,596,2375,405,451,2061,180,635,2445,1965,483,1665,727,1552,875,1,2022,2023,False,MIL,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200943,2023-03-02,PHI @ DAL,L,48.0,0.654,0.346,0.524,0.048,0.286,0.183,0.19,0.206,0.476,0.606,0.394,0.667,0.333,0.622,0.378,0,0,0,0,159,735,1717,1170,1765,1564,339,646,346,850,476,1975,2161,217,1028,1409,1,2022,2023,False,DAL,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200936,2023-03-01,PHI @ MIA,W,48.0,0.53,0.47,0.437,0.067,0.378,0.218,0.185,0.118,0.37,0.538,0.462,0.733,0.267,0.61,0.39,0,0,0,0,159,2089,368,2009,1295,638,116,735,1713,1959,957,1477,1924,513,1176,1258,1,2022,2023,False,MIA,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22200920,2023-02-27,PHI vs. MIA,L,48.0,0.63,0.37,0.444,0.061,0.303,0.121,0.253,0.101,0.384,0.591,0.409,0.7,0.3,0.625,0.375,0,0,0,0,159,1066,1395,1950,1434,1360,1171,93,1970,1814,591,1863,2081,346,995,1436,1,2022,2023,True,PHI,MIA,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200908,2023-02-25,PHI vs. BOS,L,48.0,0.654,0.346,0.486,0.112,0.252,0.159,0.262,0.112,0.374,0.423,0.577,0.889,0.111,0.543,0.457,0,0,0,0,159,735,1717,1575,489,1887,579,62,1814,1914,1932,515,882,1493,1827,633,1,2022,2023,True,PHI,BOS,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200889,2023-02-23,PHI vs. MEM,W,48.0,0.571,0.429,0.382,0.055,0.355,0.127,0.264,0.127,0.327,0.667,0.333,0.846,0.154,0.735,0.265,0,0,0,0,159,1735,708,2312,1557,854,1064,59,1537,2246,180,2243,1186,1214,200,2258,1,2022,2023,True,PHI,MEM,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200875,2023-02-15,PHI vs. CLE,W,48.0,0.654,0.346,0.441,0.051,0.331,0.051,0.229,0.119,0.39,0.5,0.5,0.846,0.154,0.615,0.385,0,0,0,0,159,735,1717,1982,1674,1072,2262,214,1690,1749,1223,1079,1186,1214,1117,1320,1,2022,2023,True,PHI,CLE,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200860,2023-02-13,PHI vs. HOU,W,48.0,0.585,0.415,0.504,0.065,0.366,0.228,0.13,0.187,0.439,0.452,0.548,0.8,0.2,0.565,0.435,0,0,0,0,159,1597,858,1391,1349,743,90,1782,555,1231,1701,744,1512,843,1613,841,1,2022,2023,True,PHI,HOU,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200846,2023-02-11,PHI @ BKN,W,48.0,0.693,0.307,0.535,0.139,0.178,0.03,0.287,0.119,0.396,0.519,0.481,0.5,0.5,0.515,0.485,0,0,0,0,159,354,2106,1054,254,2333,2402,19,1686,1703,1114,1326,2412,23,2011,448,1,2022,2023,False,BKN,PHI,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200837,2023-02-10,PHI vs. NYK,W,48.0,0.548,0.452,0.504,0.084,0.353,0.168,0.143,0.134,0.42,0.533,0.467,0.786,0.214,0.614,0.386,0,0,0,0,159,1963,495,1386,942,866,481,1530,1417,1433,1006,1440,1631,800,1142,1304,1,2022,2023,True,PHI,NYK,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200824,2023-02-08,PHI @ BOS,L,48.0,0.627,0.373,0.545,0.162,0.303,0.111,0.152,0.192,0.384,0.481,0.519,0.7,0.3,0.541,0.459,0,0,0,0,159,1107,1349,944,124,1360,1329,1382,493,1814,1468,971,2081,346,1836,617,1,2022,2023,False,BOS,PHI,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200804,2023-02-05,PHI @ NYK,L,48.0,0.662,0.338,0.474,0.103,0.216,0.144,0.309,0.093,0.371,0.696,0.304,1.0,0.0,0.767,0.233,0,0,0,0,159,641,1820,1699,624,2154,808,6,2086,1943,117,2339,1,2049,104,2357,1,2022,2023,False,NYK,PHI,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200791,2023-02-03,PHI @ SAS,W,48.0,0.69,0.31,0.482,0.015,0.285,0.146,0.234,0.19,0.467,0.606,0.394,0.615,0.385,0.609,0.391,0,0,0,0,159,386,2071,1621,2378,1584,784,177,517,938,476,1975,2307,140,1204,1245,1,2022,2023,False,SAS,PHI,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200770,2023-02-01,PHI vs. ORL,W,48.0,0.551,0.449,0.381,0.019,0.4,0.19,0.219,0.181,0.362,0.8,0.2,0.786,0.214,0.794,0.206,0,0,0,0,159,1935,523,2316,2214,475,269,285,628,2027,9,2450,1631,800,49,2412,1,2022,2023,True,PHI,ORL,FEB
2022-23,1610612755,PHI,Philadelphia 76ers,22200756,2023-01-30,PHI vs. ORL,L,48.0,0.647,0.353,0.532,0.073,0.303,0.128,0.165,0.156,0.459,0.621,0.379,0.909,0.091,0.7,0.3,0,0,0,0,159,847,1612,1086,1165,1369,1045,1125,1060,1035,369,2078,701,1685,353,2086,1,2022,2023,True,PHI,ORL,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200741,2023-01-28,PHI vs. DEN,W,48.0,0.607,0.393,0.444,0.063,0.429,0.159,0.127,0.175,0.381,0.536,0.464,0.889,0.111,0.674,0.326,0,0,0,0,159,1341,1115,1950,1385,308,583,1833,726,1837,988,1457,882,1493,581,1868,1,2022,2023,True,PHI,DEN,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200721,2023-01-25,PHI vs. BKN,W,48.0,0.537,0.463,0.35,0.029,0.394,0.109,0.255,0.168,0.321,0.542,0.458,0.722,0.278,0.619,0.381,0,0,0,0,159,2047,411,2402,2154,519,1356,84,845,2279,941,1510,1994,453,1076,1367,1,2022,2023,True,PHI,BKN,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200698,2023-01-21,PHI @ SAC,W,48.0,0.699,0.301,0.574,0.031,0.279,0.078,0.147,0.116,0.543,0.405,0.595,1.0,0.0,0.551,0.449,0,0,0,0,159,310,2149,669,2129,1637,1937,1462,1744,306,2037,417,1,2049,1741,713,1,2022,2023,False,SAC,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200682,2023-01-19,PHI @ POR,W,48.0,0.679,0.321,0.629,0.095,0.229,0.181,0.143,0.181,0.533,0.515,0.485,0.875,0.125,0.585,0.415,0,0,0,0,159,473,1984,248,734,2075,355,1530,628,357,1182,1265,993,1403,1411,1027,1,2022,2023,False,POR,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200668,2023-01-17,PHI @ LAC,W,48.0,0.575,0.425,0.433,0.067,0.325,0.192,0.242,0.2,0.367,0.538,0.462,0.846,0.154,0.641,0.359,0,0,0,0,159,1694,765,2032,1314,1129,263,132,398,1989,957,1477,1186,1214,843,1597,1,2022,2023,False,LAC,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200655,2023-01-15,PHI @ LAL,W,48.0,0.6,0.4,0.549,0.088,0.319,0.044,0.133,0.071,0.46,0.645,0.355,0.75,0.25,0.674,0.326,0,0,0,0,159,1401,1027,912,845,1191,2315,1736,2305,1012,260,2190,1794,544,566,1881,1,2022,2023,False,LAL,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200646,2023-01-14,PHI @ UTA,W,48.0,0.562,0.438,0.39,0.034,0.432,0.085,0.178,0.093,0.356,0.478,0.522,0.706,0.294,0.575,0.425,0,0,0,0,159,1830,625,2289,2041,298,1828,865,2077,2072,1510,942,2066,381,1524,927,1,2022,2023,False,UTA,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200626,2023-01-12,PHI vs. OKC,L,48.0,0.591,0.409,0.491,0.105,0.289,0.105,0.219,0.149,0.386,0.714,0.286,0.909,0.091,0.769,0.231,0,0,0,0,159,1525,925,1512,581,1517,1434,283,1158,1793,76,2376,701,1685,93,2363,1,2022,2023,True,PHI,OKC,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200612,2023-01-10,PHI vs. DET,W,48.0,0.652,0.348,0.585,0.027,0.224,0.17,0.19,0.15,0.558,0.628,0.372,0.818,0.182,0.667,0.333,0,0,0,0,159,764,1689,553,2164,2101,452,646,1148,225,341,2119,1414,981,603,1793,1,2022,2023,True,PHI,DET,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200596,2023-01-08,PHI @ DET,W,48.0,0.606,0.394,0.569,0.016,0.268,0.122,0.163,0.187,0.553,0.514,0.486,0.545,0.455,0.522,0.478,0,0,0,0,159,1347,1108,701,2337,1735,1154,1173,555,246,1197,1251,2390,62,1989,462,1,2022,2023,False,DET,PHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200581,2023-01-06,PHI vs. CHI,L,48.0,0.554,0.446,0.393,0.054,0.482,0.143,0.125,0.179,0.339,0.5,0.5,0.944,0.056,0.7,0.3,0,0,0,0,159,1904,556,2279,1583,102,822,1855,667,2182,1223,1079,430,2017,353,2086,1,2022,2023,True,PHI,CHI,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200567,2023-01-04,PHI vs. IND,W,53.0,0.633,0.367,0.527,0.047,0.326,0.14,0.147,0.163,0.481,0.324,0.676,0.929,0.071,0.5,0.5,0,0,0,0,21,1024,1434,1147,1782,1125,888,1462,917,808,2339,120,526,1889,2083,311,1,2022,2023,True,PHI,IND,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200554,2023-01-02,PHI vs. NOP,W,48.0,0.593,0.407,0.433,0.083,0.375,0.183,0.192,0.167,0.35,0.5,0.5,0.867,0.133,0.634,0.366,0,0,0,0,159,1499,952,2032,954,653,332,631,847,2106,1223,1079,1060,1369,909,1526,1,2022,2023,True,PHI,NOP,JAN
2022-23,1610612755,PHI,Philadelphia 76ers,22200545,2022-12-31,PHI @ OKC,W,48.0,0.657,0.343,0.609,0.035,0.287,0.104,0.104,0.148,0.574,0.514,0.486,1.0,0.0,0.63,0.37,0,0,0,0,159,687,1771,369,2004,1548,1457,2167,1181,150,1197,1251,1,2049,959,1493,1,2022,2023,False,OKC,PHI,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200534,2022-12-30,PHI @ NOP,L,48.0,0.547,0.453,0.483,0.103,0.362,0.069,0.155,0.164,0.379,0.571,0.429,0.857,0.143,0.667,0.333,0,0,0,0,159,1969,491,1607,614,779,2045,1303,891,1851,702,1722,1098,1281,603,1793,1,2022,2023,False,NOP,PHI,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200506,2022-12-27,PHI @ WAS,L,48.0,0.631,0.369,0.595,0.036,0.162,0.108,0.243,0.198,0.559,0.485,0.515,0.833,0.167,0.538,0.462,0,0,0,0,159,1046,1404,477,1959,2384,1391,126,421,220,1414,1031,1259,1078,1849,593,1,2022,2023,False,WAS,PHI,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200493,2022-12-25,PHI @ NYK,W,48.0,0.494,0.506,0.353,0.067,0.454,0.05,0.193,0.118,0.286,0.476,0.524,0.667,0.333,0.564,0.436,0,0,0,0,159,2292,167,2397,1295,195,2265,606,1713,2378,1521,932,2161,217,1621,823,1,2022,2023,False,NYK,PHI,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200480,2022-12-23,PHI vs. LAC,W,48.0,0.67,0.33,0.588,0.101,0.303,0.134,0.109,0.118,0.487,0.6,0.4,0.833,0.167,0.66,0.34,0,0,0,0,159,546,1911,525,654,1379,957,2108,1713,732,498,1926,1259,1078,676,1774,1,2022,2023,True,PHI,LAC,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200467,2022-12-21,PHI vs. DET,W,48.0,0.602,0.398,0.531,0.035,0.292,0.177,0.177,0.319,0.496,0.633,0.367,0.727,0.273,0.659,0.341,0,0,0,0,159,1392,1065,1100,1980,1481,384,878,7,642,300,2146,1949,468,692,1754,1,2022,2023,True,PHI,DET,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200453,2022-12-19,PHI vs. TOR,W,53.0,0.475,0.525,0.327,0.038,0.433,0.154,0.24,0.135,0.288,0.471,0.529,0.933,0.067,0.688,0.313,0,0,0,0,21,2349,111,2431,1886,291,639,136,1414,2374,1558,889,490,1936,461,1987,1,2022,2023,True,PHI,TOR,DEC
2022-23,1610612755,PHI,Philadelphia 76ers,22200432,2022-12-16,PHI vs. GSW,W,48.0,0.553,0.447,0.407,0.085,0.381,0.144,0.212,0.136,0.322,0.458,0.542,0.8,0.2,0.59,0.41,0,0,0,0,159,1918,536,2209,921,612,816,356,1399,2275,1648,805,1512,843,1374,1067,1,2022,2023,True,PHI,GSW,DEC
