season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612755,PHI,Philadelphia 76ers,22201217,2023-04-09,PHI @ BKN,W,48.0,28.0,18.0,23.0,70.0,19.0,7.0,12.0,36.0,0,0,0,0,159,100,487,204,69,1535,262,927,165,1,2022,2023,False,BKN,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201205,2023-04-07,PHI @ ATL,W,53.0,21.0,22.0,18.0,78.0,20.0,8.0,18.0,68.0,0,0,0,0,21,545,166,565,11,1660,350,1792,2306,1,2022,2023,False,ATL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201198,2023-04-06,PHI vs. MIA,L,48.0,13.0,8.0,11.0,50.0,28.0,13.0,13.0,50.0,0,0,0,0,159,1692,1967,1535,1168,2332,1116,1089,1108,1,2022,2023,True,PHI,MIA,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201181,2023-04-04,PHI vs. BOS,W,48.0,4.0,7.0,0.0,44.0,13.0,21.0,15.0,44.0,0,0,0,0,159,2430,2112,2452,1702,626,2149,1396,603,1,2022,2023,True,PHI,BOS,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201174,2023-04-02,PHI @ MIL,L,48.0,14.0,11.0,11.0,46.0,21.0,13.0,13.0,50.0,0,0,0,0,159,1538,1507,1535,1531,1783,1116,1089,1108,1,2022,2023,False,MIL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201150,2023-03-31,PHI vs. TOR,W,48.0,20.0,8.0,19.0,56.0,22.0,20.0,18.0,54.0,0,0,0,0,159,679,1967,459,642,1917,2067,1792,1463,1,2022,2023,True,PHI,TOR,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201139,2023-03-29,PHI vs. DAL,W,48.0,19.0,25.0,11.0,32.0,14.0,8.0,13.0,32.0,0,0,0,0,159,802,70,1535,2365,770,350,1089,60,1,2022,2023,True,PHI,DAL,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201126,2023-03-27,PHI @ DEN,L,48.0,17.0,18.0,22.0,68.0,8.0,11.0,17.0,58.0,0,0,0,0,159,1085,487,246,112,122,766,1662,1820,1,2022,2023,False,DEN,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201110,2023-03-25,PHI @ PHX,L,48.0,5.0,9.0,11.0,36.0,15.0,18.0,7.0,42.0,0,0,0,0,159,2408,1835,1535,2215,924,1867,281,468,1,2022,2023,False,PHX,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201103,2023-03-24,PHI @ GSW,L,48.0,15.0,4.0,16.0,50.0,12.0,14.0,7.0,42.0,0,0,0,0,159,1405,2335,800,1168,485,1259,281,468,1,2022,2023,False,GSW,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201087,2023-03-22,PHI @ CHI,W,48.0,19.0,17.0,19.0,38.0,22.0,14.0,22.0,50.0,0,0,0,0,159,802,595,459,2107,1917,1259,2152,1108,1,2022,2023,False,CHI,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201072,2023-03-20,PHI vs. CHI,L,58.0,7.0,7.0,19.0,48.0,24.0,10.0,14.0,44.0,0,0,0,0,1,2340,2112,459,1354,2102,627,1245,603,1,2022,2023,True,PHI,CHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201057,2023-03-18,PHI @ IND,W,48.0,23.0,6.0,22.0,62.0,8.0,11.0,21.0,58.0,0,0,0,0,159,360,2200,246,300,122,766,2083,1820,1,2022,2023,False,IND,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201047,2023-03-17,PHI @ CHA,W,48.0,18.0,15.0,7.0,64.0,18.0,10.0,10.0,36.0,0,0,0,0,159,927,883,2085,215,1377,627,625,165,1,2022,2023,False,CHA,PHI,MAR
