player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1629643,Chuma Okeke,Chuma,1610612739,CLE,26.0,3,2,1,0.667,13.0,0.138,0.091,0.174,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.1,176,121,10,41,195,149,185,120,91,7,162,165,180,204,208,127,1,53,160,1,1,188,184,CLE
1641854,Craig Porter Jr.,Craig,1610612739,CLE,25.0,6,4,2,0.667,35.0,0.171,0.2,0.194,0.0,0.1,0.0,0.0,0.333,0.094,0.146,0.45,0.167,0.273,0.333,0.0,0.125,0.0,0.146,104,73,24,41,159,111,86,99,164,171,162,165,34,186,149,7,116,45,37,1,46,188,138,CLE
1629636,Darius Garland,Darius,1610612739,CLE,25.0,5,3,2,0.6,148.0,0.279,0.236,0.262,0.196,0.278,0.355,0.3,0.026,0.115,0.088,0.413,0.385,0.095,0.0,0.077,0.298,0.288,0.251,115,88,24,51,97,18,47,32,99,44,24,38,178,174,195,13,211,154,160,81,175,42,44,CLE
1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,8,5,3,0.625,185.0,0.183,0.174,0.19,0.235,0.179,0.196,0.191,0.143,0.187,0.176,0.1,0.175,0.114,0.091,0.125,0.224,0.262,0.186,72,55,57,46,79,89,110,102,71,121,74,78,125,110,126,144,124,142,138,99,131,54,95,CLE
1629731,Dean Wade,Dean,1610612739,CLE,28.0,9,5,4,0.556,142.0,0.061,0.05,0.069,0.083,0.119,0.0,0.0,0.27,0.322,0.306,0.094,0.079,0.103,0.111,0.0,0.179,0.014,0.043,63,55,75,64,102,213,195,208,157,159,162,165,56,27,39,151,48,149,126,1,98,187,202,CLE
1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,9,5,4,0.556,288.0,0.345,0.363,0.363,0.359,0.335,0.426,0.466,0.136,0.164,0.156,0.278,0.246,0.333,0.158,0.424,0.17,0.413,0.376,63,55,75,64,45,5,10,4,15,16,15,12,134,129,142,43,173,17,100,204,85,10,7,CLE
1630596,Evan Mobley,Evan,1610612739,CLE,23.0,8,5,3,0.625,257.0,0.176,0.244,0.184,0.189,0.138,0.184,0.179,0.304,0.259,0.272,0.115,0.183,0.214,0.471,0.12,0.111,0.167,0.226,72,55,57,46,53,98,41,109,106,150,80,89,44,44,46,132,130,78,20,97,35,109,60,CLE
1630171,Isaac Okoro,Isaac,1610612739,CLE,24.0,9,5,4,0.556,128.0,0.129,0.132,0.138,0.14,0.158,0.083,0.107,0.148,0.08,0.096,0.082,0.114,0.214,0.125,0.125,0.22,0.07,0.124,63,55,75,64,111,160,154,157,137,142,137,129,122,197,191,162,76,78,117,99,128,168,162,CLE
1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,9,5,4,0.556,261.0,0.153,0.19,0.127,0.0,0.0,0.273,0.243,0.323,0.302,0.308,0.09,0.239,0.317,0.4,0.182,0.155,0.2,0.183,63,55,75,64,52,131,98,165,164,190,48,66,40,31,38,156,170,25,30,132,71,81,100,CLE
1629750,Javonte Green,Javonte,1610612739,CLE,31.0,6,4,2,0.667,39.0,0.156,0.143,0.147,0.091,0.135,0.316,0.25,0.083,0.25,0.205,0.111,0.133,0.286,0.0,0.5,0.133,0.214,0.174,104,73,24,41,154,129,143,147,156,152,32,59,155,56,93,135,93,37,160,209,53,74,111,CLE
