group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630579,Jericho Sims,Jericho,1610612752,NYK,24.0,9,5,4,0.556,3.3,102.4,101.9,101.9,114.8,111.5,111.5,-12.4,-9.6,-9.6,0.0,0.0,0.0,0.148,0.138,0.143,20.0,18.4,1.0,1.014,0.082,0.094,90.35,92.0,76.66,92.0,0.128,53,4,4,0.4,0.4,1.0,277,259,136,147,155,313,272,272,265,276,276,309,301,301,297,240,297,28,163,55,407,400,13,19,350,339,401,427,427,121,207,279,136,295,1,NYK
Players,1630540,Miles McBride,Miles,1610612752,NYK,22.0,5,3,2,0.6,1.4,115.3,95.0,95.0,146.3,121.1,121.1,-31.0,-26.1,-26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.521,0.231,0.268,114.21,138.33,115.27,138.33,0.05,20,1,4,0.2,0.8,0.25,338,304,72,113,386,154,328,328,426,364,364,387,380,380,297,240,297,288,373,388,1,1,307,251,87,62,42,30,30,295,295,279,277,170,331,NYK
Players,203095,Evan Fournier,Evan,1610612752,NYK,30.0,8,4,4,0.5,1.4,123.0,109.1,109.1,133.6,127.3,127.3,-10.6,-18.2,-18.2,0.167,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.515,0.143,0.158,88.8,96.53,80.44,96.53,0.0,22,1,3,0.1,0.4,0.333,290,278,136,188,384,91,186,186,402,406,406,300,352,352,104,240,104,288,373,388,1,1,189,259,202,196,414,361,361,367,295,302,329,315,286,NYK
Players,1628404,Josh Hart,Josh,1610612752,NYK,28.0,40,18,22,0.45,4.1,113.0,109.8,109.8,118.8,117.3,117.3,-5.8,-7.5,-7.5,0.083,1.29,20.5,0.052,0.164,0.111,15.9,16.2,0.5,0.571,0.094,0.097,94.73,96.68,80.56,96.68,0.048,326,9,21,0.2,0.5,0.429,17,53,432,270,37,189,177,177,305,334,334,262,280,280,209,139,102,146,116,114,385,386,189,188,325,336,329,357,357,297,133,130,263,258,211,NYK
Players,201565,Derrick Rose,Derrick,1610612752,NYK,34.0,1,0,1,0.0,0.1,170.5,150.0,150.0,0.0,0.0,0.0,170.5,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.2,640.0,533.33,640.0,0.0,2,0,0,0.0,0.0,0.0,425,418,18,418,442,5,8,8,1,1,1,2,4,4,297,240,297,288,373,388,1,1,361,382,406,407,2,7,7,367,361,396,361,396,361,NYK
Players,1629656,Quentin Grimes,Quentin,1610612752,NYK,23.0,34,17,17,0.5,3.0,101.9,96.4,96.4,119.3,115.6,115.6,-17.4,-19.2,-19.2,0.083,2.0,10.8,0.035,0.07,0.052,5.4,5.5,0.714,0.695,0.125,0.135,104.65,109.25,91.04,109.25,0.077,221,15,28,0.4,0.8,0.536,63,61,376,188,197,320,318,318,310,317,317,343,357,357,209,66,223,194,312,304,211,212,68,92,250,247,94,114,114,233,81,103,137,165,105,NYK
Players,1629628,RJ Barrett,RJ,1610612752,NYK,23.0,35,17,18,0.486,4.0,112.4,109.1,109.1,121.7,122.4,122.4,-9.3,-13.2,-13.2,0.036,0.33,4.4,0.056,0.128,0.094,13.2,13.2,0.381,0.499,0.192,0.205,99.31,100.41,83.68,100.41,0.044,285,15,42,0.4,1.2,0.357,55,61,384,237,51,199,185,185,332,379,379,289,327,327,273,230,283,134,180,153,362,361,303,288,124,119,199,257,257,308,81,62,142,95,273,NYK
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,34,19,15,0.559,3.4,109.8,103.1,103.1,126.3,121.1,121.1,-16.5,-17.9,-17.9,0.125,3.0,19.1,0.017,0.05,0.033,6.4,6.4,0.273,0.302,0.128,0.14,102.34,107.81,89.84,107.81,0.005,255,8,33,0.2,1.0,0.242,63,40,344,145,140,226,257,257,365,365,365,339,347,347,146,33,120,264,342,360,228,230,342,363,244,237,127,124,124,363,147,89,257,140,344,NYK
Players,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,20,11,9,0.55,2.7,106.9,100.0,100.0,117.6,117.9,117.9,-10.8,-17.9,-17.9,0.0,0.0,0.0,0.093,0.092,0.092,10.0,9.6,0.667,0.689,0.079,0.091,97.17,100.05,83.38,100.05,0.052,104,6,9,0.3,0.5,0.667,181,158,258,152,235,257,286,286,295,338,338,303,349,349,297,240,297,64,261,158,301,298,83,98,358,348,254,265,265,294,173,212,212,293,53,NYK
Players,1630167,Obi Toppin,Obi,1610612752,NYK,25.0,6,5,1,0.833,2.2,149.7,133.3,133.3,84.3,87.1,87.1,65.4,46.2,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.135,0.158,106.41,110.46,92.05,110.46,0.047,30,3,5,0.5,0.8,0.6,322,259,18,23,292,15,23,23,42,62,62,15,23,23,297,240,297,288,373,388,1,1,72,89,226,197,77,103,103,301,227,261,108,162,74,NYK
