group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1630579,Jericho Sims,Jericho,1610612752,NYK,24.0,9,5,4,0.556,30.0,0.082,0.211,0.093,0.0,0.0,0.091,0.077,0.8,0.211,0.333,0.0,0.111,0.0,0.6,0.0,0.267,0.077,0.167,277,259,136,147,245,350,133,333,257,325,237,260,16,175,53,297,224,250,29,1,332,288,194,NYK
Players,1630540,Miles McBride,Miles,1610612752,NYK,22.0,5,3,2,0.6,7.0,0.231,0.25,0.286,0.5,0.375,0.333,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.2,0.316,338,304,72,113,365,87,91,60,21,46,52,124,288,373,388,297,1,250,204,441,159,156,50,NYK
Players,203095,Evan Fournier,Evan,1610612752,NYK,30.0,8,4,4,0.5,11.0,0.143,0.143,0.15,0.25,0.273,0.167,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.286,0.167,0.167,290,278,136,188,330,202,230,215,118,99,165,110,288,373,388,135,1,250,204,1,353,189,194,NYK
Players,1628404,Josh Hart,Josh,1610612752,NYK,28.0,40,18,22,0.45,166.0,0.094,0.077,0.081,0.079,0.045,0.116,0.137,0.222,0.269,0.257,0.17,0.143,0.308,0.211,0.111,0.295,0.149,0.087,17,53,432,270,7,325,333,350,241,317,213,211,156,99,114,172,258,88,125,271,363,212,331,NYK
Players,201565,Derrick Rose,Derrick,1610612752,NYK,34.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,418,18,418,443,406,361,396,257,325,295,305,288,373,388,297,1,250,204,1,1,329,382,NYK
Players,1629656,Quentin Grimes,Quentin,1610612752,NYK,23.0,34,17,17,0.5,101.0,0.125,0.238,0.169,0.714,0.373,0.027,0.05,0.133,0.119,0.124,0.143,0.069,0.077,0.063,0.0,0.205,0.063,0.197,63,61,376,188,107,250,106,179,12,47,290,286,203,302,308,189,193,234,197,1,257,297,150,NYK
Players,1629628,RJ Barrett,RJ,1610612752,NYK,23.0,35,17,18,0.486,141.0,0.192,0.153,0.186,0.087,0.16,0.261,0.267,0.2,0.228,0.22,0.079,0.237,0.077,0.231,0.316,0.211,0.17,0.18,55,61,384,237,33,124,216,155,232,219,98,96,161,149,161,258,350,234,117,368,264,188,175,NYK
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,34,19,15,0.559,115.0,0.128,0.1,0.177,0.118,0.279,0.035,0.035,0.067,0.087,0.081,0.31,0.091,0.2,0.0,0.083,0.11,0.051,0.08,63,40,344,145,79,244,300,169,213,98,283,298,269,342,362,82,210,143,204,258,116,313,343,NYK
Players,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,20,11,9,0.55,53.0,0.079,0.167,0.103,0.0,0.03,0.04,0.036,0.278,0.167,0.204,0.0,0.063,0.286,0.25,0.125,0.314,0.042,0.125,181,158,258,152,180,358,184,311,257,320,279,297,119,232,178,297,189,94,109,276,376,320,264,NYK
Players,1630167,Obi Toppin,Obi,1610612752,NYK,25.0,6,5,1,0.833,13.0,0.135,0.214,0.2,0.333,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.175,322,259,18,23,315,226,129,136,71,27,295,305,288,373,388,297,1,250,204,1,339,329,184,NYK
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,25.0,22,10,12,0.455,101.0,0.089,0.116,0.089,0.0,0.0,0.08,0.156,0.5,0.305,0.376,0.115,0.042,0.556,0.462,0.143,0.203,0.164,0.097,169,179,300,263,104,335,278,343,257,325,247,190,37,72,37,223,176,16,53,286,254,198,314,NYK
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,35,19,16,0.543,153.0,0.313,0.405,0.363,0.214,0.186,0.371,0.348,0.043,0.093,0.077,0.347,0.139,0.067,0.158,0.211,0.17,0.375,0.381,55,40,363,159,21,36,18,25,147,183,45,54,283,335,365,58,256,242,154,324,207,30,24,NYK
Players,203944,Julius Randle,Julius,1610612752,NYK,28.0,42,22,20,0.524,185.0,0.266,0.189,0.252,0.25,0.282,0.346,0.327,0.269,0.365,0.335,0.333,0.42,0.316,0.15,0.364,0.215,0.339,0.241,10,16,415,177,1,55,163,87,118,96,49,69,126,38,52,64,426,87,160,393,268,44,93,NYK
