close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1627751,Jakob Poeltl,1610612761,TOR,C,28.0,50,50,0.776,6.32,11.92,0.53,0.557,-0.027
1630567,Scottie Barnes,1610612761,TOR,F-G,22.0,60,60,0.684,6.32,11.55,0.547,0.549,-0.002
1629628,RJ Barrett,1610612761,TOR,F-G,24.0,58,58,0.629,4.64,8.33,0.557,0.545,0.012
1628971,Bruce Brown,1610612761,TOR,G-F,27.0,67,67,0.654,4.75,8.07,0.588,0.543,0.045
203482,Kelly Olynyk,1610612761,TOR,F-C,33.0,78,78,0.673,4.6,7.77,0.592,0.557,0.035
1630193,Immanuel Quickley,1610612761,TOR,G,25.0,68,68,0.616,3.94,7.03,0.561,0.539,0.021
1629007,Jontay Porter,1610612761,TOR,C-F,24.0,24,24,0.786,3.54,6.75,0.525,0.555,-0.031
1631338,Mouhamadou Gueye,1610612761,TOR,F,25.0,11,11,0.737,3.18,6.36,0.5,0.55,-0.05
1630534,Ochai Agbaji,1610612761,TOR,G,24.0,78,76,0.621,2.82,5.77,0.489,0.536,-0.047
1630186,Jahmi'us Ramsey,1610612761,TOR,G,23.0,7,7,0.68,2.43,4.86,0.5,0.541,-0.041
1641711,Gradey Dick,1610612761,TOR,G-F,20.0,58,55,0.582,3.0,4.84,0.619,0.545,0.074
1642013,Malik Williams,1610612761,TOR,C,25.0,7,7,0.647,2.57,4.71,0.545,0.585,-0.04
1631241,Javon Freeman-Liberty,1610612761,TOR,G,24.0,19,19,0.582,2.79,4.47,0.624,0.544,0.08
1629018,Gary Trent Jr.,1610612761,TOR,G,25.0,71,69,0.624,2.49,4.32,0.577,0.54,0.036
1630618,D.J. Carton,1610612761,TOR,G,23.0,4,4,0.63,2.0,4.25,0.471,0.52,-0.049
1629670,Jordan Nwora,1610612761,TOR,F,25.0,46,42,0.675,2.3,4.15,0.555,0.544,0.011
1628449,Chris Boucher,1610612761,TOR,F,31.0,49,47,0.636,2.06,3.86,0.534,0.545,-0.01
1629667,Jalen McDaniels,1610612761,TOR,F,26.0,46,42,0.606,1.85,3.35,0.552,0.548,0.004
202066,Garrett Temple,1610612761,TOR,G-F,38.0,25,23,0.575,1.6,3.08,0.519,0.546,-0.026
1628424,Kobi Simmons,1610612761,TOR,G,26.0,4,3,0.44,1.25,2.75,0.455,0.533,-0.078
203490,Otto Porter Jr.,1610612761,TOR,F,31.0,14,13,0.59,1.07,2.57,0.417,0.546,-0.13
1631199,Ron Harper Jr.,1610612761,TOR,G-F,24.0,1,1,1.0,0.0,1.0,0.0,0.598,-0.598
