season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1628998,Cody Martin,Cody,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,12.423333333333334,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,1,1,0,2,-4,4.9,0,0,5.0,1,13222,13222,13222,21034,19033,19992,17395,15070,14411,15070,13505,14344,13505,14058,13151,16273,14293,8788,12854,8263,17462,6051,17725,21232,16449,22806,2246,150,22358,1,12:25,2024,2025
2024-25,1629626,Bol Bol,Bol,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,4.566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,13222,13222,13222,24188,22635,24836,22635,15070,20945,15070,13505,14344,13505,14058,22137,23286,19908,16469,12854,8263,1,1,17725,23200,15511,25228,2246,150,25259,1,4:34,2024,2025
2024-25,1627814,Damion Lee,Damion,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,5.55,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,4,1,5.2,0,0,5.0,1,13222,13222,13222,23763,15612,18231,8526,15070,17631,15070,13505,14344,13505,14058,17569,19889,19908,16469,12854,8263,1,1,17725,18599,11263,22562,2246,150,22358,1,5:33,2024,2025
2024-25,1631221,Collin Gillespie,Collin,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,28.216666666666665,4,7,0.571,3,6,0.5,1,2,0.5,0,3,3,3,1,2,0,0,1,2,12,-14,25.1,0,0,25.0,1,13222,13222,13222,9369,9611,12910,6538,2458,4502,3944,10215,7446,10625,14058,9417,12778,6913,8788,1671,8263,1,6051,6956,9299,23203,9905,2246,150,9137,1,28:13,2024,2025
2024-25,1631102,TyTy Washington Jr.,TyTy,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,12.98,1,5,0.2,0,1,0.0,0,2,0.0,0,1,1,1,0,0,0,0,0,1,2,2,4.7,0,0,4.0,1,13222,13222,13222,20751,19033,16437,21401,15070,17631,15070,13505,7446,13505,14058,17569,19889,14293,16469,12854,8263,1,1,11254,21232,10285,22851,2246,150,22929,1,12:59,2024,2025
2024-25,203486,Mason Plumlee,Mason,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,21.98333333333333,2,4,0.5,0,1,0.0,0,0,0.0,0,5,5,3,0,0,0,0,0,0,4,-18,14.5,0,0,12.0,1,13222,13222,13222,14516,15612,18231,8526,15070,17631,15070,13505,14344,13505,14058,4392,7268,6913,16469,12854,8263,1,1,17725,18599,24566,16714,2246,150,17796,1,21:59,2024,2025
2024-25,1641779,Jalen Bridges,Jalen,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,2.7666666666666666,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,0,1,2,0,3.2,0,0,3.0,1,13222,13222,13222,25079,22635,23259,22635,15070,17631,15070,6020,7446,1,14058,17569,19889,19908,16469,12854,8263,1,1,11254,21232,12240,23585,2246,150,23533,1,2:46,2024,2025
2024-25,1628960,Grayson Allen,Grayson,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,27.69333333333333,8,13,0.615,4,7,0.571,0,0,0.0,0,2,2,5,3,0,0,1,1,0,20,-10,26.9,0,0,31.0,1,13222,13222,13222,9802,2561,5079,5246,1130,3100,3506,13505,14344,13505,14058,13151,16273,3273,2037,12854,8263,17462,6051,17725,3676,21147,8865,2246,150,5932,1,27:42,2024,2025
2024-25,1642346,Ryan Dunn,Ryan,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,29.77,5,11,0.455,2,6,0.333,0,0,0.0,6,4,10,3,1,1,1,1,1,0,12,8,33.5,1,0,31.0,1,13222,13222,13222,7992,7242,7071,12676,4949,4502,9209,13505,14344,13505,185,6429,1549,6913,8788,5025,2537,17462,6051,17725,9299,5660,5492,1,150,5932,1,29:46,2024,2025
2024-25,1626220,Royce O'Neale,Royce,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,21.08333333333333,2,9,0.222,1,8,0.125,0,0,0.0,0,3,3,3,1,1,0,0,1,1,5,-11,15.1,0,0,14.0,1,13222,13222,13222,15235,15612,9700,21205,8896,2050,14886,13505,14344,13505,14058,9417,12778,6913,8788,5025,8263,1,6051,11254,17323,21738,16302,2246,150,16370,1,21:05,2024,2025
2024-25,1626145,Tyus Jones,Tyus,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,25.916666666666668,7,13,0.538,3,7,0.429,0,0,0.0,0,2,2,4,1,1,0,0,0,1,17,1,27.4,0,0,28.0,1,13222,13222,13222,11230,3730,5079,7978,2458,3100,7394,13505,14344,13505,14058,13151,16273,4780,8788,5025,8263,1,1,11254,5360,11263,8559,2246,150,7475,1,25:55,2024,2025
2024-25,1628420,Monté Morris,Monté,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,21.03333333333333,3,7,0.429,2,4,0.5,0,0,0.0,1,2,3,2,0,0,0,1,2,0,8,-14,14.6,0,0,15.0,1,13222,13222,13222,15267,12449,12910,13735,4949,8688,3944,13505,14344,13505,6876,13151,12778,9909,16469,12854,8263,17462,12976,17725,13544,23203,16628,2246,150,15689,1,21:02,2024,2025
2024-25,1642345,Oso Ighodaro,Oso,1610612756,PHX,Phoenix Suns,22401200,2025-04-13T00:00:00,PHX @ SAC,L,26.016666666666666,5,7,0.714,0,0,0.0,0,0,0.0,2,2,4,3,3,1,0,0,2,1,10,7,19.3,0,0,19.0,1,13222,13222,13222,11148,7242,12910,2752,15070,20945,15070,13505,14344,13505,3306,13151,9701,6913,2037,5025,8263,1,12976,11254,11377,6330,13577,2246,150,12913,1,26:01,2024,2025
