season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612747,LAL,Los Angeles Lakers,42200314,2023-05-22,LAL vs. DEN,L,48.0,116.3,123.3,119.3,127.0,-3.0,-3.6,0.5,3.33,15.9,0.34,0.681,0.511,0.067,0.512,0.57,95.1,89.5,74.58,90,0.49,1,85,85,85,9,33,147,94,137,15,121,34,120,69,4,99,82,159,90,1,2022,2023,True,LAL,DEN,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200313,2023-05-20,LAL vs. DEN,L,48.0,110.5,111.3,122.2,122.7,-11.8,-11.3,0.711,2.25,19.4,0.294,0.822,0.542,0.124,0.512,0.558,97.6,97.0,80.83,97,0.445,1,85,85,85,9,91,135,132,16,51,45,74,17,35,70,98,95,77,124,1,2022,2023,True,LAL,DEN,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200312,2023-05-18,LAL @ DEN,L,48.0,101.5,101.0,104.9,105.9,-3.4,-4.9,0.722,2.17,19.4,0.149,0.75,0.465,0.118,0.488,0.551,102.2,102.0,85.0,102,0.5,1,85,85,85,9,143,49,102,12,63,46,164,51,126,62,128,104,31,84,1,2022,2023,False,DEN,LAL,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200311,2023-05-16,LAL @ DEN,L,48.0,129.3,129.9,136.5,134.7,-7.2,-4.8,0.652,4.29,22.4,0.175,0.636,0.417,0.072,0.613,0.66,97.1,97.5,81.25,97,0.483,1,85,85,85,9,10,166,101,45,4,8,153,142,156,6,21,10,69,97,1,2022,2023,False,DEN,LAL,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200236,2023-05-12,LAL vs. GSW,W,48.0,129.1,128.4,100.8,105.2,28.3,23.2,0.641,3.57,19.7,0.171,0.636,0.458,0.074,0.607,0.653,97.3,95.5,79.58,95,0.667,1,1,1,1,9,15,45,10,51,7,39,156,142,135,8,25,18,93,4,1,2022,2023,True,LAL,GSW,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200235,2023-05-10,LAL @ GSW,L,48.0,105.4,105.0,114.6,118.6,-9.2,-13.7,0.571,1.71,18.0,0.17,0.696,0.43,0.139,0.54,0.566,103.1,101.5,84.58,101,0.43,1,85,85,85,9,125,113,140,102,97,71,159,104,151,99,76,89,39,131,1,2022,2023,False,GSW,LAL,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200234,2023-05-08,LAL vs. GSW,W,48.0,103.2,106.1,102.8,104.1,0.4,2.0,0.538,1.5,15.8,0.298,0.771,0.537,0.143,0.488,0.549,99.5,97.5,81.25,98,0.519,1,1,1,1,9,118,36,80,121,114,125,70,36,40,106,126,105,69,71,1,2022,2023,True,LAL,GSW,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200233,2023-05-06,LAL vs. GSW,W,48.0,123.0,125.7,93.7,97.0,29.2,28.7,0.643,2.08,19.6,0.233,0.679,0.485,0.129,0.619,0.66,103.4,100.5,83.75,101,0.661,1,1,1,1,9,24,16,3,50,75,41,128,121,104,80,19,12,47,5,1,2022,2023,True,LAL,GSW,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200232,2023-05-04,LAL @ GSW,L,48.0,98.5,98.0,120.9,124.5,-22.4,-26.5,0.675,3.0,19.3,0.196,0.66,0.415,0.088,0.479,0.493,103.3,102.0,85.0,102,0.413,1,85,85,85,9,149,140,162,28,21,52,145,131,158,21,134,143,31,144,1,2022,2023,False,GSW,LAL,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200231,2023-05-02,LAL @ GSW,W,48.0,117.3,117.0,109.1,110.9,8.2,6.1,0.558,3.0,17.4,0.28,0.719,0.526,0.08,0.5,0.558,101.2,100.5,83.75,100,0.567,1,1,1,1,9,64,74,62,110,21,84,91,81,52,13,110,94,47,40,1,2022,2023,False,GSW,LAL,MAY
2022-23,1610612747,LAL,Los Angeles Lakers,42200156,2023-04-28,LAL vs. MEM,W,48.0,119.5,120.2,81.1,82.5,38.4,37.7,0.673,2.06,22.1,0.273,0.735,0.554,0.154,0.621,0.64,104.7,103.5,86.25,104,0.74,1,1,1,1,9,46,1,1,29,78,12,100,62,26,123,16,23,13,1,1,2022,2023,True,LAL,MEM,APR
2022-23,1610612747,LAL,Los Angeles Lakers,42200155,2023-04-26,LAL @ MEM,L,48.0,99.2,97.1,112.1,116.0,-12.9,-18.9,0.757,2.15,19.2,0.291,0.719,0.509,0.127,0.457,0.491,101.6,101.0,84.17,102,0.473,1,85,85,85,9,152,100,151,7,64,55,76,79,75,75,141,145,45,102,1,2022,2023,False,MEM,LAL,APR
2022-23,1610612747,LAL,Los Angeles Lakers,42200154,2023-04-24,LAL vs. MEM,W,53.0,106.7,107.3,98.9,100.9,7.8,6.4,0.537,1.47,14.9,0.309,0.682,0.512,0.138,0.489,0.543,100.5,99.17,82.64,109,0.558,1,1,1,1,1,111,25,60,123,122,141,59,118,67,96,124,117,59,43,1,2022,2023,True,LAL,MEM,APR
2022-23,1610612747,LAL,Los Angeles Lakers,42200153,2023-04-22,LAL vs. MEM,W,48.0,103.9,108.8,99.2,100.0,4.6,8.8,0.463,1.19,13.7,0.34,0.683,0.522,0.157,0.494,0.545,104.3,101.5,84.58,102,0.577,1,1,1,1,9,106,23,44,158,152,153,39,116,57,131,119,111,39,31,1,2022,2023,True,LAL,MEM,APR
2022-23,1610612747,LAL,Los Angeles Lakers,42200152,2023-04-19,LAL @ MEM,L,48.0,96.6,97.9,105.9,107.3,-9.3,-9.4,0.6,1.62,16.2,0.259,0.722,0.491,0.137,0.453,0.493,96.7,95.5,79.58,95,0.457,1,85,85,85,9,151,57,127,76,103,113,110,75,95,91,144,142,93,110,1,2022,2023,False,MEM,LAL,APR
2022-23,1610612747,LAL,Los Angeles Lakers,42200151,2023-04-16,LAL @ MEM,W,48.0,121.9,128.0,109.8,110.9,12.1,17.1,0.51,1.56,17.7,0.356,0.787,0.576,0.16,0.62,0.646,103.5,100.5,83.75,100,0.571,1,1,1,1,9,17,74,21,136,107,78,30,29,16,137,17,21,47,37,1,2022,2023,False,MEM,LAL,APR
