season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612747,LAL,Los Angeles Lakers,22201228,2023-04-09,LAL vs. UTA,W,48.0,13.0,22.0,26.0,50.0,7.0,13.0,14.0,76.0,0,0,0,0,159,1692,166,84,1168,85,1116,1245,2440,1,2022,2023,True,LAL,UTA,APR
2022-23,1610612747,LAL,Los Angeles Lakers,22201212,2023-04-07,LAL vs. PHX,W,48.0,12.0,18.0,26.0,48.0,17.0,18.0,18.0,52.0,0,0,0,0,159,1836,487,84,1354,1213,1867,1792,1294,1,2022,2023,True,LAL,PHX,APR
2022-23,1610612747,LAL,Los Angeles Lakers,22201196,2023-04-05,LAL @ LAC,L,48.0,9.0,14.0,18.0,54.0,18.0,8.0,24.0,46.0,0,0,0,0,159,2193,1027,565,802,1377,350,2258,760,1,2022,2023,False,LAC,LAL,APR
2022-23,1610612747,LAL,Los Angeles Lakers,22201186,2023-04-04,LAL @ UTA,W,53.0,15.0,15.0,14.0,62.0,11.0,5.0,12.0,56.0,0,0,0,0,21,1405,883,1066,300,376,127,927,1660,1,2022,2023,False,UTA,LAL,APR
2022-23,1610612747,LAL,Los Angeles Lakers,22201171,2023-04-02,LAL @ HOU,W,48.0,15.0,14.0,20.0,68.0,4.0,16.0,9.0,56.0,0,0,0,0,159,1405,1027,379,112,13,1579,495,1660,1,2022,2023,False,HOU,LAL,APR
2022-23,1610612747,LAL,Los Angeles Lakers,22201157,2023-03-31,LAL @ MIN,W,48.0,17.0,17.0,29.0,64.0,14.0,18.0,13.0,52.0,0,0,0,0,159,1085,595,33,215,770,1867,1089,1294,1,2022,2023,False,MIN,LAL,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201140,2023-03-29,LAL @ CHI,W,48.0,19.0,29.0,19.0,58.0,27.0,6.0,22.0,58.0,0,0,0,0,159,802,19,459,517,2294,169,2152,1820,1,2022,2023,False,CHI,LAL,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201114,2023-03-26,LAL vs. CHI,L,48.0,16.0,12.0,5.0,46.0,34.0,10.0,15.0,50.0,0,0,0,0,159,1249,1346,2286,1531,2439,627,1396,1108,1,2022,2023,True,LAL,CHI,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201106,2023-03-24,LAL vs. OKC,W,48.0,9.0,11.0,11.0,54.0,10.0,16.0,20.0,48.0,0,0,0,0,159,2193,1507,1535,802,269,1579,2003,931,1,2022,2023,True,LAL,OKC,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201092,2023-03-22,LAL vs. PHX,W,48.0,27.0,3.0,17.0,50.0,18.0,8.0,13.0,44.0,0,0,0,0,159,130,2412,670,1168,1377,350,1089,603,1,2022,2023,True,LAL,PHX,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201070,2023-03-19,LAL vs. ORL,W,48.0,7.0,15.0,8.0,38.0,18.0,17.0,8.0,52.0,0,0,0,0,159,2340,883,1967,2107,1377,1720,377,1294,1,2022,2023,True,LAL,ORL,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201054,2023-03-17,LAL vs. DAL,L,48.0,13.0,21.0,8.0,54.0,19.0,12.0,17.0,42.0,0,0,0,0,159,1692,233,1967,802,1535,955,1662,468,1,2022,2023,True,LAL,DAL,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201038,2023-03-15,LAL @ HOU,L,48.0,15.0,10.0,20.0,46.0,8.0,20.0,7.0,78.0,0,0,0,0,159,1405,1696,379,1531,122,2067,281,2444,1,2022,2023,False,HOU,LAL,MAR
2022-23,1610612747,LAL,Los Angeles Lakers,22201030,2023-03-14,LAL @ NOP,W,48.0,18.0,21.0,15.0,38.0,13.0,17.0,5.0,56.0,0,0,0,0,159,927,233,927,2107,626,1720,123,1660,1,2022,2023,False,NOP,LAL,MAR
