player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1628401,Derrick White,1610612738,BOS,30.0,76,76,0.481,2.49,6.07,0.41,0.613,0.004,0.03,0.05,0.5,0.477,2.46,6.01,0.409
204001,Kristaps Porziņģis,1610612738,BOS,29.0,42,41,0.453,2.64,6.0,0.44,0.639,0.032,0.26,0.43,0.611,0.421,2.38,5.57,0.427
201143,Al Horford,1610612738,BOS,39.0,60,58,0.691,1.87,5.25,0.356,0.53,0.02,0.03,0.15,0.222,0.671,1.83,5.1,0.359
1630202,Payton Pritchard,1610612738,BOS,27.0,80,78,0.455,2.18,4.89,0.445,0.666,0.002,0.01,0.03,0.5,0.452,2.16,4.86,0.445
1630573,Sam Hauser,1610612738,BOS,27.0,71,67,0.695,1.86,4.59,0.405,0.606,0.011,0.01,0.07,0.2,0.684,1.85,4.52,0.408
201950,Jrue Holiday,1610612738,BOS,34.0,62,57,0.352,1.27,3.19,0.399,0.598,0.002,0.0,0.02,0.0,0.35,1.27,3.18,0.401
1627759,Jaylen Brown,1610612738,BOS,28.0,63,58,0.176,1.16,3.08,0.376,0.544,0.011,0.13,0.19,0.667,0.165,1.03,2.89,0.357
1628369,Jayson Tatum,1610612738,BOS,27.0,72,68,0.148,1.21,2.96,0.408,0.592,0.012,0.13,0.25,0.5,0.135,1.08,2.71,0.4
1641936,Miles Norris,1610612738,BOS,25.0,3,2,0.778,0.67,2.33,0.286,0.429,0.0,0.0,0.0,,0.778,0.67,2.33,0.286
1628470,Torrey Craig,1610612738,BOS,34.0,26,20,0.644,0.77,2.23,0.345,0.517,0.0,0.0,0.0,,0.644,0.77,2.23,0.345
1631248,Baylor Scheierman,1610612738,BOS,24.0,31,23,0.609,0.68,2.16,0.313,0.463,0.009,0.03,0.03,1.0,0.6,0.65,2.13,0.303
1641775,Jordan Walsh,1610612738,BOS,21.0,52,34,0.614,0.27,0.98,0.275,0.412,0.0,0.0,0.0,,0.614,0.27,0.98,0.275
1630214,Xavier Tillman,1610612738,BOS,26.0,33,17,0.585,0.15,0.94,0.161,0.242,0.0,0.0,0.0,,0.585,0.15,0.94,0.161
1641809,Drew Peterson,1610612738,BOS,25.0,25,12,0.537,0.28,0.88,0.318,0.477,0.0,0.0,0.0,,0.537,0.28,0.88,0.318
1631120,JD Davison,1610612738,BOS,22.0,16,8,0.353,0.13,0.75,0.167,0.25,0.0,0.0,0.0,,0.353,0.13,0.75,0.167
1629674,Neemias Queta,1610612738,BOS,25.0,62,10,0.051,0.06,0.16,0.4,0.4,0.035,0.06,0.11,0.571,0.015,0.0,0.05,0.0
1628436,Luke Kornet,1610612738,BOS,29.0,73,4,0.014,0.03,0.05,0.5,0.5,0.011,0.03,0.04,0.667,0.004,0.0,0.01,0.0
