season,team_id,team,game_id,game_date,away_team,home_team,opponent_id,game_week,pf,opp_pf,wl,differential
2017-18,1610612743,DEN,21700612,2018-01-10,ATL,DEN,1610612737,41,97,110,L,-13
2017-18,1610612743,DEN,21700625,2018-01-12,MEM,DEN,1610612763,42,87,78,W,9
2017-18,1610612743,DEN,21700633,2018-01-13,DEN,SAS,1610612759,43,80,112,L,-32
2017-18,1610612743,DEN,21700651,2018-01-16,DAL,DEN,1610612742,44,105,102,W,3
2017-18,1610612743,DEN,21700662,2018-01-17,DEN,LAC,1610612746,45,104,109,L,-5
2017-18,1610612743,DEN,21700671,2018-01-19,PHX,DEN,1610612756,46,100,108,L,-8
2017-18,1610612743,DEN,21700694,2018-01-22,POR,DEN,1610612757,47,104,101,W,3
2017-18,1610612743,DEN,21700712,2018-01-25,NYK,DEN,1610612752,48,130,118,W,12
2017-18,1610612743,DEN,21700730,2018-01-27,DAL,DEN,1610612742,49,91,89,W,2
2017-18,1610612743,DEN,21700743,2018-01-29,BOS,DEN,1610612738,50,110,111,L,-1
2017-18,1610612743,DEN,21700750,2018-01-30,DEN,SAS,1610612759,51,104,106,L,-2
2017-18,1610612743,DEN,21700765,2018-02-01,OKC,DEN,1610612760,52,127,124,W,3
2017-18,1610612743,DEN,21700782,2018-02-03,GSW,DEN,1610612744,53,115,108,W,7
2017-18,1610612743,DEN,21700794,2018-02-05,CHA,DEN,1610612766,54,121,104,W,17
2017-18,1610612743,DEN,21700823,2018-02-09,DEN,HOU,1610612745,55,104,130,L,-26
2017-18,1610612743,DEN,21700832,2018-02-10,DEN,PHX,1610612756,56,123,113,W,10
2017-18,1610612743,DEN,21700852,2018-02-13,SAS,DEN,1610612759,57,117,109,W,8
2017-18,1610612743,DEN,21700865,2018-02-15,DEN,MIL,1610612749,58,134,123,W,11
2017-18,1610612743,DEN,21700880,2018-02-23,SAS,DEN,1610612759,59,122,119,W,3
2017-18,1610612743,DEN,21700896,2018-02-25,HOU,DEN,1610612745,60,114,119,L,-5
2017-18,1610612743,DEN,21700912,2018-02-27,LAC,DEN,1610612746,61,120,122,L,-2
2017-18,1610612743,DEN,21700931,2018-03-02,DEN,MEM,1610612763,62,108,102,W,6
2017-18,1610612743,DEN,21700937,2018-03-03,DEN,CLE,1610612739,63,126,117,W,9
2017-18,1610612743,DEN,21700961,2018-03-06,DEN,DAL,1610612742,64,107,118,L,-11
2017-18,1610612743,DEN,21700970,2018-03-07,CLE,DEN,1610612739,65,108,113,L,-5
2017-18,1610612743,DEN,21700983,2018-03-09,LAL,DEN,1610612747,66,125,116,W,9
2017-18,1610612743,DEN,21700996,2018-03-11,SAC,DEN,1610612758,67,130,104,W,26
2017-18,1610612743,DEN,21701015,2018-03-13,DEN,LAL,1610612747,68,103,112,L,-9
2017-18,1610612743,DEN,21701026,2018-03-15,DET,DEN,1610612765,69,120,113,W,7
2017-18,1610612743,DEN,21701040,2018-03-17,DEN,MEM,1610612763,70,94,101,L,-7
2017-18,1610612743,DEN,21701054,2018-03-19,DEN,MIA,1610612748,71,141,149,L,-8
2017-18,1610612743,DEN,21701069,2018-03-21,DEN,CHI,1610612741,72,135,102,W,33
2017-18,1610612743,DEN,21701079,2018-03-23,DEN,WAS,1610612764,73,108,100,W,8
2017-18,1610612743,DEN,21701105,2018-03-26,DEN,PHI,1610612755,74,104,123,L,-19
2017-18,1610612743,DEN,21701109,2018-03-27,DEN,TOR,1610612761,75,110,114,L,-4
2017-18,1610612743,DEN,21701133,2018-03-30,DEN,OKC,1610612760,76,126,125,W,1
2017-18,1610612743,DEN,21701152,2018-04-01,MIL,DEN,1610612749,77,128,125,W,3
2017-18,1610612743,DEN,21701165,2018-04-03,IND,DEN,1610612754,78,107,104,W,3
2017-18,1610612743,DEN,21701180,2018-04-05,MIN,DEN,1610612750,79,100,96,W,4
2017-18,1610612743,DEN,21701191,2018-04-07,DEN,LAC,1610612746,80,134,115,W,19
2017-18,1610612743,DEN,21701211,2018-04-09,POR,DEN,1610612757,81,88,82,W,6
2017-18,1610612743,DEN,21701225,2018-04-11,DEN,MIN,1610612750,82,106,112,L,-6
2017-18,1610612765,DET,21700003,2017-10-18,CHA,DET,1610612766,1,102,90,W,12
2017-18,1610612765,DET,21700020,2017-10-20,DET,WAS,1610612764,2,111,115,L,-4
2017-18,1610612765,DET,21700030,2017-10-21,DET,NYK,1610612752,3,111,107,W,4
2017-18,1610612765,DET,21700041,2017-10-23,PHI,DET,1610612755,4,86,97,L,-11
2017-18,1610612765,DET,21700056,2017-10-25,MIN,DET,1610612750,5,122,101,W,21
2017-18,1610612765,DET,21700084,2017-10-28,DET,LAC,1610612746,6,95,87,W,8
2017-18,1610612765,DET,21700091,2017-10-29,DET,GSW,1610612744,7,115,107,W,8
2017-18,1610612765,DET,21700104,2017-10-31,DET,LAL,1610612747,8,93,113,L,-20
2017-18,1610612765,DET,21700119,2017-11-03,MIL,DET,1610612749,9,105,96,W,9
2017-18,1610612765,DET,21700132,2017-11-04,SAC,DET,1610612758,10,108,99,W,9
2017-18,1610612765,DET,21700159,2017-11-08,IND,DET,1610612754,11,114,97,W,17
2017-18,1610612765,DET,21700169,2017-11-10,ATL,DET,1610612737,12,111,104,W,7
2017-18,1610612765,DET,21700189,2017-11-12,MIA,DET,1610612748,13,112,103,W,9
2017-18,1610612765,DET,21700209,2017-11-15,DET,MIL,1610612749,14,95,99,L,-4
2017-18,1610612765,DET,21700217,2017-11-17,DET,IND,1610612754,15,100,107,L,-7
2017-18,1610612765,DET,21700238,2017-11-19,DET,MIN,1610612750,16,100,97,W,3
2017-18,1610612765,DET,21700242,2017-11-20,CLE,DET,1610612739,17,88,116,L,-28
2017-18,1610612765,DET,21700273,2017-11-24,DET,OKC,1610612760,18,99,98,W,1
2017-18,1610612765,DET,21700292,2017-11-27,DET,BOS,1610612738,19,118,108,W,10
2017-18,1610612765,DET,21700303,2017-11-29,PHX,DET,1610612756,20,131,107,W,24
2017-18,1610612765,DET,21700320,2017-12-01,DET,WAS,1610612764,21,91,109,L,-18
2017-18,1610612765,DET,21700330,2017-12-02,DET,PHI,1610612755,22,103,108,L,-5
2017-18,1610612765,DET,21700348,2017-12-04,DET,SAS,1610612759,23,93,96,L,-3
2017-18,1610612765,DET,21700359,2017-12-06,DET,MIL,1610612749,24,100,104,L,-4
2017-18,1610612765,DET,21700368,2017-12-08,GSW,DET,1610612744,25,98,102,L,-4
2017-18,1610612765,DET,21700386,2017-12-10,BOS,DET,1610612738,26,81,91,L,-10
2017-18,1610612765,DET,21700398,2017-12-12,DEN,DET,1610612743,27,84,103,L,-19
2017-18,1610612765,DET,21700413,2017-12-14,DET,ATL,1610612737,28,105,91,W,14
2017-18,1610612765,DET,21700419,2017-12-15,DET,IND,1610612754,29,104,98,W,6
2017-18,1610612765,DET,21700438,2017-12-17,ORL,DET,1610612753,30,114,110,W,4
2017-18,1610612765,DET,21700461,2017-12-20,DET,DAL,1610612742,31,93,110,L,-17
2017-18,1610612765,DET,21700471,2017-12-22,NYK,DET,1610612752,32,104,101,W,3
2017-18,1610612765,DET,21700498,2017-12-26,IND,DET,1610612754,33,107,83,W,24
2017-18,1610612765,DET,21700516,2017-12-28,DET,ORL,1610612753,34,89,102,L,-13
2017-18,1610612765,DET,21700530,2017-12-30,SAS,DET,1610612759,35,93,79,W,14
2017-18,1610612765,DET,21700558,2018-01-03,DET,MIA,1610612748,36,104,111,L,-7
2017-18,1610612765,DET,21700569,2018-01-05,DET,PHI,1610612755,37,78,114,L,-36
2017-18,1610612765,DET,21700580,2018-01-06,HOU,DET,1610612745,38,108,101,W,7
2017-18,1610612765,DET,21700595,2018-01-08,DET,NOP,1610612740,39,109,112,L,-3
2017-18,1610612765,DET,21700606,2018-01-10,DET,BKN,1610612751,40,114,80,W,34
2017-18,1610612765,DET,21700632,2018-01-13,DET,CHI,1610612741,41,105,107,L,-2
2017-18,1610612765,DET,21700638,2018-01-15,CHA,DET,1610612766,42,107,118,L,-11
2017-18,1610612765,DET,21700656,2018-01-17,DET,TOR,1610612761,43,91,96,L,-5
2017-18,1610612765,DET,21700669,2018-01-19,WAS,DET,1610612764,44,112,122,L,-10
2017-18,1610612765,DET,21700685,2018-01-21,BKN,DET,1610612751,45,100,101,L,-1
2017-18,1610612765,DET,21700702,2018-01-24,UTA,DET,1610612762,46,95,98,L,-3
2017-18,1610612765,DET,21700724,2018-01-27,OKC,DET,1610612760,47,108,121,L,-13
2017-18,1610612765,DET,21700734,2018-01-28,DET,CLE,1610612739,48,104,121,L,-17
2017-18,1610612765,DET,21700747,2018-01-30,CLE,DET,1610612739,49,125,114,W,11
2017-18,1610612765,DET,21700761,2018-02-01,MEM,DET,1610612763,50,104,102,W,2
2017-18,1610612765,DET,21700776,2018-02-03,MIA,DET,1610612748,51,111,107,W,4
2017-18,1610612765,DET,21700790,2018-02-05,POR,DET,1610612757,52,111,91,W,20
2017-18,1610612765,DET,21700805,2018-02-07,BKN,DET,1610612751,53,115,106,W,9
2017-18,1610612765,DET,21700817,2018-02-09,LAC,DET,1610612746,54,95,108,L,-13
2017-18,1610612765,DET,21700834,2018-02-11,DET,ATL,1610612737,55,115,118,L,-3
2017-18,1610612765,DET,21700841,2018-02-12,NOP,DET,1610612740,56,103,118,L,-15
2017-18,1610612765,DET,21700853,2018-02-14,ATL,DET,1610612737,57,104,98,W,6
2017-18,1610612765,DET,21700873,2018-02-23,BOS,DET,1610612738,58,98,110,L,-12
2017-18,1610612765,DET,21700892,2018-02-25,DET,CHA,1610612766,59,98,114,L,-16
2017-18,1610612765,DET,21700901,2018-02-26,DET,TOR,1610612761,60,94,123,L,-29
2017-18,1610612765,DET,21700913,2018-02-28,MIL,DET,1610612749,61,110,87,W,23
2017-18,1610612765,DET,21700926,2018-03-02,DET,ORL,1610612753,62,106,115,L,-9
2017-18,1610612765,DET,21700938,2018-03-03,DET,MIA,1610612748,63,96,105,L,-9
2017-18,1610612765,DET,21700950,2018-03-05,DET,CLE,1610612739,64,90,112,L,-22
2017-18,1610612765,DET,21700966,2018-03-07,TOR,DET,1610612761,65,119,121,L,-2
2017-18,1610612765,DET,21700977,2018-03-09,CHI,DET,1610612741,66,99,83,W,16
2017-18,1610612765,DET,21701013,2018-03-13,DET,UTA,1610612762,67,79,110,L,-31
2017-18,1610612765,DET,21701026,2018-03-15,DET,DEN,1610612743,68,113,120,L,-7
2017-18,1610612765,DET,21701045,2018-03-17,DET,POR,1610612757,69,87,100,L,-13
2017-18,1610612765,DET,21701057,2018-03-19,DET,SAC,1610612758,70,106,90,W,16
2017-18,1610612765,DET,21701063,2018-03-20,DET,PHX,1610612756,71,115,88,W,27
2017-18,1610612765,DET,21701074,2018-03-22,DET,HOU,1610612745,72,96,100,L,-4
2017-18,1610612765,DET,21701089,2018-03-24,CHI,DET,1610612741,73,117,95,W,22
2017-18,1610612765,DET,21701104,2018-03-26,LAL,DET,1610612747,74,112,106,W,6
2017-18,1610612765,DET,21701124,2018-03-29,WAS,DET,1610612764,75,103,92,W,11
2017-18,1610612765,DET,21701139,2018-03-31,DET,NYK,1610612752,76,115,109,W,6
2017-18,1610612765,DET,21701148,2018-04-01,DET,BKN,1610612751,77,108,96,W,12
2017-18,1610612765,DET,21701169,2018-04-04,PHI,DET,1610612755,78,108,115,L,-7
2017-18,1610612765,DET,21701181,2018-04-06,DAL,DET,1610612742,79,113,106,W,7
2017-18,1610612765,DET,21701199,2018-04-08,DET,MEM,1610612763,80,117,130,L,-13
2017-18,1610612765,DET,21701204,2018-04-09,TOR,DET,1610612761,81,98,108,L,-10
2017-18,1610612765,DET,21701224,2018-04-11,DET,CHI,1610612741,82,119,87,W,32
2017-18,1610612744,GSW,21700002,2017-10-17,HOU,GSW,1610612745,1,121,122,L,-1
2017-18,1610612744,GSW,21700025,2017-10-20,GSW,NOP,1610612740,2,128,120,W,8
2017-18,1610612744,GSW,21700033,2017-10-21,GSW,MEM,1610612763,3,101,111,L,-10
2017-18,1610612744,GSW,21700045,2017-10-23,GSW,DAL,1610612742,4,133,103,W,30
2017-18,1610612744,GSW,21700063,2017-10-25,TOR,GSW,1610612761,5,117,112,W,5
2017-18,1610612744,GSW,21700075,2017-10-27,WAS,GSW,1610612764,6,120,117,W,3
2017-18,1610612744,GSW,21700091,2017-10-29,DET,GSW,1610612765,7,107,115,L,-8
2017-18,1610612744,GSW,21700100,2017-10-30,GSW,LAC,1610612746,8,141,113,W,28
2017-18,1610612744,GSW,21700117,2017-11-02,GSW,SAS,1610612759,9,112,92,W,20
2017-18,1610612744,GSW,21700135,2017-11-04,GSW,DEN,1610612743,10,127,108,W,19
2017-18,1610612744,GSW,21700148,2017-11-06,MIA,GSW,1610612748,11,97,80,W,17
2017-18,1610612744,GSW,21700163,2017-11-08,MIN,GSW,1610612750,12,125,101,W,24
2017-18,1610612744,GSW,21700184,2017-11-11,PHI,GSW,1610612755,13,135,114,W,21
2017-18,1610612744,GSW,21700199,2017-11-13,ORL,GSW,1610612753,14,110,100,W,10
2017-18,1610612744,GSW,21700215,2017-11-16,GSW,BOS,1610612738,15,88,92,L,-4
2017-18,1610612744,GSW,21700231,2017-11-18,GSW,PHI,1610612755,16,124,116,W,8
2017-18,1610612744,GSW,21700236,2017-11-19,GSW,BKN,1610612751,17,118,111,W,7
2017-18,1610612744,GSW,21700263,2017-11-22,GSW,OKC,1610612760,18,91,108,L,-17
2017-18,1610612744,GSW,21700276,2017-11-24,CHI,GSW,1610612741,19,143,94,W,49
2017-18,1610612744,GSW,21700284,2017-11-25,NOP,GSW,1610612740,20,110,95,W,15
2017-18,1610612744,GSW,21700296,2017-11-27,SAC,GSW,1610612758,21,106,110,L,-4
2017-18,1610612744,GSW,21700312,2017-11-29,GSW,LAL,1610612747,22,127,123,W,4
2017-18,1610612744,GSW,21700318,2017-12-01,GSW,ORL,1610612753,23,133,112,W,21
2017-18,1610612744,GSW,21700335,2017-12-03,GSW,MIA,1610612748,24,123,95,W,28
2017-18,1610612744,GSW,21700346,2017-12-04,GSW,NOP,1610612740,25,125,115,W,10
2017-18,1610612744,GSW,21700358,2017-12-06,GSW,CHA,1610612766,26,101,87,W,14
2017-18,1610612744,GSW,21700368,2017-12-08,GSW,DET,1610612765,27,102,98,W,4
2017-18,1610612744,GSW,21700395,2017-12-11,POR,GSW,1610612757,28,111,104,W,7
2017-18,1610612744,GSW,21700417,2017-12-14,DAL,GSW,1610612742,29,112,97,W,15
2017-18,1610612744,GSW,21700450,2017-12-18,GSW,LAL,1610612747,30,116,114,W,2
2017-18,1610612744,GSW,21700464,2017-12-20,MEM,GSW,1610612763,31,97,84,W,13
2017-18,1610612744,GSW,21700479,2017-12-22,LAL,GSW,1610612747,32,113,106,W,7
2017-18,1610612744,GSW,21700489,2017-12-23,DEN,GSW,1610612743,33,81,96,L,-15
2017-18,1610612744,GSW,21700494,2017-12-25,CLE,GSW,1610612739,34,99,92,W,7
2017-18,1610612744,GSW,21700514,2017-12-27,UTA,GSW,1610612762,35,126,101,W,25
2017-18,1610612744,GSW,21700528,2017-12-29,CHA,GSW,1610612766,36,100,111,L,-11
2017-18,1610612744,GSW,21700535,2017-12-30,MEM,GSW,1610612763,37,141,128,W,13
2017-18,1610612744,GSW,21700562,2018-01-03,GSW,DAL,1610612742,38,125,122,W,3
2017-18,1610612744,GSW,21700566,2018-01-04,GSW,HOU,1610612745,39,124,114,W,10
2017-18,1610612744,GSW,21700578,2018-01-06,GSW,LAC,1610612746,40,121,105,W,16
2017-18,1610612744,GSW,21700597,2018-01-08,DEN,GSW,1610612743,41,124,114,W,10
2017-18,1610612744,GSW,21700613,2018-01-10,LAC,GSW,1610612746,42,106,125,L,-19
2017-18,1610612744,GSW,21700622,2018-01-12,GSW,MIL,1610612749,43,108,94,W,14
2017-18,1610612744,GSW,21700631,2018-01-13,GSW,TOR,1610612761,44,127,125,W,2
2017-18,1610612744,GSW,21700646,2018-01-15,GSW,CLE,1610612739,45,118,108,W,10
2017-18,1610612744,GSW,21700657,2018-01-17,GSW,CHI,1610612741,46,119,112,W,7
2017-18,1610612744,GSW,21700679,2018-01-20,GSW,HOU,1610612745,47,108,116,L,-8
2017-18,1610612744,GSW,21700699,2018-01-23,NYK,GSW,1610612752,48,123,112,W,11
2017-18,1610612744,GSW,21700713,2018-01-25,MIN,GSW,1610612750,49,126,113,W,13
2017-18,1610612744,GSW,21700728,2018-01-27,BOS,GSW,1610612738,50,109,105,W,4
2017-18,1610612744,GSW,21700751,2018-01-30,GSW,UTA,1610612762,51,99,129,L,-30
2017-18,1610612744,GSW,21700774,2018-02-02,GSW,SAC,1610612758,52,119,104,W,15
2017-18,1610612744,GSW,21700782,2018-02-03,GSW,DEN,1610612743,53,108,115,L,-7
2017-18,1610612744,GSW,21700803,2018-02-06,OKC,GSW,1610612760,54,105,125,L,-20
2017-18,1610612744,GSW,21700815,2018-02-08,DAL,GSW,1610612742,55,121,103,W,18
2017-18,1610612744,GSW,21700831,2018-02-10,SAS,GSW,1610612759,56,122,105,W,17
2017-18,1610612744,GSW,21700846,2018-02-12,PHX,GSW,1610612756,57,129,83,W,46
2017-18,1610612744,GSW,21700864,2018-02-14,GSW,POR,1610612757,58,117,123,L,-6
2017-18,1610612744,GSW,21700872,2018-02-22,LAC,GSW,1610612746,59,134,127,W,7
2017-18,1610612744,GSW,21700887,2018-02-24,OKC,GSW,1610612760,60,112,80,W,32
2017-18,1610612744,GSW,21700900,2018-02-26,GSW,NYK,1610612752,61,125,111,W,14
2017-18,1610612744,GSW,21700917,2018-02-28,GSW,WAS,1610612764,62,109,101,W,8
2017-18,1610612744,GSW,21700928,2018-03-02,GSW,ATL,1610612737,63,114,109,W,5
2017-18,1610612744,GSW,21700963,2018-03-06,BKN,GSW,1610612751,64,114,101,W,13
2017-18,1610612744,GSW,21700976,2018-03-08,SAS,GSW,1610612759,65,110,107,W,3
2017-18,1610612744,GSW,21700984,2018-03-09,GSW,POR,1610612757,66,108,125,L,-17
2017-18,1610612744,GSW,21700994,2018-03-11,GSW,MIN,1610612750,67,103,109,L,-6
2017-18,1610612744,GSW,21701019,2018-03-14,LAL,GSW,1610612747,68,117,106,W,11
2017-18,1610612744,GSW,21701033,2018-03-16,SAC,GSW,1610612758,69,93,98,L,-5
2017-18,1610612744,GSW,21701044,2018-03-17,GSW,PHX,1610612756,70,124,109,W,15
2017-18,1610612744,GSW,21701056,2018-03-19,GSW,SAS,1610612759,71,75,89,L,-14
2017-18,1610612744,GSW,21701087,2018-03-23,ATL,GSW,1610612737,72,106,94,W,12
2017-18,1610612744,GSW,21701102,2018-03-25,UTA,GSW,1610612762,73,91,110,L,-19
2017-18,1610612744,GSW,21701114,2018-03-27,IND,GSW,1610612754,74,81,92,L,-11
2017-18,1610612744,GSW,21701128,2018-03-29,MIL,GSW,1610612749,75,107,116,L,-9
2017-18,1610612744,GSW,21701142,2018-03-31,GSW,SAC,1610612758,76,112,96,W,16
2017-18,1610612744,GSW,21701153,2018-04-01,PHX,GSW,1610612756,77,117,107,W,10
2017-18,1610612744,GSW,21701163,2018-04-03,GSW,OKC,1610612760,78,111,107,W,4
2017-18,1610612744,GSW,21701175,2018-04-05,GSW,IND,1610612754,79,106,126,L,-20
2017-18,1610612744,GSW,21701195,2018-04-07,NOP,GSW,1610612740,80,120,126,L,-6
2017-18,1610612744,GSW,21701203,2018-04-08,GSW,PHX,1610612756,81,117,100,W,17
2017-18,1610612744,GSW,21701217,2018-04-10,GSW,UTA,1610612762,82,79,119,L,-40
2017-18,1610612745,HOU,21700002,2017-10-17,HOU,GSW,1610612744,1,122,121,W,1
2017-18,1610612745,HOU,21700013,2017-10-18,HOU,SAC,1610612758,2,105,100,W,5
2017-18,1610612745,HOU,21700032,2017-10-21,DAL,HOU,1610612742,3,107,91,W,16
2017-18,1610612745,HOU,21700043,2017-10-23,MEM,HOU,1610612763,4,90,98,L,-8
2017-18,1610612745,HOU,21700057,2017-10-25,HOU,PHI,1610612755,5,105,104,W,1
2017-18,1610612745,HOU,21700070,2017-10-27,HOU,CHA,1610612766,6,109,93,W,16
2017-18,1610612745,HOU,21700080,2017-10-28,HOU,MEM,1610612763,7,89,103,L,-14
2017-18,1610612745,HOU,21700095,2017-10-30,PHI,HOU,1610612755,8,107,115,L,-8
2017-18,1610612745,HOU,21700111,2017-11-01,HOU,NYK,1610612752,9,119,97,W,22
2017-18,1610612745,HOU,21700123,2017-11-03,HOU,ATL,1610612737,10,119,104,W,15
2017-18,1610612745,HOU,21700140,2017-11-05,UTA,HOU,1610612762,11,137,110,W,27
2017-18,1610612745,HOU,21700166,2017-11-09,CLE,HOU,1610612739,12,117,113,W,4
2017-18,1610612745,HOU,21700180,2017-11-11,MEM,HOU,1610612763,13,111,96,W,15
2017-18,1610612745,HOU,21700190,2017-11-12,HOU,IND,1610612754,14,118,95,W,23
2017-18,1610612745,HOU,21700202,2017-11-14,TOR,HOU,1610612761,15,113,129,L,-16
2017-18,1610612745,HOU,21700216,2017-11-16,HOU,PHX,1610612756,16,142,116,W,26
2017-18,1610612745,HOU,21700232,2017-11-18,HOU,MEM,1610612763,17,105,83,W,22
2017-18,1610612745,HOU,21700259,2017-11-22,DEN,HOU,1610612743,18,125,95,W,30
2017-18,1610612745,HOU,21700282,2017-11-25,NYK,HOU,1610612752,19,117,102,W,15
2017-18,1610612745,HOU,21700294,2017-11-27,BKN,HOU,1610612751,20,117,103,W,14
2017-18,1610612745,HOU,21700308,2017-11-29,IND,HOU,1610612754,21,118,97,W,21
2017-18,1610612745,HOU,21700338,2017-12-03,HOU,LAL,1610612747,22,118,95,W,23
2017-18,1610612745,HOU,21700366,2017-12-07,HOU,UTA,1610612762,23,112,101,W,11
2017-18,1610612745,HOU,21700384,2017-12-09,HOU,POR,1610612757,24,124,117,W,7
2017-18,1610612745,HOU,21700392,2017-12-11,NOP,HOU,1610612740,25,130,123,W,7
2017-18,1610612745,HOU,21700412,2017-12-13,CHA,HOU,1610612766,26,108,96,W,12
2017-18,1610612745,HOU,21700428,2017-12-15,SAS,HOU,1610612759,27,124,109,W,15
2017-18,1610612745,HOU,21700433,2017-12-16,MIL,HOU,1610612749,28,115,111,W,4
2017-18,1610612745,HOU,21700445,2017-12-18,UTA,HOU,1610612762,29,120,99,W,21
2017-18,1610612745,HOU,21700459,2017-12-20,LAL,HOU,1610612747,30,116,122,L,-6
2017-18,1610612745,HOU,21700475,2017-12-22,LAC,HOU,1610612746,31,118,128,L,-10
2017-18,1610612745,HOU,21700496,2017-12-25,HOU,OKC,1610612760,32,107,112,L,-5
2017-18,1610612745,HOU,21700517,2017-12-28,HOU,BOS,1610612738,33,98,99,L,-1
2017-18,1610612745,HOU,21700521,2017-12-29,HOU,WAS,1610612764,34,103,121,L,-18
2017-18,1610612745,HOU,21700540,2017-12-31,LAL,HOU,1610612747,35,148,142,W,6
2017-18,1610612745,HOU,21700554,2018-01-03,HOU,ORL,1610612753,36,116,98,W,18
2017-18,1610612745,HOU,21700566,2018-01-04,GSW,HOU,1610612744,37,114,124,L,-10
2017-18,1610612745,HOU,21700580,2018-01-06,HOU,DET,1610612765,38,101,108,L,-7
2017-18,1610612745,HOU,21700593,2018-01-08,HOU,CHI,1610612741,39,116,107,W,9
2017-18,1610612745,HOU,21700608,2018-01-10,POR,HOU,1610612757,40,121,112,W,9
2017-18,1610612745,HOU,21700626,2018-01-12,HOU,PHX,1610612756,41,112,95,W,17
2017-18,1610612745,HOU,21700648,2018-01-15,HOU,LAC,1610612746,42,102,113,L,-11
2017-18,1610612745,HOU,21700665,2018-01-18,MIN,HOU,1610612750,43,116,98,W,18
2017-18,1610612745,HOU,21700679,2018-01-20,GSW,HOU,1610612744,44,116,108,W,8
2017-18,1610612745,HOU,21700689,2018-01-22,MIA,HOU,1610612748,45,99,90,W,9
2017-18,1610612745,HOU,21700706,2018-01-24,HOU,DAL,1610612742,46,104,97,W,7
2017-18,1610612745,HOU,21700720,2018-01-26,HOU,NOP,1610612740,47,113,115,L,-2
2017-18,1610612745,HOU,21700732,2018-01-28,PHX,HOU,1610612756,48,113,102,W,11
2017-18,1610612745,HOU,21700748,2018-01-30,ORL,HOU,1610612753,49,114,107,W,7
2017-18,1610612745,HOU,21700764,2018-02-01,HOU,SAS,1610612759,50,102,91,W,11
2017-18,1610612745,HOU,21700779,2018-02-03,HOU,CLE,1610612739,51,120,88,W,32
2017-18,1610612745,HOU,21700800,2018-02-06,HOU,BKN,1610612751,52,123,113,W,10
2017-18,1610612745,HOU,21700806,2018-02-07,HOU,MIA,1610612748,53,109,101,W,8
2017-18,1610612745,HOU,21700823,2018-02-09,DEN,HOU,1610612743,54,130,104,W,26
2017-18,1610612745,HOU,21700837,2018-02-11,DAL,HOU,1610612742,55,104,97,W,7
2017-18,1610612745,HOU,21700849,2018-02-13,HOU,MIN,1610612750,56,126,108,W,18
2017-18,1610612745,HOU,21700860,2018-02-14,SAC,HOU,1610612758,57,100,91,W,9
2017-18,1610612745,HOU,21700877,2018-02-23,MIN,HOU,1610612750,58,120,102,W,18
2017-18,1610612745,HOU,21700896,2018-02-25,HOU,DEN,1610612743,59,119,114,W,5
2017-18,1610612745,HOU,21700905,2018-02-26,HOU,UTA,1610612762,60,96,85,W,11
2017-18,1610612745,HOU,21700921,2018-02-28,HOU,LAC,1610612746,61,105,92,W,13
2017-18,1610612745,HOU,21700939,2018-03-03,BOS,HOU,1610612738,62,123,120,W,3
2017-18,1610612745,HOU,21700960,2018-03-06,HOU,OKC,1610612760,63,122,112,W,10
2017-18,1610612745,HOU,21700968,2018-03-07,HOU,MIL,1610612749,64,110,99,W,11
2017-18,1610612745,HOU,21700979,2018-03-09,HOU,TOR,1610612761,65,105,108,L,-3
2017-18,1610612745,HOU,21700997,2018-03-11,HOU,DAL,1610612742,66,105,82,W,23
2017-18,1610612745,HOU,21701001,2018-03-12,SAS,HOU,1610612759,67,109,93,W,16
2017-18,1610612745,HOU,21701023,2018-03-15,LAC,HOU,1610612746,68,101,96,W,5
2017-18,1610612745,HOU,21701036,2018-03-17,HOU,NOP,1610612740,69,107,101,W,6
2017-18,1610612745,HOU,21701048,2018-03-18,HOU,MIN,1610612750,70,129,120,W,9
2017-18,1610612745,HOU,21701064,2018-03-20,HOU,POR,1610612757,71,115,111,W,4
2017-18,1610612745,HOU,21701074,2018-03-22,DET,HOU,1610612765,72,100,96,W,4
2017-18,1610612745,HOU,21701091,2018-03-24,NOP,HOU,1610612740,73,114,91,W,23
2017-18,1610612745,HOU,21701101,2018-03-25,ATL,HOU,1610612737,74,118,99,W,19
2017-18,1610612745,HOU,21701111,2018-03-27,CHI,HOU,1610612741,75,118,86,W,32
2017-18,1610612745,HOU,21701132,2018-03-30,PHX,HOU,1610612756,76,104,103,W,1
2017-18,1610612745,HOU,21701145,2018-04-01,HOU,SAS,1610612759,77,83,100,L,-17
2017-18,1610612745,HOU,21701161,2018-04-03,WAS,HOU,1610612764,78,120,104,W,16
2017-18,1610612745,HOU,21701177,2018-04-05,POR,HOU,1610612757,79,96,94,W,2
2017-18,1610612745,HOU,21701194,2018-04-07,OKC,HOU,1610612760,80,102,108,L,-6
2017-18,1610612745,HOU,21701218,2018-04-10,HOU,LAL,1610612747,81,105,99,W,6
2017-18,1610612745,HOU,21701230,2018-04-11,HOU,SAC,1610612758,82,83,96,L,-13
2017-18,1610612754,IND,21700004,2017-10-18,BKN,IND,1610612751,1,140,131,W,9
2017-18,1610612754,IND,21700018,2017-10-20,POR,IND,1610612757,2,96,114,L,-18
2017-18,1610612754,IND,21700029,2017-10-21,IND,MIA,1610612748,3,108,112,L,-4
2017-18,1610612754,IND,21700052,2017-10-24,IND,MIN,1610612750,4,130,107,W,23
