group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,5,3,2,0.6,2.8,0.8,1.0,0.8,0.0,0.0,0.0,0.2,0.8,0.25,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.4,1.8,0.2,2.9,2,0,2.6,30,22,35,36,69,31,38,13,39,75,39,51,28,58,46,46,55,54,42,22,26,25,73,38,43,61,52,12,5,52,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,26.0,6,4,2,0.667,2.6,0.3,1.0,0.333,0.0,0.2,0.0,0.3,0.5,0.667,0.2,0.2,0.3,0.8,0.7,0.3,0.0,0.2,0.3,0.3,1.0,1.5,3.0,2,0,2.8,22,14,35,21,77,53,38,57,39,71,39,42,35,44,38,70,60,11,9,14,26,18,55,40,58,28,50,12,5,46,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,3,2,1,0.667,1.7,0.7,0.7,1.0,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,0.7,2.0,0,0,2.3,61,37,77,21,103,36,65,1,20,54,1,42,46,1,46,73,83,54,42,39,26,25,55,40,34,47,67,41,5,56,PHX
Players,1627814,Damion Lee,Damion,1610612756,PHX,30.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,97,92,77,92,83,75,96,75,39,75,39,59,60,59,46,73,83,54,42,39,26,25,83,67,89,105,108,41,5,108,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,26.0,4,3,1,0.75,1.8,0.0,0.5,0.0,0.0,0.3,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.5,0.3,0,0,0.3,38,22,77,14,100,75,75,75,39,64,39,49,52,1,46,73,83,54,42,39,26,25,63,45,87,28,107,41,5,105,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,38.0,3,2,1,0.667,3.0,0.0,1.0,0.0,0.0,0.3,0.0,0.7,1.3,0.5,0.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.7,0.7,0.7,-0.3,2.9,1,0,2.3,61,37,77,21,64,75,38,75,39,54,39,27,15,50,46,8,16,15,42,39,26,25,23,22,68,70,53,22,5,56,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,97,92,77,92,122,75,96,75,39,75,39,59,60,59,46,73,83,54,42,39,26,25,83,67,89,105,108,41,5,108,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,29.0,2,2,0,1.0,2.1,1.0,1.5,0.667,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,6.5,3.5,0,0,4.0,75,37,119,1,87,11,30,18,9,14,14,13,23,1,46,73,83,54,42,39,26,25,83,27,13,2,35,41,5,28,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,3,2,1,0.667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.3,1.5,0,0,1.0,61,37,77,21,111,75,96,75,39,75,39,59,60,59,46,73,83,34,42,14,26,25,83,67,89,20,78,41,5,84,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,6,4,2,0.667,2.6,0.3,0.8,0.4,0.2,0.5,0.333,1.2,1.2,1.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.0,1.0,2.0,1.5,2.7,2,0,2.7,22,14,35,21,77,53,60,48,33,35,26,11,18,1,46,70,78,34,42,39,26,18,83,6,34,28,55,12,5,51,PHX
Players,1629111,Jock Landale,Jock,1610612756,PHX,27.0,1,1,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,0,0,1.0,97,66,119,1,115,75,96,75,39,75,39,59,60,59,46,8,16,54,42,39,26,25,83,67,89,5,87,41,5,84,PHX
