group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,5,3,2,0.6,14.0,0.179,0.4,0.217,0.0,0.0,0.077,0.211,0.0,0.333,0.286,0.0,0.0,0.25,0.0,0.0,0.143,0.167,0.257,30,22,56,36,41,48,18,43,39,75,53,40,46,19,30,54,1,27,26,1,66,42,37,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,26.0,6,4,2,0.667,16.0,0.261,0.167,0.231,0.0,0.111,0.125,0.136,1.0,0.125,0.222,0.5,1.0,0.5,0.0,0.5,0.286,0.133,0.14,22,14,56,21,36,29,46,39,39,64,48,46,1,64,40,8,129,8,26,117,97,53,60,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,3,2,1,0.667,5.0,0.133,0.5,0.25,1.0,1.0,0.167,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.143,0.4,61,37,14,21,81,59,8,32,1,1,41,53,46,73,83,54,1,39,26,1,116,50,14,PHX
Players,1627814,Damion Lee,Damion,1610612756,PHX,30.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,92,14,92,112,98,75,96,39,75,59,60,46,73,83,54,1,39,26,1,1,67,89,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,26.0,4,3,1,0.75,7.0,0.12,0.0,0.154,0.0,0.167,0.125,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.143,0.045,38,22,14,14,73,69,75,56,39,51,48,51,46,73,83,54,1,39,26,1,87,50,87,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,38.0,3,2,1,0.667,9.0,0.185,0.0,0.214,0.0,0.5,0.222,0.267,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.333,0.222,0.083,61,37,14,21,63,45,75,44,39,13,35,32,46,7,8,15,1,39,26,1,103,39,72,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,92,14,92,123,98,75,96,39,75,59,60,46,73,83,54,1,39,26,1,1,67,89,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,29.0,2,2,0,1.0,4.0,0.267,0.5,0.375,0.5,0.4,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.412,75,37,1,1,95,28,8,21,8,19,29,29,46,73,83,54,1,39,26,1,1,42,10,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,3,2,1,0.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61,37,14,21,106,98,75,96,39,75,59,60,46,73,83,8,1,1,26,1,1,67,89,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,6,4,2,0.667,16.0,0.217,0.167,0.192,0.333,0.333,0.438,0.318,0.0,0.125,0.111,0.2,0.0,0.0,0.0,0.5,0.0,0.4,0.279,22,14,56,21,36,41,46,50,24,26,15,27,46,64,66,45,1,39,26,117,1,18,30,PHX
Players,1629111,Jock Landale,Jock,1610612756,PHX,27.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,66,1,1,118,98,75,96,39,75,59,60,46,1,1,54,1,39,26,1,1,67,89,PHX
