group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,5,3,2,0.6,2.8,1.0,0.0,0.889,0.0,0.0,0.0,0.111,0.0,0.889,1.0,0.0,0.0,0.0,1.0,0.0,4,5,0.8,30,22,56,36,69,1,75,18,20,39,23,55,38,16,1,44,29,18,1,47,14,32,13,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,26.0,6,4,2,0.667,2.6,0.833,0.167,0.667,0.333,0.0,0.0,0.333,0.0,0.333,0.0,1.0,0.0,0.0,0.0,1.0,2,6,0.333,22,14,56,21,77,22,73,22,6,39,23,29,38,41,43,1,29,18,57,1,31,28,57,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,3,2,1,0.667,1.7,0.5,0.5,0.333,0.0,0.5,0.5,0.167,0.5,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1.0,61,37,14,21,103,45,36,51,20,23,6,49,10,41,1,44,1,18,1,47,31,63,1,PHX
Players,1627814,Damion Lee,Damion,1610612756,PHX,30.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,92,14,92,83,82,75,66,20,39,23,59,38,57,43,44,29,18,57,47,75,96,75,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,26.0,4,3,1,0.75,1.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,38,22,14,14,100,45,36,66,20,39,23,1,38,57,43,44,29,18,57,47,75,63,75,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,38.0,3,2,1,0.667,3.0,0.667,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,61,37,14,21,64,34,58,66,20,39,23,1,1,57,43,44,29,18,57,47,75,52,75,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,92,14,92,122,82,75,66,20,39,23,59,38,57,43,44,29,18,57,47,75,96,75,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,29.0,2,2,0,1.0,2.1,0.333,0.667,0.286,0.286,0.429,0.0,0.285,0.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,3,0.667,75,37,1,1,87,71,23,55,10,27,23,38,23,57,1,44,1,18,1,47,31,52,18,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,3,2,1,0.667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61,37,14,21,111,82,75,66,20,39,23,59,38,57,43,44,29,18,57,47,75,96,75,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,6,4,2,0.667,2.6,0.4,0.6,0.167,0.0,0.25,0.167,0.583,0.333,0.167,1.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,22,14,56,21,77,66,26,61,20,34,14,19,19,52,1,44,1,18,1,47,31,32,48,PHX
Players,1629111,Jock Landale,Jock,1610612756,PHX,27.0,1,1,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,66,1,1,115,82,75,66,20,39,23,59,38,57,43,44,29,18,57,47,75,96,75,PHX
