group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,5,3,2,0.6,2.8,0.0,0.0,0.0,1.6,0.6,1.4,0.6,2.0,0.0,0.0,0.2,0.4,2.9,30,22,56,36,69,38,37,23,14,49,85,82,65,26,1,55,38,52,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,26.0,6,4,2,0.667,2.6,0.0,0.0,0.0,0.3,0.5,1.2,0.5,1.7,0.0,0.2,0.3,0.3,3.0,22,14,56,21,77,38,37,23,51,44,77,73,95,26,110,72,40,50,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,3,2,1,0.667,1.7,1.0,0.0,1.0,0.7,0.0,1.7,0.0,0.0,0.0,0.0,0.3,0.3,2.0,61,37,14,21,103,8,37,4,32,1,93,1,115,26,1,72,40,67,PHX
Players,1627814,Damion Lee,Damion,1610612756,PHX,30.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97,92,14,92,83,38,37,23,57,1,1,1,65,26,1,1,67,108,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,26.0,4,3,1,0.75,1.8,0.0,0.0,0.0,0.0,0.8,0.5,0.8,2.0,0.0,0.0,0.3,0.3,0.3,38,22,14,14,100,38,37,23,57,53,57,85,65,26,1,60,45,107,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,38.0,3,2,1,0.667,3.0,0.7,0.0,0.0,0.0,1.0,1.7,1.0,1.3,0.0,0.0,0.7,0.7,2.9,61,37,14,21,64,22,37,23,57,65,93,92,102,26,1,106,22,53,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,92,14,92,122,38,37,23,57,1,1,1,115,26,1,1,67,108,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,29.0,2,2,0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,3.5,75,37,1,1,87,8,37,23,57,1,71,1,65,26,1,1,27,35,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,3,2,1,0.667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.5,61,37,14,21,111,38,37,23,57,1,1,1,110,26,1,1,67,78,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,6,4,2,0.667,2.6,0.7,0.5,0.3,0.3,0.5,1.2,0.5,1.7,0.0,0.2,0.0,1.0,2.7,22,14,56,21,77,22,17,15,51,44,77,73,95,26,110,1,6,55,PHX
Players,1629111,Jock Landale,Jock,1610612756,PHX,27.0,1,1,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,97,66,1,1,115,38,37,23,57,1,1,1,115,26,1,1,67,87,PHX
