close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203497,Rudy Gobert,1610612750,MIN,C,31.0,70,70,0.413,298,526,0.567,0.644,-0.078
1630183,Jaden McDaniels,1610612750,MIN,F,22.0,79,77,0.391,226,404,0.559,0.631,-0.072
1630162,Anthony Edwards,1610612750,MIN,G,21.0,79,79,0.383,237,375,0.632,0.625,0.007
1629675,Naz Reid,1610612750,MIN,C-F,23.0,68,66,0.494,215,345,0.623,0.639,-0.016
203937,Kyle Anderson,1610612750,MIN,F-G,29.0,68,67,0.399,173,295,0.586,0.63,-0.044
201144,Mike Conley,1610612750,MIN,G,35.0,67,67,0.378,184,293,0.628,0.63,-0.002
1629669,Jaylen Nowell,1610612750,MIN,G,23.0,65,56,0.433,121,169,0.716,0.626,0.09
1627752,Taurean Prince,1610612750,MIN,F,29.0,53,47,0.384,92,152,0.605,0.622,-0.017
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,24.0,54,49,0.379,80,144,0.556,0.624,-0.069
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,27.0,29,29,0.343,80,138,0.58,0.627,-0.048
203085,Austin Rivers,1610612750,MIN,G,30.0,48,44,0.33,75,111,0.676,0.62,0.056
1629162,Jordan McLaughlin,1610612750,MIN,G,27.0,43,38,0.364,58,84,0.69,0.62,0.07
1630568,Luka Garza,1610612750,MIN,C,24.0,24,17,0.47,43,63,0.683,0.651,0.032
1630346,Matt Ryan,1610612750,MIN,F,26.0,29,24,0.362,30,51,0.588,0.614,-0.026
1630233,Nathan Knight,1610612750,MIN,F-C,25.0,32,20,0.321,25,44,0.568,0.639,-0.071
1631111,Wendell Moore Jr.,1610612750,MIN,G,21.0,22,16,0.544,22,31,0.71,0.612,0.098
1627854,Bryn Forbes,1610612750,MIN,G,29.0,24,17,0.299,16,26,0.615,0.619,-0.003
1631169,Josh Minott,1610612750,MIN,F,20.0,12,7,0.455,9,20,0.45,0.571,-0.121
