group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
,201229,Anthony Tolliver,,1610612758,SAC,32.0,24,17,7,0.708,73.0,0.054,0.059,0.061,0.118,0.114,0.034,0.026,0.143,0.083,0.101,0.0,0.074,0.0,0.2,0.091,0.2,0.039,0.056,156,69,185,39,152,379,334,364,183,238,287,304,186,320,308,291,174,234,117,249,216,320,351
,201167,Arron Afflalo,,1610612758,SAC,31.0,25,13,12,0.52,122.0,0.104,0.099,0.127,0.222,0.245,0.125,0.095,0.0,0.095,0.071,0.043,0.05,0.125,0.0,0.053,0.108,0.088,0.115,149,133,264,176,64,307,291,258,111,114,200,238,277,312,350,279,156,193,200,237,97,266,268
,203463,Ben McLemore,,1610612758,SAC,24.0,8,3,5,0.375,17.0,0.114,0.111,0.118,0.0,0.111,0.2,0.2,0.0,0.222,0.125,0.125,0.167,0.5,0.0,0.0,0.214,0.333,0.111,298,302,136,320,291,277,269,276,222,239,131,145,277,140,265,196,262,20,200,1,247,41,271
,1627741,Buddy Hield,,1610612758,SAC,24.0,26,13,13,0.5,66.0,0.166,0.17,0.183,0.222,0.188,0.116,0.113,0.118,0.2,0.175,0.034,0.2,0.0,0.0,0.625,0.189,0.088,0.158,143,133,286,185,166,187,180,167,111,172,213,222,206,160,204,282,296,234,200,414,203,266,185
,201954,Darren Collison,,1610612758,SAC,29.0,32,15,17,0.469,138.0,0.169,0.165,0.165,0.2,0.155,0.27,0.208,0.063,0.15,0.125,0.4,0.189,0.143,0.071,0.053,0.19,0.211,0.196,87,98,356,252,37,176,194,203,124,197,86,136,251,234,265,47,293,180,189,237,207,135,139
,202066,Garrett Temple,,1610612758,SAC,31.0,31,16,15,0.516,132.0,0.096,0.037,0.085,0.091,0.143,0.118,0.09,0.048,0.126,0.112,0.13,0.167,0.211,0.077,0.067,0.217,0.083,0.065,96,79,323,178,47,322,349,335,201,205,212,245,263,265,291,194,262,138,186,242,250,270,339
,1627834,Georgios Papagiannis,,1610612758,SAC,19.0,3,2,1,0.667,8.0,0.111,0.2,0.133,0.0,0.0,0.0,0.0,1.0,0.25,0.4,0.333,0.0,0.0,0.0,0.0,0.286,0.0,0.174,357,333,25,49,347,281,137,249,222,295,300,307,1,104,37,63,1,234,200,1,330,327,170
,201585,Kosta Koufos,,1610612758,SAC,28.0,19,8,11,0.421,32.0,0.072,0.188,0.114,0.0,0.0,0.0,0.0,0.4,0.192,0.226,0.0,0.0,0.0,0.333,0.0,0.438,0.0,0.111,203,211,254,293,237,359,166,287,222,295,300,307,64,179,137,291,1,234,68,1,396,327,271
,204038,Langston Galloway,,1610612758,SAC,25.0,28,14,14,0.5,95.0,0.148,0.213,0.182,0.818,0.417,0.125,0.11,0.13,0.097,0.105,0.094,0.067,0.235,0.0,0.0,0.176,0.111,0.222,127,117,305,185,104,213,127,168,4,21,200,225,198,308,303,231,168,122,200,1,184,241,112
,200752,Rudy Gay,,1610612758,SAC,30.0,19,6,13,0.316,74.0,0.256,0.25,0.297,0.154,0.244,0.244,0.196,0.0,0.224,0.193,0.227,0.211,0.333,0.125,0.125,0.182,0.222,0.239,203,247,286,375,148,65,79,53,168,116,104,151,277,139,183,123,312,61,151,265,192,120,96
,1627746,Skal Labissiere,,1610612758,SAC,21.0,2,1,1,0.5,9.0,0.2,0.2,0.167,0.0,0.0,0.6,0.5,0.0,0.4,0.25,0.0,0.0,0.0,0.333,0.0,0.0,0.333,0.28,378,361,25,185,332,111,137,192,222,295,6,14,277,30,104,291,1,234,68,1,1,41,58
,201951,Ty Lawson,,1610612758,SAC,29.0,30,14,16,0.467,94.0,0.133,0.113,0.121,0.188,0.122,0.174,0.191,0.067,0.098,0.092,0.441,0.121,0.067,0.083,0.273,0.158,0.15,0.141,108,117,340,253,109,241,268,273,140,233,152,155,248,306,322,40,225,226,181,339,154,196,215
,201936,Tyreke Evans,,1610612758,SAC,27.0,9,4,5,0.444,25.0,0.277,0.211,0.292,0.0,0.25,0.25,0.308,0.0,0.188,0.13,0.5,0.222,0.25,0.0,0.0,0.176,0.333,0.213,285,280,136,269,261,52,131,57,222,103,92,64,277,185,260,18,321,107,200,1,184,41,123
,1626161,Willie Cauley-Stein,,1610612758,SAC,23.0,17,8,9,0.471,53.0,0.23,0.382,0.239,0.0,0.0,0.214,0.308,0.667,0.194,0.313,0.091,0.1,0.2,0.667,0.0,0.111,0.259,0.317,222,211,215,245,191,85,23,95,222,295,124,64,16,176,71,232,198,140,13,1,98,95,42
