close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201572,Brook Lopez,1610612749,MIL,C,34.0,12,12,0.417,33,88,0.375,0.352,0.023
201950,Jrue Holiday,1610612749,MIL,G,32.0,12,12,0.5,23,83,0.277,0.363,-0.086
203507,Giannis Antetokounmpo,1610612749,MIL,F,27.0,12,12,0.393,21,66,0.318,0.367,-0.049
1626192,Pat Connaughton,1610612749,MIL,G,29.0,12,12,0.529,21,64,0.328,0.357,-0.029
1626171,Bobby Portis,1610612749,MIL,F,27.0,12,12,0.413,12,43,0.279,0.382,-0.103
1628960,Grayson Allen,1610612749,MIL,G,26.0,12,12,0.345,13,38,0.342,0.354,-0.012
202083,Wesley Matthews,1610612749,MIL,G,35.0,12,12,0.3,20,30,0.667,0.366,0.3
1628975,Jevon Carter,1610612749,MIL,G,26.0,7,6,0.382,2,13,0.154,0.38,-0.226
201588,George Hill,1610612749,MIL,G,36.0,5,4,0.3,4,9,0.444,0.36,0.085
203114,Khris Middleton,1610612749,MIL,F,30.0,2,2,0.28,0,7,0.0,0.344,-0.344
201586,Serge Ibaka,1610612749,MIL,F,32.0,4,3,0.316,0,6,0.0,0.371,-0.371
203648,Thanasis Antetokounmpo,1610612749,MIL,F,29.0,5,3,0.429,1,3,0.333,0.45,-0.116
1630492,Luca Vildoza,1610612749,MIL,G,26.0,2,2,0.667,0,2,0.0,0.364,-0.364
1629730,Rayjon Tucker,1610612749,MIL,G,24.0,3,2,0.667,1,2,0.5,0.311,0.19
