season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42021,1610612751,BKN,Brooklyn Nets,PRRollMan,Defensive,1.0,4,0.042,0.778,0.333,0.111,0.056,0.111,0.0,0.389,0.367,4.5,3.5,1.3,3.8,2.5
42021,1610612743,DEN,Denver Nuggets,PRRollMan,Defensive,0.733,5,0.046,1.0,0.429,0.167,0.042,0.167,0.08,0.458,0.429,4.8,4.8,1.8,4.2,2.4
42021,1610612762,UTA,Utah Jazz,PRRollMan,Defensive,0.4,6,0.051,1.167,0.52,0.1,0.1,0.1,0.03,0.467,0.66,5.0,5.8,2.2,4.2,2.0
42021,1610612741,CHI,Chicago Bulls,PRRollMan,Defensive,0.867,5,0.065,0.972,0.469,0.056,0.083,0.056,0.03,0.444,0.531,7.2,7.0,3.0,6.4,3.4
42021,1610612761,TOR,Toronto Raptors,PRRollMan,Defensive,0.133,6,0.045,1.321,0.684,0.25,0.143,0.25,0.07,0.643,0.684,4.7,6.2,2.2,3.2,1.0
42021,1610612737,ATL,Atlanta Hawks,PRRollMan,Defensive,0.933,5,0.083,0.886,0.455,0.136,0.136,0.136,0.02,0.455,0.47,8.8,7.8,3.0,6.6,3.6
42021,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Defensive,0.333,6,0.057,1.175,0.63,0.25,0.125,0.225,0.05,0.575,0.667,6.7,7.8,2.8,4.5,1.7
42021,1610612756,PHX,Phoenix Suns,PRRollMan,Defensive,0.467,13,0.04,1.091,0.458,0.109,0.018,0.109,0.0,0.491,0.542,4.2,4.6,1.7,3.7,2.0
42021,1610612763,MEM,Memphis Grizzlies,PRRollMan,Defensive,0.2,12,0.045,1.274,0.593,0.113,0.048,0.113,0.03,0.581,0.667,5.2,6.6,2.7,4.5,1.8
42021,1610612748,MIA,Miami Heat,PRRollMan,Defensive,0.6,18,0.043,1.076,0.463,0.127,0.063,0.114,0.04,0.481,0.53,4.4,4.7,1.7,3.7,2.0
42021,1610612740,NOP,New Orleans Pelicans,PRRollMan,Defensive,0.0,6,0.092,1.554,0.784,0.071,0.054,0.071,0.04,0.75,0.814,9.3,14.5,6.7,8.5,1.8
42021,1610612755,PHI,Philadelphia 76ers,PRRollMan,Defensive,0.067,12,0.053,1.373,0.623,0.075,0.03,0.09,0.03,0.612,0.697,5.6,7.7,3.2,5.1,1.9
42021,1610612749,MIL,Milwaukee Bucks,PRRollMan,Defensive,0.667,12,0.083,1.019,0.449,0.019,0.057,0.019,0.0,0.434,0.536,8.8,9.0,3.7,8.2,4.5
42021,1610612738,BOS,Boston Celtics,PRRollMan,Defensive,0.8,24,0.046,0.983,0.478,0.153,0.11,0.136,0.03,0.483,0.522,4.9,4.8,1.8,3.8,2.0
42021,1610612742,DAL,Dallas Mavericks,PRRollMan,Defensive,0.533,18,0.062,1.085,0.542,0.12,0.068,0.111,0.01,0.53,0.578,6.5,7.1,2.9,5.3,2.4
42021,1610612744,GSW,Golden State Warriors,PRRollMan,Defensive,0.267,22,0.047,1.196,0.531,0.098,0.08,0.054,0.04,0.518,0.615,5.1,6.1,2.3,4.4,2.0
