season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42021,1610612738,BOS,Boston Celtics,Transition,Offensive,0.867,24,0.143,1.228,0.569,0.212,0.121,0.179,0.052,0.563,0.63,15.2,18.6,6.2,10.9,4.7
42021,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.533,22,0.153,1.107,0.561,0.123,0.173,0.11,0.019,0.504,0.644,16.6,18.4,6.7,12.0,5.3
42021,1610612748,MIA,Miami Heat,Transition,Offensive,0.6,18,0.137,1.149,0.56,0.134,0.107,0.119,0.034,0.54,0.611,14.5,16.7,6.4,11.5,5.1
42021,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.933,12,0.182,1.229,0.558,0.2,0.092,0.2,0.05,0.563,0.646,20.0,24.6,8.4,15.1,6.7
42021,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.267,12,0.191,1.011,0.483,0.127,0.124,0.105,0.026,0.464,0.548,22.3,22.5,8.3,17.3,8.9
42021,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.4,18,0.132,1.093,0.441,0.177,0.072,0.156,0.034,0.485,0.538,13.2,14.4,4.6,10.3,5.8
42021,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.667,12,0.173,1.179,0.552,0.137,0.071,0.132,0.024,0.552,0.599,17.7,20.8,7.9,14.3,6.4
42021,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.2,13,0.132,1.006,0.507,0.101,0.152,0.079,0.022,0.466,0.57,13.7,13.8,5.3,10.5,5.2
42021,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.067,6,0.174,0.991,0.505,0.095,0.164,0.086,0.043,0.448,0.566,19.3,19.2,7.7,15.2,7.5
42021,1610612761,TOR,Toronto Raptors,Transition,Offensive,0.333,6,0.163,1.049,0.486,0.186,0.108,0.167,0.0,0.529,0.542,17.0,17.8,5.8,12.0,6.2
42021,1610612740,NOP,New Orleans Pelicans,Transition,Offensive,0.8,6,0.126,1.226,0.58,0.155,0.071,0.143,0.06,0.571,0.623,14.0,17.2,6.7,11.5,4.8
42021,1610612762,UTA,Utah Jazz,Transition,Offensive,0.0,6,0.172,0.868,0.425,0.113,0.142,0.113,0.019,0.415,0.45,17.7,15.3,5.7,13.3,7.7
42021,1610612751,BKN,Brooklyn Nets,Transition,Offensive,1.0,4,0.153,1.313,0.673,0.125,0.109,0.141,0.031,0.578,0.765,16.0,21.0,8.3,12.3,4.0
42021,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.733,5,0.126,1.203,0.547,0.174,0.087,0.174,0.029,0.565,0.642,13.8,16.6,5.8,10.6,4.8
42021,1610612737,ATL,Atlanta Hawks,Transition,Offensive,0.133,5,0.145,1.0,0.483,0.12,0.12,0.12,0.04,0.467,0.517,15.0,15.0,5.8,12.0,6.2
42021,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.467,5,0.114,1.097,0.634,0.226,0.194,0.21,0.081,0.548,0.634,12.4,13.6,5.2,8.2,3.0
