season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612748,MIA,Miami Heat,41900406,2020-10-11,MIA vs. LAL,L,48.0,35,79,0.443,10,28,0.357,13,22,0.591,9,32,41,25,15.0,4,4,4,18,22,93,-13.0,1,84,84,84,13,123,127,103,122,141,80,135,96,161,62,101,93,44,93,137,72,63,23,74,152,138,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900405,2020-10-09,MIA @ LAL,W,48.0,38,83,0.458,14,33,0.424,21,22,0.955,9,26,35,26,13.0,7,3,5,19,21,111,3.0,1,1,1,1,13,83,98,79,55,111,31,54,96,3,62,153,151,34,64,73,105,96,31,88,70,70,1,2019,2020,False,LAL,MIA,OCT
2019-20,1610612748,MIA,Miami Heat,41900404,2020-10-06,MIA vs. LAL,L,48.0,32,75,0.427,11,32,0.344,21,26,0.808,7,32,39,18,15.0,8,3,4,21,14,96,-6.0,1,84,84,84,13,153,149,123,104,117,95,54,61,72,101,101,125,140,93,48,105,63,63,161,145,103,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900403,2020-10-04,MIA vs. LAL,W,48.0,41,80,0.513,12,34,0.353,21,23,0.913,3,34,37,25,13.0,8,3,2,23,22,115,11.0,1,1,1,1,13,47,122,22,87,100,87,54,85,17,161,75,136,44,64,48,105,10,94,74,48,37,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900402,2020-10-02,MIA @ LAL,L,48.0,36,71,0.507,11,27,0.407,31,34,0.912,6,31,37,29,10.0,2,1,3,23,26,114,-10.0,1,84,84,84,13,114,163,25,104,147,40,4,11,19,124,114,136,14,18,158,158,35,94,17,54,121,1,2019,2020,False,LAL,MIA,OCT
2019-20,1610612748,MIA,Miami Heat,41900401,2020-09-30,MIA @ LAL,L,48.0,38,89,0.427,11,35,0.314,11,14,0.786,5,31,36,23,8.0,4,5,8,15,19,98,-18.0,1,84,84,84,13,83,46,120,104,86,125,148,149,87,140,114,145,66,7,137,43,155,7,120,139,152,1,2019,2020,False,LAL,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900306,2020-09-27,MIA vs. BOS,W,48.0,45,80,0.563,13,27,0.481,22,26,0.846,2,38,40,30,12.0,6,2,2,13,21,125,12.0,1,1,1,1,13,15,122,6,72,147,11,42,61,49,165,39,119,11,44,98,133,10,3,88,15,30,1,2019,2020,True,MIA,BOS,SEP
2019-20,1610612748,MIA,Miami Heat,41900305,2020-09-25,MIA @ BOS,L,48.0,39,86,0.453,7,36,0.194,23,29,0.793,6,32,38,27,13.0,3,5,4,29,23,108,-13.0,1,84,84,84,13,66,72,84,159,77,164,32,32,83,124,101,128,23,64,150,43,63,160,57,89,138,1,2019,2020,False,BOS,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900304,2020-09-23,MIA vs. BOS,W,48.0,39,91,0.429,10,37,0.27,24,27,0.889,10,30,40,20,8.0,9,2,5,20,24,112,3.0,1,1,1,1,13,66,27,119,122,68,146,28,49,28,46,127,119,115,7,31,133,96,48,41,66,70,1,2019,2020,True,MIA,BOS,SEP
2019-20,1610612748,MIA,Miami Heat,41900303,2020-09-19,MIA vs. BOS,L,48.0,33,85,0.388,12,44,0.273,28,34,0.824,12,30,42,21,13.0,5,8,3,24,29,106,-11.0,1,84,84,84,13,143,77,152,87,23,144,11,11,61,23,127,84,105,64,120,4,35,111,3,100,127,1,2019,2020,True,MIA,BOS,SEP
