season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612748,MIA,Miami Heat,41900406,2020-10-11,MIA vs. LAL,L,48.0,0.646,0.354,0.538,0.065,0.323,0.086,0.14,0.151,0.473,0.72,0.28,0.7,0.3,0.714,0.286,0,0,0,0,13,30,136,36,124,98,94,120,73,15,3,164,133,30,17,149,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900405,2020-10-09,MIA @ LAL,W,48.0,0.602,0.398,0.432,0.144,0.378,0.036,0.189,0.18,0.288,0.542,0.458,0.929,0.071,0.684,0.316,0,0,0,0,13,59,108,117,26,67,157,58,42,143,48,118,33,133,29,137,1,2019,2020,False,LAL,MIA,OCT
2019-20,1610612748,MIA,Miami Heat,41900404,2020-10-06,MIA vs. LAL,L,48.0,0.573,0.427,0.438,0.104,0.344,0.042,0.219,0.135,0.333,0.333,0.667,1.0,0.0,0.563,0.438,0,0,0,0,13,83,84,114,73,82,153,24,91,116,141,24,1,140,105,60,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900403,2020-10-04,MIA vs. LAL,W,48.0,0.575,0.425,0.504,0.052,0.313,0.078,0.183,0.183,0.452,0.448,0.552,1.0,0.0,0.61,0.39,0,0,0,0,13,82,85,62,140,106,104,70,41,32,105,59,1,140,67,99,1,2019,2020,True,MIA,LAL,OCT
2019-20,1610612748,MIA,Miami Heat,41900402,2020-10-02,MIA @ LAL,L,48.0,0.62,0.38,0.439,0.035,0.289,0.018,0.272,0.07,0.404,0.76,0.24,0.909,0.091,0.806,0.194,0,0,0,0,13,46,121,113,152,126,165,7,156,59,1,166,38,122,3,164,1,2019,2020,False,LAL,MIA,OCT
2019-20,1610612748,MIA,Miami Heat,41900401,2020-09-30,MIA @ LAL,L,48.0,0.607,0.393,0.551,0.082,0.337,0.122,0.112,0.143,0.469,0.444,0.556,1.0,0.0,0.605,0.395,0,0,0,0,13,54,112,28,97,86,50,143,82,17,109,53,1,140,72,91,1,2019,2020,False,LAL,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900306,2020-09-27,MIA vs. BOS,W,48.0,0.663,0.338,0.512,0.128,0.312,0.024,0.176,0.08,0.384,0.531,0.469,1.0,0.0,0.667,0.333,0,0,0,0,13,21,145,54,40,110,159,79,151,77,54,113,1,140,37,129,1,2019,2020,True,MIA,BOS,SEP
2019-20,1610612748,MIA,Miami Heat,41900305,2020-09-25,MIA @ BOS,L,48.0,0.581,0.419,0.593,0.148,0.194,0.056,0.213,0.12,0.444,0.656,0.344,0.857,0.143,0.692,0.308,0,0,0,0,13,77,90,10,22,162,139,37,111,36,15,152,65,95,26,141,1,2019,2020,False,BOS,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900304,2020-09-23,MIA vs. BOS,W,48.0,0.593,0.407,0.518,0.179,0.268,0.071,0.214,0.152,0.339,0.448,0.552,0.7,0.3,0.513,0.487,0,0,0,0,13,65,102,50,8,138,117,34,72,114,105,59,133,30,131,35,1,2019,2020,True,MIA,BOS,SEP
2019-20,1610612748,MIA,Miami Heat,41900303,2020-09-19,MIA vs. BOS,L,48.0,0.482,0.518,0.396,0.057,0.34,0.123,0.264,0.189,0.34,0.476,0.524,0.917,0.083,0.636,0.364,0,0,0,0,13,151,15,140,135,85,49,8,34,113,87,78,35,130,51,115,1,2019,2020,True,MIA,BOS,SEP
2019-20,1610612748,MIA,Miami Heat,41900302,2020-09-17,MIA @ BOS,W,48.0,0.522,0.478,0.491,0.075,0.396,0.094,0.113,0.245,0.415,0.577,0.423,0.857,0.143,0.675,0.325,0,0,0,0,13,129,38,73,106,57,77,141,5,52,33,133,65,95,35,131,1,2019,2020,False,BOS,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900301,2020-09-15,MIA @ BOS,W,53.0,0.576,0.424,0.41,0.0,0.41,0.137,0.179,0.12,0.41,0.708,0.292,0.938,0.063,0.8,0.2,0,0,0,0,3,80,87,126,162,46,36,72,113,57,5,161,29,136,4,162,1,2019,2020,False,BOS,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900205,2020-09-08,MIA @ MIL,W,48.0,0.575,0.425,0.466,0.155,0.32,0.175,0.214,0.058,0.311,0.5,0.5,0.818,0.182,0.6,0.4,0,0,0,0,13,81,86,96,15,100,12,36,163,131,60,86,86,79,78,88,1,2019,2020,False,MIL,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900204,2020-09-06,MIA vs. MIL,L,53.0,0.478,0.522,0.4,0.07,0.443,0.078,0.157,0.096,0.33,0.696,0.304,1.0,0.0,0.825,0.175,0,0,0,0,3,153,14,134,115,31,104,100,136,119,8,159,1,140,2,165,1,2019,2020,True,MIA,MIL,SEP
2019-20,1610612748,MIA,Miami Heat,41900203,2020-09-04,MIA vs. MIL,W,48.0,0.397,0.603,0.296,0.052,0.47,0.052,0.235,0.122,0.243,0.647,0.353,0.889,0.111,0.771,0.229,0,0,0,0,13,163,4,163,140,19,145,19,109,156,17,150,50,112,6,161,1,2019,2020,True,MIA,MIL,SEP
2019-20,1610612748,MIA,Miami Heat,41900202,2020-09-02,MIA @ MIL,W,48.0,0.444,0.556,0.345,0.069,0.44,0.147,0.216,0.19,0.276,0.45,0.55,0.765,0.235,0.595,0.405,0,0,0,0,13,159,8,151,116,34,26,29,33,148,103,63,109,55,80,82,1,2019,2020,False,MIL,MIA,SEP
2019-20,1610612748,MIA,Miami Heat,41900201,2020-08-31,MIA @ MIL,W,48.0,0.631,0.369,0.47,0.104,0.313,0.078,0.217,0.243,0.365,0.37,0.63,0.917,0.083,0.538,0.462,0,0,0,0,13,38,129,93,72,106,104,26,7,92,129,36,35,130,121,44,1,2019,2020,False,MIL,MIA,AUG
2019-20,1610612748,MIA,Miami Heat,41900134,2020-08-24,MIA vs. IND,W,48.0,0.67,0.33,0.646,0.141,0.242,0.071,0.111,0.101,0.505,0.5,0.5,1.0,0.0,0.6,0.4,0,0,0,0,13,16,151,2,30,153,118,145,131,9,60,86,1,140,78,88,1,2019,2020,True,MIA,IND,AUG
