player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203085,Austin Rivers,Austin,1610612745,HOU,26.0,10,6,4,0.6,215.4,104.0,19,0.078,0.119,5,0.185,1,0.038,75,50,79,202,-1.49,65,61,69,50,62,89,94,167,165,68,103,96,139,154,132,162,148,120,HOU
101108,Chris Paul,Chris,1610612745,HOU,34.0,11,6,5,0.545,397.42,105.1,56,0.13,0.204,24,0.338,7,0.163,164,118,106,356,-2.83,52,61,156,67,32,102,31,109,90,7,16,33,93,197,188,179,182,179,HOU
203991,Clint Capela,Clint,1610612745,HOU,25.0,11,6,5,0.545,330.7216666666667,106.8,72,0.198,0.298,3,0.054,12,0.293,142,93,89,306,-2.58,52,61,156,67,39,112,16,37,30,92,166,17,50,189,173,168,175,174,HOU
1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,7,4,3,0.571,140.685,101.4,20,0.134,0.22,3,0.097,2,0.125,52,37,33,130,-0.82,85,86,38,58,100,66,89,97,72,92,157,84,100,124,109,97,106,91,HOU
201569,Eric Gordon,Eric,1610612745,HOU,30.0,11,6,5,0.545,409.555,109.1,23,0.054,0.084,7,0.099,11,0.262,185,116,114,398,-3.54,52,61,156,67,30,124,78,189,189,48,155,20,57,199,186,185,191,192,HOU
1629109,Gary Clark,Gary,1610612745,HOU,24.0,2,1,1,0.5,3.73,122.2,1,1.0,1.0,0,0.0,0,0.0,0,0,2,6,-0.06,198,123,1,74,209,197,186,1,1,171,171,141,141,1,1,16,16,34,HOU
101123,Gerald Green,Gerald,1610612745,HOU,33.0,11,6,5,0.545,97.06,104.9,12,0.121,0.188,3,0.167,3,0.25,20,22,20,78,-0.71,52,61,156,67,125,99,122,122,110,92,114,69,58,64,84,69,81,84,HOU
202697,Iman Shumpert,Iman,1610612745,HOU,29.0,8,4,4,0.5,109.43166666666669,110.6,11,0.089,0.155,1,0.056,0,0.0,35,34,43,100,-1.04,80,86,69,74,120,143,127,157,135,149,165,141,141,93,103,116,95,102,HOU
1628392,Isaiah Hartenstein,Isaiah,1610612745,HOU,21.0,2,1,1,0.5,2.263333333333333,150.0,0,0.0,0.0,0,0.0,0,0.0,0,0,2,4,-0.07,198,123,1,74,210,212,199,199,199,171,171,141,141,1,1,16,10,37,HOU
201935,James Harden,James,1610612745,HOU,29.0,11,6,5,0.545,424.175,107.8,66,0.149,0.224,24,0.316,10,0.25,188,120,144,406,-3.51,52,61,156,67,26,119,23,77,67,7,23,23,58,200,191,197,193,191,HOU
202702,Kenneth Faried,Kenneth,1610612745,HOU,29.0,6,4,2,0.667,56.18333333333333,84.6,18,0.281,0.45,2,0.2,0,0.0,17,14,7,40,0.07,99,86,13,20,149,17,99,11,6,122,90,141,141,58,65,38,59,10,HOU
2403,Nene,ene,1610612745,HOU,36.0,7,3,4,0.429,52.79333333333334,112.3,5,0.122,0.208,3,0.273,2,0.667,23,10,18,64,-0.52,85,89,69,101,151,159,159,120,84,92,42,84,11,68,55,65,73,73,HOU
200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,11,6,5,0.545,425.58166666666665,104.8,63,0.136,0.213,19,0.235,8,0.195,189,121,128,400,-2.95,52,61,156,67,25,97,26,93,79,13,66,31,83,201,192,190,192,184,HOU
