player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1630598,Aaron Wiggins,Aaron,1610612760,OKC,23.0,50,13,37,0.26,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,400,518,526,31,1,1,29,1,16,8,2,380,43,147,82,4,1,126,OKC
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,20.0,61,19,42,0.311,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,203,311,554,494,31,1,1,29,1,16,8,2,102,43,24,82,4,1,14,OKC
1629647,Darius Bazley,Darius,1610612760,OKC,22.0,69,19,50,0.275,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,110,311,591,514,31,1,1,29,1,16,8,2,199,43,147,82,4,1,14,OKC
202324,Derrick Favors,Derrick,1610612760,OKC,30.0,39,15,24,0.385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,359,366,329,436,31,1,1,29,1,16,8,2,380,43,147,82,4,1,14,OKC
1630466,Gabriel Deck,Gabriel,1610612760,OKC,27.0,7,2,5,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,512,112,506,235,1,1,29,1,16,8,2,380,43,147,82,4,1,126,OKC
1630686,Georgios Kalaitzakis,Georgios,1610612760,OKC,23.0,13,8,5,0.615,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,474,446,112,162,31,1,1,29,1,16,8,2,199,43,24,82,4,1,126,OKC
1629676,Isaiah Roby,Isaiah,1610612760,OKC,24.0,45,10,35,0.222,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,329,427,495,552,31,1,1,29,1,16,8,2,102,43,147,11,4,1,126,OKC
1629658,Jaylen Hoard,Jaylen,1610612760,OKC,23.0,7,2,5,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,513,512,112,506,235,1,1,29,1,16,8,2,199,43,147,1,4,1,126,OKC
1630526,Jeremiah Robinson-Earl,Jeremiah,1610612760,OKC,21.0,49,15,34,0.306,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,296,366,484,498,31,1,1,29,1,16,8,2,199,6,147,82,4,1,126,OKC
1630581,Josh Giddey,Josh,1610612760,OKC,19.0,54,17,37,0.315,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,259,338,518,490,8,1,1,29,1,16,8,2,199,43,24,82,4,1,14,OKC
