player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630598,Aaron Wiggins,Aaron,1610612760,OKC,23.0,50,13,37,0.26,24.2,3.1,6.7,0.463,0.8,2.8,0.304,1.2,1.7,0.729,1.0,2.5,3.6,1.4,1.1,0.6,0.2,0.4,1.9,1.3,8.3,-4.7,16.0,0,0,15.7,289,400,74,526,194,236,240,223,256,243,368,214,213,342,171,275,240,276,199,277,372,223,240,269,240,543,286,268,40,278,OKC
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,20.0,61,19,42,0.311,20.2,3.0,7.5,0.408,0.9,3.2,0.289,0.6,0.8,0.7,1.2,4.0,5.2,2.1,1.5,0.6,0.6,0.4,1.4,1.0,7.6,-0.7,19.3,5,1,18.4,203,311,45,494,266,248,202,399,238,205,404,396,382,385,131,101,110,180,118,248,105,248,348,354,267,324,219,95,21,228,OKC
1629647,Darius Bazley,Darius,1610612760,OKC,22.0,69,19,50,0.275,27.9,4.0,9.4,0.422,1.2,3.9,0.297,1.7,2.5,0.688,1.0,5.3,6.3,1.4,1.3,0.8,1.0,1.1,1.0,1.9,10.8,-6.8,24.7,7,0,23.4,110,311,13,514,140,163,143,357,190,164,384,138,118,401,169,52,61,273,150,163,35,20,474,164,159,585,128,74,40,134,OKC
202324,Derrick Favors,Derrick,1610612760,OKC,30.0,39,15,24,0.385,16.7,2.4,4.7,0.516,0.1,0.4,0.125,0.4,0.6,0.64,1.5,3.2,4.7,0.6,0.2,0.4,0.3,0.2,1.6,0.7,5.3,-3.7,13.9,1,0,12.2,359,366,260,436,339,317,358,116,500,504,501,449,443,447,98,174,136,440,539,385,283,440,310,428,376,516,337,194,40,358,OKC
1630466,Gabriel Deck,Gabriel,1610612760,OKC,27.0,7,2,5,0.286,7.9,1.1,2.0,0.571,0.3,0.6,0.5,0.0,0.0,0.0,0.1,0.7,0.9,0.7,0.3,0.1,0.0,0.0,0.3,0.0,2.6,-2.0,4.8,0,0,4.7,513,512,488,506,505,478,514,59,428,482,8,543,547,543,533,540,552,422,519,521,520,537,569,564,503,427,532,268,40,527,OKC
1630686,Georgios Kalaitzakis,Georgios,1610612760,OKC,23.0,13,8,5,0.615,16.4,2.4,5.2,0.463,0.8,2.0,0.385,1.1,2.3,0.467,0.5,1.2,1.6,0.9,1.5,0.8,0.2,0.0,1.5,1.6,6.6,-10.3,11.4,0,0,11.9,474,446,488,162,344,325,322,224,277,322,107,257,138,526,381,485,475,381,120,161,419,537,342,203,310,597,388,268,40,368,OKC
1629676,Isaiah Roby,Isaiah,1610612760,OKC,24.0,45,10,35,0.222,21.1,3.7,7.2,0.514,1.0,2.2,0.444,1.7,2.6,0.672,1.7,3.2,4.8,1.6,1.0,0.8,0.8,0.5,2.4,2.1,10.1,-4.1,22.0,4,0,20.6,329,427,99,552,252,181,215,119,232,295,25,135,108,415,71,182,129,251,250,177,74,143,99,140,183,527,176,107,40,173,OKC
1629658,Jaylen Hoard,Jaylen,1610612760,OKC,23.0,7,2,5,0.286,34.2,6.3,12.9,0.489,1.3,3.6,0.36,0.9,2.0,0.429,4.3,7.7,12.0,2.4,1.1,0.9,0.7,1.4,2.0,1.4,14.7,-12.4,36.3,4,0,33.6,513,512,488,506,40,64,77,169,169,186,181,319,166,528,2,14,4,156,183,156,82,8,191,229,98,601,47,107,40,54,OKC
1630526,Jeremiah Robinson-Earl,Jeremiah,1610612760,OKC,21.0,49,15,34,0.306,22.2,2.7,6.6,0.414,1.2,3.4,0.352,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.8,0.6,0.3,0.5,1.5,1.0,7.5,-4.9,17.6,3,0,17.0,296,366,112,498,229,285,248,384,186,199,211,326,330,330,89,98,85,353,316,283,285,152,327,334,278,546,252,120,40,247,OKC
1630581,Josh Giddey,Josh,1610612760,OKC,19.0,54,17,37,0.315,31.5,5.2,12.4,0.419,1.0,3.9,0.263,1.0,1.5,0.709,1.8,6.0,7.8,6.4,3.2,0.9,0.4,0.9,1.6,1.7,12.5,-5.5,32.2,16,4,30.3,259,338,74,490,83,102,87,363,207,159,427,274,262,374,60,38,38,22,18,118,223,36,301,183,125,564,68,40,9,75,OKC
1629026,Kenrich Williams,Kenrich,1610612760,OKC,27.0,49,17,32,0.347,21.9,3.0,6.5,0.461,0.8,2.5,0.339,0.6,1.1,0.545,1.5,3.0,4.5,2.2,0.9,0.9,0.2,0.4,1.7,1.5,7.4,0.5,18.5,0,0,17.1,296,338,134,460,237,261,256,236,258,267,252,385,325,496,89,206,155,174,258,140,368,273,292,215,282,225,235,268,40,243,OKC
1630322,Lindy Waters III,Lindy,1610612760,OKC,24.0,25,6,19,0.24,18.6,2.8,7.0,0.406,2.1,5.8,0.363,0.2,0.2,0.8,0.2,2.7,2.9,1.0,0.4,0.8,0.3,0.1,1.2,0.4,8.0,-1.6,15.7,0,0,16.1,420,472,348,546,296,273,226,406,70,62,169,528,537,214,500,247,316,375,465,194,272,513,403,505,258,401,293,268,40,270,OKC
1629652,Luguentz Dort,Luguentz,1610612760,OKC,23.0,51,17,34,0.333,32.7,5.7,14.2,0.404,2.5,7.7,0.332,3.2,3.7,0.843,0.7,3.4,4.2,1.7,1.7,0.9,0.4,0.9,2.9,3.5,17.2,-5.8,26.8,0,0,28.1,279,338,112,467,63,84,57,416,38,21,286,48,54,132,247,157,188,237,92,136,241,29,28,48,64,566,109,268,40,94,OKC
1629603,Mamadi Diakite,Mamadi,1610612760,OKC,25.0,13,4,9,0.308,14.4,1.9,3.6,0.532,0.0,0.4,0.0,0.5,0.8,0.545,1.3,3.2,4.5,0.2,0.5,0.4,0.7,0.4,2.5,1.1,4.3,-1.1,12.7,0,0,11.2,474,487,445,495,387,376,425,92,514,506,514,432,376,496,117,174,150,562,421,413,90,258,75,324,409,360,361,268,40,381,OKC
1628982,Melvin Frazier Jr.,Melvin,1610612760,OKC,25.0,3,0,3,0.0,39.9,4.3,16.0,0.271,0.3,7.0,0.048,1.7,2.3,0.714,1.7,2.7,4.3,0.3,1.0,0.3,0.0,1.7,2.7,2.7,10.7,-30.7,16.4,0,0,16.3,547,580,508,580,2,144,39,554,407,37,513,140,135,362,71,249,171,521,226,436,520,2,49,87,163,605,277,268,40,265,OKC
203488,Mike Muscala,Mike,1610612760,OKC,30.0,43,15,28,0.349,13.8,2.6,5.8,0.456,1.6,3.8,0.429,1.1,1.3,0.842,0.5,2.5,3.0,0.5,0.3,0.4,0.6,0.2,1.3,1.1,8.0,0.5,15.1,0,0,15.2,337,366,190,458,403,299,283,255,123,170,30,245,291,135,368,280,302,475,508,396,111,393,375,321,256,219,309,268,40,284,OKC
1630846,Olivier Sarr,Olivier,1610612760,OKC,23.0,22,6,16,0.273,19.1,2.6,4.6,0.574,0.6,1.3,0.448,1.1,1.3,0.828,1.5,2.7,4.2,0.9,1.0,0.3,0.7,0.5,2.4,1.3,7.0,-1.3,15.2,1,0,14.5,434,472,381,516,285,297,364,57,339,400,23,252,293,170,85,246,179,405,226,477,92,190,111,263,301,382,307,194,40,303,OKC
