player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,4,0,4,0.0,36.4,0.855,0.145,0.596,0.316,0.105,0.14,0.299,0.123,0.281,0.471,0.529,0.5,0.5,0.474,0.526,19,55,0.345,141,174,84,174,36,40,168,64,9,146,67,16,109,137,119,67,139,14,150,43,94,80,158,NOP
203468,CJ McCollum,CJ,1610612740,NOP,32.0,4,0,4,0.0,36.9,0.608,0.392,0.676,0.197,0.296,0.07,0.028,0.099,0.479,0.292,0.708,0.857,0.143,0.419,0.581,31,74,0.419,141,174,84,174,33,89,119,49,24,111,119,159,126,69,154,32,104,45,163,30,67,65,122,NOP
1630700,Dyson Daniels,Dyson,1610612740,NOP,21.0,3,0,3,0.0,5.7,0.667,0.333,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,6,0.333,171,174,53,174,163,71,131,1,111,154,4,162,3,1,176,1,152,68,186,1,167,168,161,NOP
1630604,E.J. Liddell,E.J.,1610612740,NOP,23.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,205,174,7,174,206,200,182,186,111,154,145,162,157,183,176,159,152,68,186,164,193,208,193,NOP
1630529,Herbert Jones,Herbert,1610612740,NOP,25.0,4,0,4,0.0,35.2,0.415,0.585,0.308,0.0,0.462,0.212,0.23,0.135,0.308,0.5,0.5,1.0,0.0,0.75,0.25,16,41,0.39,141,174,84,174,45,147,60,154,111,65,33,34,95,120,101,70,1,68,85,106,98,98,141,NOP
1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,23.0,1,0,1,0.0,5.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,205,174,7,174,169,1,182,1,111,154,1,162,157,1,1,159,152,68,1,164,181,191,46,NOP
202685,Jonas Valančiūnas,Jonas,1610612740,NOP,32.0,4,0,4,0.0,22.4,0.976,0.024,0.759,0.103,0.0,0.0,0.241,0.052,0.655,0.545,0.455,0.0,0.0,0.545,0.455,22,42,0.524,141,174,84,174,88,28,180,37,52,154,145,31,151,36,95,91,152,68,134,59,85,97,39,NOP
1641722,Jordan Hawkins,Jordan,1610612740,NOP,22.0,3,0,3,0.0,3.8,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,171,174,53,174,186,187,18,186,111,154,145,162,157,183,176,159,152,68,186,164,193,176,193,NOP
1630631,Jose Alvarado,Jose,1610612740,NOP,26.0,4,0,4,0.0,15.4,0.3,0.7,0.571,0.0,0.429,0.0,0.0,0.0,0.571,0.5,0.5,1.0,0.0,0.667,0.333,3,20,0.15,141,174,84,174,118,178,30,74,111,69,145,162,157,50,101,70,1,68,102,83,156,131,192,NOP
1626204,Larry Nance Jr.,Larry,1610612740,NOP,31.0,4,0,4,0.0,21.1,0.765,0.235,0.72,0.0,0.12,0.0,0.16,0.0,0.72,0.556,0.444,1.0,0.0,0.6,0.4,10,17,0.588,141,174,84,174,94,48,160,43,111,144,145,77,157,27,93,92,1,68,122,69,121,134,24,NOP
1630346,Matt Ryan,Matt,1610612740,NOP,27.0,1,0,1,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,205,174,7,174,206,200,1,186,111,154,145,162,157,183,176,159,152,68,186,164,193,202,193,NOP
1630230,Naji Marshall,Naji,1610612740,NOP,26.0,4,0,4,0.0,21.0,0.464,0.536,0.333,0.0,0.5,0.167,0.167,0.056,0.333,0.333,0.667,1.0,0.0,0.667,0.333,12,28,0.429,141,174,84,174,96,127,81,145,111,56,54,68,150,112,143,34,1,68,102,83,113,118,107,NOP
1630530,Trey Murphy III,Trey,1610612740,NOP,24.0,4,0,4,0.0,42.0,0.375,0.625,0.348,0.087,0.652,0.109,0.0,0.196,0.261,0.625,0.375,1.0,0.0,0.833,0.167,18,48,0.375,141,174,84,174,4,157,48,140,67,26,93,162,40,144,77,106,1,68,53,135,97,87,147,NOP
