group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,2772,Trevor Ariza,Trevor,1610612748,MIA,36.0,9,4,5,0.444,24.691666666666663,0,2,3,2,8,17,3,28,0,1,4,0,15.5,271,259,171,247,256,225,151,61,221,195,323,183,227,180,265,249,319,262,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,25.0,4,0,4,0.0,14.07,0,0,0,0,2,11,0,8,0,2,2,1,6.0,344,405,142,405,298,225,217,150,305,83,261,1,107,180,367,146,260,331,MIA
Players,1629644,KZ Okpala,KZ,1610612748,MIA,22.0,3,0,3,0.0,1.2233333333333334,0,0,0,0,2,0,0,2,0,0,1,0,0.0,363,405,109,405,428,225,217,150,305,83,1,1,28,180,1,87,319,414,MIA
Players,1629134,Kendrick Nunn,Kendrick,1610612748,MIA,25.0,15,10,5,0.667,37.09666666666666,3,0,3,2,16,17,3,40,0,0,3,1,21.6,193,137,171,67,200,124,217,61,221,279,323,183,279,180,1,196,260,227,MIA
Players,1629622,Max Strus,Max,1610612748,MIA,25.0,5,3,2,0.6,6.36,1,0,0,2,7,1,2,8,0,0,1,1,3.0,328,284,79,99,361,215,217,150,221,180,82,136,107,180,1,87,260,371,MIA
Players,203506,Victor Oladipo,Victor,1610612748,MIA,29.0,11,4,7,0.364,45.68333333333333,6,2,3,14,17,11,14,38,0,1,4,4,49.1,246,259,238,321,170,63,151,61,77,301,261,366,272,180,265,249,151,134,MIA
Players,1630173,Precious Achiuwa,Precious,1610612748,MIA,21.0,1,0,1,0.0,8.113333333333333,6,4,2,6,2,9,0,4,0,2,2,1,15.2,406,405,25,405,340,63,84,87,149,83,230,1,51,180,367,146,260,264,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,27.0,27,13,14,0.481,90.855,3,0,6,6,30,40,7,80,1,1,9,3,51.8,72,77,383,220,72,124,217,24,149,386,444,273,383,96,265,361,188,127,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,23.0,29,14,15,0.483,100.78666666666666,4,4,0,36,33,39,7,98,9,4,11,20,128.4,46,64,401,219,51,98,84,150,13,403,442,273,415,2,425,394,24,25,MIA
Players,201609,Goran Dragic,Goran,1610612748,MIA,35.0,15,6,9,0.4,43.63666666666666,0,5,0,2,16,15,0,42,0,0,4,6,29.6,193,214,289,288,177,225,69,150,221,279,305,1,291,180,1,249,102,194,MIA
Players,2738,Andre Iguodala,Andre,1610612748,MIA,37.0,27,17,10,0.63,52.32333333333333,0,1,0,0,17,8,2,34,0,0,4,4,26.7,72,26,302,90,154,225,201,150,305,301,210,136,249,180,1,249,151,203,MIA
Players,202357,Nemanja Bjelica,Nemanja,1610612748,MIA,33.0,8,6,2,0.75,7.743333333333333,0,0,0,2,0,0,0,4,0,0,1,2,8.1,286,214,79,39,347,225,217,150,221,1,1,1,51,180,1,87,219,307,MIA
Players,202710,Jimmy Butler III,Jimmy,1610612748,MIA,31.0,26,15,11,0.577,89.80333333333333,12,4,9,26,22,30,4,86,0,2,5,22,120.8,81,51,332,123,74,21,84,12,31,336,413,199,394,180,367,277,16,29,MIA
Players,203473,Dewayne Dedmon,Dewayne,1610612748,MIA,31.0,1,0,1,0.0,0.39,0,0,0,0,0,0,0,2,0,0,0,0,0.0,406,405,25,405,442,225,217,150,305,1,1,1,28,180,1,1,319,414,MIA
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,21.0,23,11,12,0.478,87.985,4,9,4,6,28,42,7,72,1,1,0,4,60.3,104,114,349,224,78,98,28,48,149,374,446,273,368,96,265,1,151,105,MIA
