group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,2772,Trevor Ariza,Trevor,1610612748,MIA,36.0,9,4,5,0.444,2.7,97.0,90.2,90.2,122.0,118.5,118.5,-24.9,-28.3,-28.3,0.063,0.0,14.3,0.032,0.16,0.089,0.0,0.0,0.417,0.417,0.105,0.112,97.08,102.06,85.05,102.06,0.035,51,2,6,0.2,0.7,0.333,271,259,171,247,213,339,355,355,331,352,352,363,373,373,235,219,163,183,125,175,1,1,270,319,297,303,353,324,324,316,245,232,260,217,273,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,25.0,4,0,4,0.0,3.5,100.5,103.2,103.2,123.5,115.6,115.6,-23.0,-12.4,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.233,0.158,0.175,105.42,107.46,89.55,107.46,-0.068,31,1,6,0.3,1.5,0.167,344,405,142,405,99,316,230,230,342,319,319,358,304,304,291,219,291,263,360,374,1,1,352,360,186,175,152,204,204,416,284,232,232,73,351,MIA
Players,1629644,KZ Okpala,KZ,1610612748,MIA,22.0,3,0,3,0.0,0.4,100.0,100.0,100.0,154.6,150.0,150.0,-54.6,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.36,117.71,98.09,117.71,-0.182,2,0,0,0.0,0.0,0.0,363,405,109,405,436,321,261,261,422,429,429,412,410,410,291,219,291,263,360,374,1,1,355,368,409,409,46,89,89,436,355,401,355,401,355,MIA
Players,1629134,Kendrick Nunn,Kendrick,1610612748,MIA,25.0,15,10,5,0.667,2.5,111.6,103.5,103.5,117.4,113.9,113.9,-5.8,-10.4,-10.4,0.174,4.0,25.0,0.03,0.044,0.038,6.3,6.3,0.4,0.46,0.126,0.137,100.61,106.1,88.42,106.1,0.046,85,3,10,0.2,0.7,0.3,193,137,171,67,255,200,225,225,286,300,300,257,292,292,99,13,56,190,343,338,243,243,284,301,252,249,272,229,229,299,213,183,273,217,306,MIA
Players,1629622,Max Strus,Max,1610612748,MIA,25.0,5,3,2,0.6,1.3,99.4,87.5,87.5,106.6,100.0,100.0,-7.1,-12.5,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.615,0.15,0.143,99.17,109.43,91.19,109.43,0.067,16,1,2,0.2,0.4,0.5,328,284,79,99,385,328,371,371,156,140,140,269,305,305,291,219,291,263,360,374,1,1,179,142,204,238,310,162,162,239,284,323,273,300,117,MIA
Players,203506,Victor Oladipo,Victor,1610612748,MIA,29.0,11,4,7,0.364,4.2,92.7,94.6,94.6,112.5,107.5,107.5,-19.8,-12.9,-12.9,0.167,0.75,9.7,0.0,0.16,0.08,12.9,12.4,0.435,0.476,0.262,0.286,103.14,104.55,87.12,104.55,0.116,93,9,23,0.8,2.1,0.391,246,259,238,321,38,367,327,327,232,224,224,346,313,313,103,172,221,263,125,198,358,352,261,287,69,59,207,269,269,139,101,98,56,36,240,MIA
Players,1630173,Precious Achiuwa,Precious,1610612748,MIA,21.0,1,0,1,0.0,8.1,128.8,129.4,129.4,138.6,141.2,141.2,-9.8,-11.8,-11.8,0.0,0.0,0.0,0.4,0.222,0.316,0.0,0.0,0.5,0.581,0.318,0.326,101.76,100.58,83.81,100.58,0.212,17,3,6,3.0,6.0,0.5,406,405,25,405,3,63,41,41,402,419,419,291,297,297,291,219,291,3,51,4,1,1,179,179,40,43,252,350,350,36,213,232,1,1,117,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,27.0,27,13,14,0.481,3.4,100.6,97.9,97.9,98.8,96.2,96.2,1.8,1.8,1.8,0.036,2.0,7.4,0.011,0.121,0.069,3.7,3.6,0.409,0.478,0.114,0.125,96.95,99.59,82.99,99.59,0.057,194,7,22,0.3,0.8,0.318,72,77,383,220,126,314,304,304,94,115,115,192,186,186,268,57,260,250,208,239,206,206,277,286,272,271,356,368,368,273,130,106,229,179,299,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,23.0,29,14,15,0.483,3.5,95.2,91.5,91.5,106.5,104.3,104.3,-11.3,-12.8,-12.8,0.2,1.0,13.1,0.056,0.181,0.121,13.1,13.3,0.618,0.669,0.222,0.233,97.5,100.49,83.74,100.49,0.179,213,21,34,0.7,1.2,0.618,46,64,401,219,114,349,352,352,155,186,186,300,310,310,78,125,186,120,96,95,362,360,111,115,99,96,341,351,351,55,38,60,67,113,69,MIA
Players,201609,Goran Dragic,Goran,1610612748,MIA,35.0,15,6,9,0.4,2.9,92.8,89.1,89.1,108.2,108.0,108.0,-15.4,-18.8,-18.8,0.211,4.0,17.4,0.04,0.143,0.087,4.3,4.5,0.281,0.346,0.179,0.188,96.93,99.0,82.5,99.0,0.059,92,4,16,0.3,1.1,0.25,193,214,289,288,182,366,360,360,172,228,228,323,347,347,75,13,116,162,155,178,211,214,335,343,146,151,357,378,378,267,189,131,227,127,324,MIA
