player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1631100,AJ Griffin,AJ,1610612737,ATL,19.0,72,34,38,0.472,19.5,0.514,0.486,0.46,0.097,0.474,0.105,0.066,0.11,0.363,0.558,0.442,0.891,0.109,0.694,0.306,248,533,0.465,102,149,459,326,260,346,192,314,114,143,301,473,440,331,279,245,312,180,251,282,170,160,240,ATL
1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,63,32,31,0.508,13.4,0.6,0.4,0.453,0.073,0.437,0.069,0.11,0.138,0.381,0.214,0.786,0.861,0.139,0.467,0.533,92,220,0.418,189,178,357,255,383,252,282,322,177,177,413,364,318,304,496,28,344,148,440,94,326,318,399,ATL
203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,54,27,27,0.5,27.9,0.411,0.589,0.336,0.108,0.579,0.122,0.085,0.087,0.228,0.457,0.543,0.815,0.185,0.648,0.352,273,611,0.447,270,238,291,264,143,440,98,440,96,79,244,426,477,466,362,162,377,115,301,233,147,130,299,ATL
1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,39,13,26,0.333,10.4,0.964,0.036,0.771,0.013,0.0,0.052,0.229,0.085,0.758,0.695,0.305,0.0,0.0,0.695,0.305,59,112,0.527,356,391,273,442,440,41,496,69,395,492,451,59,478,56,132,391,491,326,250,284,378,391,110,ATL
203991,Clint Capela,Clint,1610612737,ATL,29.0,65,35,30,0.538,26.6,0.998,0.002,0.899,0.003,0.0,0.076,0.101,0.131,0.896,0.734,0.266,0.0,0.0,0.734,0.266,350,536,0.653,171,137,342,207,154,16,522,14,445,492,398,386,349,12,103,421,491,326,199,335,106,159,22,ATL
1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,67,35,32,0.522,31.7,0.652,0.348,0.542,0.208,0.292,0.133,0.166,0.149,0.334,0.588,0.412,0.91,0.09,0.673,0.327,379,822,0.461,145,137,377,229,81,209,329,226,24,312,210,171,264,373,253,271,295,197,269,265,92,84,251,ATL
1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,74,38,36,0.514,36.4,0.707,0.293,0.632,0.22,0.263,0.117,0.105,0.15,0.412,0.194,0.806,0.729,0.271,0.31,0.69,612,1319,0.464,79,95,441,247,7,162,376,145,20,336,255,376,257,277,500,24,413,79,509,25,15,14,242,ATL
1631495,Donovan Williams,Donovan,1610612737,ATL,21.0,2,1,1,0.5,2.1,0.6,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,525,507,9,264,536,252,282,1,446,492,1,511,510,1,324,182,491,326,418,105,517,521,436,ATL
1629726,Garrison Mathews,Garrison,1610612737,ATL,26.0,54,16,38,0.296,12.7,0.104,0.896,0.078,0.016,0.735,0.058,0.187,0.171,0.062,0.5,0.5,0.952,0.048,0.89,0.11,73,201,0.363,270,357,459,461,395,532,6,522,384,24,435,119,154,521,324,182,236,254,51,483,353,332,488,ATL
1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,70,35,35,0.5,14.9,0.677,0.323,0.648,0.025,0.228,0.276,0.124,0.248,0.623,0.625,0.375,1.0,0.0,0.696,0.304,158,322,0.491,116,137,420,264,346,180,358,137,347,372,19,311,30,116,212,311,1,326,249,285,255,258,176,ATL
1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,10,5,5,0.5,13.7,0.721,0.279,0.727,0.091,0.068,0.182,0.205,0.045,0.636,0.375,0.625,1.0,0.0,0.412,0.588,17,43,0.395,468,459,61,264,377,150,388,89,128,459,90,87,506,114,411,109,1,326,474,59,452,448,449,ATL
1628381,John Collins,John,1610612737,ATL,25.0,71,37,34,0.521,30.0,0.661,0.339,0.621,0.097,0.226,0.11,0.153,0.161,0.524,0.792,0.208,0.957,0.043,0.825,0.175,359,707,0.508,109,110,403,231,109,203,335,154,115,375,283,220,196,171,49,475,229,263,99,435,99,111,133,ATL
1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,80,41,39,0.513,23.1,0.974,0.026,0.791,0.068,0.015,0.062,0.194,0.143,0.723,0.712,0.288,1.0,0.0,0.716,0.284,317,497,0.638,15,65,472,251,206,35,503,54,188,483,430,108,287,71,121,403,1,326,219,315,118,181,30,ATL
1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,77,24,53,0.312,27.6,0.5,0.5,0.38,0.043,0.427,0.129,0.193,0.157,0.337,0.381,0.619,0.914,0.086,0.609,0.391,353,836,0.422,46,271,531,457,146,356,177,404,280,183,221,109,216,371,408,116,291,201,352,182,104,82,382,ATL
1629027,Trae Young,Trae,1610612737,ATL,24.0,73,38,35,0.521,34.8,0.669,0.331,0.463,0.102,0.241,0.096,0.296,0.137,0.361,0.174,0.826,0.325,0.675,0.213,0.787,597,1390,0.429,92,95,420,233,31,186,352,310,106,362,339,14,319,336,505,19,488,4,528,6,18,6,363,ATL
1630235,Trent Forrest,Trent,1610612737,ATL,25.0,23,9,14,0.391,12.0,0.967,0.033,0.962,0.038,0.0,0.154,0.038,0.288,0.923,0.4,0.6,0.0,0.0,0.4,0.6,25,60,0.417,425,426,134,414,411,39,499,7,297,492,148,497,16,9,397,126,491,326,482,51,432,427,401,ATL
1631213,Tyrese Martin,Tyrese,1610612737,ATL,24.0,16,10,6,0.625,4.1,0.696,0.304,0.762,0.19,0.143,0.286,0.095,0.19,0.571,0.75,0.25,1.0,0.0,0.778,0.222,9,23,0.391,445,418,77,100,522,170,368,77,31,424,16,397,94,140,84,433,1,326,152,379,477,482,458,ATL
1630249,Vít Krejčí,Vít,1610612737,ATL,23.0,29,15,14,0.517,5.7,0.432,0.568,0.556,0.056,0.417,0.111,0.027,0.111,0.5,0.6,0.4,0.6,0.4,0.6,0.4,15,37,0.405,406,369,134,242,501,419,119,204,228,191,278,503,433,190,236,281,463,28,358,172,461,455,430,ATL
