group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,21.0,5,2,3,0.4,2.8716666666666666,0,0,0,0,3,2,5,6,0,0,1,0,1.2,338,326,115,316,409,247,238,174,315,108,71,199,77,204,1,77,329,403,MEM
Players,203500,Steven Adams,Steven,1610612763,MEM,29.0,17,11,6,0.647,40.82333333333333,2,10,0,12,7,8,9,46,2,0,3,5,48.8,203,158,191,87,213,172,36,174,113,173,197,280,258,77,1,179,148,162,MEM
Players,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,20.0,1,0,1,0.0,0.0366666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,418,18,418,448,247,238,174,315,1,1,1,1,204,1,1,329,413,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,27.0,30,17,13,0.567,79.52833333333334,9,0,2,6,17,11,17,66,1,1,13,4,44.9,94,61,313,142,142,50,238,101,167,269,228,373,304,123,243,387,169,171,MEM
Players,1631223,David Roddy,David,1610612763,MEM,22.0,12,8,4,0.667,22.815,0,2,0,4,10,5,0,4,1,0,2,0,11.6,245,204,136,53,270,247,176,174,197,214,150,1,54,123,1,132,329,294,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,23.0,23,14,9,0.609,69.67833333333333,6,10,3,38,13,14,22,70,1,3,8,23,91.8,158,108,258,110,154,78,36,79,23,244,249,414,317,123,382,300,22,88,MEM
Players,1628379,Luke Kennard,Luke,1610612763,MEM,27.0,19,13,6,0.684,36.26,0,0,3,0,11,6,8,20,0,0,2,3,17.8,191,129,191,51,224,247,238,79,315,226,168,255,172,204,1,132,204,255,MEM
Players,1630214,Xavier Tillman,Xavier,1610612763,MEM,24.0,12,5,7,0.417,20.31833333333333,0,3,0,2,5,7,8,26,0,0,1,4,16.2,245,259,219,304,283,247,147,174,240,142,188,255,204,204,1,77,169,268,MEM
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,25.0,28,17,11,0.607,95.74166666666666,16,15,4,30,31,21,28,88,0,3,5,24,111.2,118,61,284,111,116,14,10,61,39,351,302,437,358,204,382,239,19,56,MEM
Players,1629723,John Konchar,John,1610612763,MEM,27.0,16,10,6,0.625,29.595,0,0,2,2,10,10,9,32,0,0,1,0,17.3,212,179,191,98,248,247,238,101,240,214,221,280,226,204,1,77,329,257,MEM
Players,1630583,Santi Aldama,Santi,1610612763,MEM,22.0,14,10,4,0.714,29.501666666666665,0,1,0,0,6,3,6,32,0,0,5,3,9.1,229,179,136,37,249,247,225,174,315,158,106,207,226,204,1,239,204,317,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,23.0,26,14,12,0.538,71.49166666666666,2,15,0,20,19,13,20,60,2,3,10,10,72.3,137,108,300,163,151,172,10,174,70,287,241,403,291,77,382,340,93,115,MEM
Players,1631222,Jake LaRavia,Jake,1610612763,MEM,21.0,2,2,0,1.0,0.8333333333333334,0,0,0,0,0,0,3,2,0,0,1,0,0.0,394,326,1,1,430,247,238,174,315,1,1,164,30,204,1,77,329,413,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,27.0,28,15,13,0.536,49.16333333333333,2,0,2,4,24,11,12,44,0,0,5,9,59.9,118,91,313,165,190,172,238,101,197,313,228,324,252,204,1,239,103,137,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,26.0,10,4,6,0.4,20.308333333333334,0,1,2,6,5,6,11,24,0,2,3,2,21.5,271,278,191,316,284,247,225,101,167,142,168,311,192,204,340,179,232,234,MEM
