player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
203932,Aaron Gordon,Aaron,1610612753,ORL,23.0,78,40,38,0.513,13.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,34.0,3.0,21.0,8.0,0.0,0.0,1.0,68,113,426,245,23,13,4,42,30,142,5,51,13,38,3,15,64,12,211,ORL
1628518,Amile Jefferson,Amile,1610612753,ORL,26.0,12,9,3,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,413,48,29,341,78,65,118,30,142,100,51,440,198,350,195,64,12,309,ORL
201571,D.J. Augustin,D.J.,1610612753,ORL,31.0,81,42,39,0.519,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,2.0,22,95,438,237,224,78,65,118,30,142,100,51,142,97,131,195,64,12,145,ORL
203095,Evan Fournier,Evan,1610612753,ORL,26.0,81,42,39,0.519,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,5.0,22,95,438,237,23,78,9,118,30,142,100,51,142,198,186,195,9,12,46,ORL
1628515,Isaiah Briscoe,Isaiah,1610612753,ORL,23.0,39,17,22,0.436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,354,328,217,346,341,78,65,118,30,142,100,13,296,198,131,195,64,12,309,ORL
1626185,Jarell Martin,Jarell,1610612753,ORL,25.0,42,20,22,0.476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,341,294,217,290,341,78,65,118,30,142,100,51,296,198,263,195,64,12,309,ORL
1626170,Jerian Grant,Jerian,1610612753,ORL,26.0,60,28,32,0.467,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,232,219,352,305,224,78,65,118,30,142,100,51,259,198,186,195,9,12,309,ORL
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,21.0,75,37,38,0.493,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,2.0,98,139,426,273,277,2,65,62,30,142,33,51,161,38,131,195,64,12,145,ORL
203920,Khem Birch,Khem,1610612753,ORL,26.0,50,26,24,0.52,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,294,244,245,235,418,78,65,118,30,34,33,51,259,198,263,33,64,12,211,ORL
1628365,Markelle Fultz,Markelle,1610612753,ORL,21.0,19,12,7,0.632,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,424,387,85,119,277,78,65,118,30,142,33,13,326,198,263,195,64,12,309,ORL
1628982,Melvin Frazier Jr.,Melvin,1610612753,ORL,22.0,10,8,2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,424,39,18,341,78,65,118,30,142,100,51,440,198,350,195,64,12,309,ORL
203487,Michael Carter-Williams,Michael,1610612753,ORL,27.0,28,17,11,0.607,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,393,328,111,147,186,78,65,118,30,142,100,51,394,198,350,106,64,12,309,ORL
1628964,Mo Bamba,Mo,1610612753,ORL,21.0,47,19,28,0.404,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,10.0,0.0,0.0,0.0,310,307,292,373,277,78,65,42,30,142,33,51,120,97,350,9,64,12,309,ORL
202696,Nikola Vučević,Nikola,1610612753,ORL,28.0,80,41,39,0.513,20.0,0.0,0.0,8.0,1.0,1.0,4.0,0.0,16.0,8.0,6.0,0.0,3.0,0.0,9.0,42,103,438,245,4,78,65,4,2,34,2,51,84,5,51,195,1,12,14,ORL
203082,Terrence Ross,Terrence,1610612753,ORL,28.0,81,42,39,0.519,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,22,95,438,237,107,78,65,118,30,142,100,51,195,198,263,195,64,12,36,ORL
1628505,Troy Caupain,Troy,1610612753,ORL,23.0,4,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,472,9,29,418,78,65,118,30,142,100,51,440,198,350,195,64,12,309,ORL
1628411,Wes Iwundu,Wes,1610612753,ORL,24.0,68,36,32,0.529,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,165,146,352,230,224,78,65,118,30,142,100,13,259,60,98,106,64,12,309,ORL
