season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612747,LAL,Los Angeles Lakers,22301195,2024-04-14,LAL @ NOP,W,48.0,48,87,0.552,11,29,0.379,17,18,0.944,7,32,39,32,15.0,12,3,1,13,17,124,16.0,1,1,1,1,119,315,1401,207,1521,1972,1032,1073,1623,107,1904,1277,1785,328,1500,109,1752,25,143,1494,524,321,1,2023,2024,False,NOP,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301177,2024-04-12,LAL @ MEM,W,48.0,42,81,0.519,13,37,0.351,26,34,0.765,10,29,39,25,19.0,5,6,2,17,27,123,3.0,1,1,1,1,119,1142,2119,516,1015,851,1380,169,106,1447,1170,1817,1785,1416,2204,1865,690,140,737,60,583,1060,1,2023,2024,False,MEM,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301155,2024-04-09,LAL vs. GSW,L,48.0,44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8.0,8,3,12,14,17,120,-14.0,1,1231,1231,1231,119,791,314,1519,1249,1116,1476,640,791,759,1170,1646,1645,423,117,839,1752,2427,250,1494,763,2017,1,2023,2024,True,LAL,GSW,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301143,2024-04-07,LAL vs. MIN,L,48.0,39,84,0.464,11,31,0.355,28,32,0.875,10,31,41,27,15.0,10,2,3,14,20,117,-10.0,1,1231,1231,1231,119,1670,1797,1407,1521,1700,1337,82,171,420,1170,1458,1503,1031,1500,351,2080,382,250,790,975,1812,1,2023,2024,True,LAL,MIN,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301127,2024-04-06,LAL vs. CLE,W,48.0,45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,20.0,11,11,3,12,11,116,19.0,1,1,1,1,119,652,2205,134,405,851,485,2134,1867,2294,2117,909,1645,535,2304,205,35,382,78,2384,1044,236,1,2023,2024,True,LAL,CLE,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301103,2024-04-03,LAL @ WAS,W,48.0,46,91,0.505,8,28,0.286,25,29,0.862,11,38,49,21,17.0,10,4,4,10,22,125,5.0,1,1,1,1,119,520,840,722,2148,2097,2036,223,333,532,931,405,436,2065,1920,351,1367,710,23,432,475,944,1,2023,2024,False,WAS,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301094,2024-04-02,LAL @ TOR,W,48.0,52,101,0.515,18,41,0.439,6,12,0.5,13,34,47,38,15.0,6,8,6,17,19,128,17.0,1,1,1,1,119,72,106,581,194,404,439,2412,2256,2430,507,909,645,31,1500,1516,267,1459,737,1020,331,293,1,2023,2024,False,TOR,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301078,2024-03-31,LAL @ BKN,W,48.0,42,77,0.545,15,40,0.375,17,22,0.773,6,44,50,24,20.0,8,6,3,15,17,116,12.0,1,1,1,1,119,1142,2340,248,574,495,1089,1073,1054,1364,2117,45,367,1586,2304,839,690,382,381,1494,1044,485,1,2023,2024,False,BKN,LAL,MAR
2023-24,1610612747,LAL,Los Angeles Lakers,22301063,2024-03-29,LAL @ IND,L,48.0,35,86,0.407,5,30,0.167,15,18,0.833,10,38,48,24,16.0,3,3,6,14,14,90,-19.0,1,1231,1231,1231,119,2213,1552,2182,2419,1840,2443,1440,1623,759,1170,405,531,1586,1720,2282,1752,1459,250,2081,2392,2199,1,2023,2024,False,IND,LAL,MAR
2023-24,1610612747,LAL,Los Angeles Lakers,22301055,2024-03-27,LAL @ MEM,W,48.0,45,81,0.556,18,33,0.545,28,35,0.8,4,39,43,31,16.0,5,4,3,19,23,136,12.0,1,1,1,1,119,652,2119,178,194,1419,44,82,80,1096,2381,302,1199,423,1720,1865,1367,382,1208,304,104,485,1,2023,2024,False,MEM,LAL,MAR
