player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1631260,AJ Green,AJ,1610612749,MIL,24.0,56,35,21,0.625,11.0,0.4,0.4,0.3,0.2,3.4,3.2,1.9,9.8,0.1,0.1,0.9,0.4,7.2,252,155,253,128,422,459,436,452,548,116,150,76,457,490,60,127,464,455,MIL
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,22.0,57,33,24,0.579,10.0,0.4,0.4,0.5,1.0,3.4,3.1,2.8,11.2,0.1,0.1,1.6,0.2,6.6,241,173,282,210,444,464,451,369,455,114,146,118,423,453,58,326,506,472,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,29.0,82,49,33,0.598,24.5,1.8,2.2,1.1,6.3,6.9,7.0,6.5,26.6,0.4,0.4,2.3,1.3,27.2,2,29,437,177,191,135,68,219,106,317,389,346,175,213,351,484,223,119,MIL
201572,Brook Lopez,Brook,1610612749,MIL,36.0,79,48,31,0.608,30.5,0.9,1.6,0.2,5.2,9.8,8.7,9.6,32.8,2.4,0.3,2.4,1.5,29.0,30,36,406,160,92,316,123,479,147,456,480,509,76,3,251,502,183,99,MIL
1641753,Chris Livingston,Chris,1610612749,MIL,20.0,21,13,8,0.619,4.3,0.2,0.2,0.4,1.0,2.5,1.2,1.2,3.8,0.0,0.1,0.7,0.2,2.8,435,377,110,140,528,498,499,417,472,80,42,41,537,520,121,110,507,538,MIL
203081,Damian Lillard,Damian,1610612749,MIL,33.0,73,48,25,0.658,35.3,2.5,1.5,1.8,6.8,11.1,9.8,10.8,38.2,0.2,1.2,1.8,4.9,41.1,99,36,311,91,18,67,134,112,94,526,539,544,15,323,555,388,19,29,MIL
201568,Danilo Gallinari,Danilo,1610612749,MIL,35.0,49,15,34,0.306,12.8,0.6,0.7,0.3,1.5,4.1,4.0,2.9,14.7,0.1,0.2,1.0,1.7,10.8,302,347,446,450,379,416,325,451,410,162,202,122,355,429,137,165,159,365,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,29.0,73,45,28,0.616,35.2,3.9,3.7,5.5,20.3,10.6,9.5,8.9,37.0,1.1,1.2,2.9,8.3,57.4,99,66,361,150,21,9,8,1,1,498,522,471,22,32,559,547,1,4,MIL
203109,Jae Crowder,Jae,1610612749,MIL,33.0,50,25,25,0.5,23.1,0.9,0.8,0.6,1.6,6.7,5.5,7.2,24.9,0.2,0.2,1.5,0.7,14.4,291,247,311,300,205,327,295,342,395,309,299,375,196,372,135,292,368,290,MIL
203114,Khris Middleton,Khris,1610612749,MIL,32.0,55,31,24,0.564,27.0,1.7,1.5,1.2,4.0,8.1,8.3,7.7,28.3,0.3,0.5,2.6,2.0,29.9,258,193,282,239,144,148,135,191,196,372,458,402,144,298,383,518,124,89,MIL
1629623,Lindell Wigginton,Lindell,1610612749,MIL,26.0,3,3,0,1.0,2.5,0.0,0.0,0.0,1.3,2.7,1.7,3.3,4.0,0.0,0.0,0.3,0.3,1.7,549,489,1,1,564,518,517,518,425,86,56,150,532,520,1,42,469,556,MIL
1627736,Malik Beasley,Malik,1610612749,MIL,27.0,79,46,33,0.582,29.6,1.8,1.5,1.5,1.9,9.0,8.1,9.0,32.1,0.1,0.3,2.0,0.5,19.6,30,52,437,203,105,126,138,148,362,415,445,475,94,441,303,416,416,207,MIL
1630699,MarJon Beauchamp,MarJon,1610612749,MIL,23.0,48,30,18,0.625,12.7,0.8,0.5,0.8,1.7,4.6,4.2,3.5,13.4,0.1,0.4,1.1,0.4,8.5,306,201,215,128,385,359,392,275,384,191,223,161,377,401,314,191,449,422,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,31.0,76,45,31,0.592,22.1,0.9,0.5,0.4,1.8,6.6,6.2,6.2,23.6,0.3,0.1,1.3,0.8,14.3,61,66,406,184,221,325,421,397,375,304,350,331,214,313,111,238,339,295,MIL
201976,Patrick Beverley,Patrick,1610612749,MIL,35.0,73,43,30,0.589,20.0,0.9,0.6,0.4,2.5,5.9,5.9,5.5,19.2,0.4,0.2,1.8,1.3,16.6,99,79,395,190,246,321,355,416,308,273,337,294,271,204,170,360,214,250,MIL
201577,Robin Lopez,Robin,1610612749,MIL,36.0,16,10,6,0.625,4.0,0.0,0.0,0.0,0.6,1.6,1.9,1.3,3.6,0.2,0.1,0.4,0.3,2.5,461,403,80,128,535,518,517,518,506,42,69,47,539,364,65,61,490,545,MIL
1631157,Ryan Rollins,Ryan,1610612749,MIL,21.0,13,1,12,0.077,6.0,1.3,0.5,0.7,1.5,1.5,1.4,1.4,4.2,0.2,0.2,0.6,1.1,8.6,480,538,138,556,503,208,393,310,403,40,46,50,530,331,133,92,262,417,MIL
203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,31.0,34,21,13,0.618,4.6,0.3,0.1,0.4,0.9,2.4,1.5,1.5,3.5,0.1,0.1,0.7,0.2,2.7,375,289,152,142,525,481,516,432,474,75,50,55,543,433,81,108,502,540,MIL
1631102,TyTy Washington Jr.,TyTy,1610612749,MIL,22.0,11,5,6,0.455,5.1,0.3,0.0,0.0,0.5,3.1,0.4,0.8,3.3,0.0,0.0,0.1,0.2,3.1,485,466,80,354,517,486,517,518,513,100,9,22,551,520,1,19,510,531,MIL
