season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612764,22000013,2020-12-23,WAS,PHI,PHI,1610612755,1,107,113,L,-6
2020-21,1610612764,22000024,2020-12-26,ORL,WAS,ORL,1610612753,2,120,130,L,-10
2020-21,1610612764,22000033,2020-12-27,ORL,WAS,ORL,1610612753,3,113,120,L,-7
2020-21,1610612764,22000050,2020-12-29,CHI,WAS,CHI,1610612741,4,107,115,L,-8
2020-21,1610612764,22000063,2020-12-31,CHI,WAS,CHI,1610612741,5,130,133,L,-3
2020-21,1610612764,22000074,2021-01-01,WAS,MIN,MIN,1610612750,6,130,109,W,21
2020-21,1610612764,22000086,2021-01-03,WAS,BKN,BKN,1610612751,7,123,122,W,1
2020-21,1610612764,22000109,2021-01-06,WAS,PHI,PHI,1610612755,8,136,141,L,-5
2020-21,1610612764,22000124,2021-01-08,WAS,BOS,BOS,1610612738,9,107,116,L,-9
2020-21,1610612764,22000136,2021-01-09,MIA,WAS,MIA,1610612748,10,124,128,L,-4
2020-21,1610612764,22000152,2021-01-11,PHX,WAS,PHX,1610612756,11,128,107,W,21
2020-21,1610612764,22000253,2021-01-24,WAS,SAS,SAS,1610612759,12,101,121,L,-20
2020-21,1610612764,22000269,2021-01-26,WAS,HOU,HOU,1610612745,13,88,107,L,-19
2020-21,1610612764,22000279,2021-01-27,WAS,NOP,NOP,1610612740,14,106,124,L,-18
2020-21,1610612764,22000290,2021-01-29,ATL,WAS,ATL,1610612737,15,100,116,L,-16
2020-21,1610612764,22000310,2021-01-31,BKN,WAS,BKN,1610612751,16,149,146,W,3
2020-21,1610612764,22000559,2021-02-02,POR,WAS,POR,1610612757,17,121,132,L,-11
2020-21,1610612764,22000331,2021-02-03,WAS,MIA,MIA,1610612748,18,103,100,W,3
2020-21,1610612764,22000347,2021-02-05,WAS,MIA,MIA,1610612748,19,95,122,L,-27
2020-21,1610612764,22000215,2021-02-07,WAS,CHA,CHA,1610612766,20,97,119,L,-22
2020-21,1610612764,22000368,2021-02-08,WAS,CHI,CHI,1610612741,21,105,101,W,4
2020-21,1610612764,22000382,2021-02-10,TOR,WAS,TOR,1610612761,22,115,137,L,-22
2020-21,1610612764,22000396,2021-02-12,NYK,WAS,NYK,1610612752,23,91,109,L,-18
2020-21,1610612764,22000560,2021-02-14,BOS,WAS,BOS,1610612738,24,104,91,W,13
2020-21,1610612764,22000421,2021-02-15,HOU,WAS,HOU,1610612745,25,131,119,W,12
2020-21,1610612764,22000437,2021-02-17,DEN,WAS,DEN,1610612743,26,130,128,W,2
2020-21,1610612764,22000464,2021-02-20,WAS,POR,POR,1610612757,27,118,111,W,7
2020-21,1610612764,22000479,2021-02-22,WAS,LAL,LAL,1610612747,28,127,124,W,3
2020-21,1610612764,22000488,2021-02-23,WAS,LAC,LAC,1610612746,29,116,135,L,-19
2020-21,1610612764,22000502,2021-02-25,WAS,DEN,DEN,1610612743,30,112,110,W,2
2020-21,1610612764,22000517,2021-02-27,MIN,WAS,MIN,1610612750,31,128,112,W,16
2020-21,1610612764,22000524,2021-02-28,WAS,BOS,BOS,1610612738,32,110,111,L,-1
2020-21,1610612764,22000536,2021-03-02,MEM,WAS,MEM,1610612763,33,111,125,L,-14
2020-21,1610612764,22000554,2021-03-04,LAC,WAS,LAC,1610612746,34,119,117,W,2
2020-21,1610612764,22000566,2021-03-10,WAS,MEM,MEM,1610612763,35,112,127,L,-15
2020-21,1610612764,22000579,2021-03-12,PHI,WAS,PHI,1610612755,36,101,127,L,-26
2020-21,1610612764,22000589,2021-03-13,MIL,WAS,MIL,1610612749,37,119,125,L,-6
2020-21,1610612764,22000603,2021-03-15,MIL,WAS,MIL,1610612749,38,122,133,L,-11
2020-21,1610612764,22000619,2021-03-17,SAC,WAS,SAC,1610612758,39,119,121,L,-2
2020-21,1610612764,22000166,2021-03-18,UTA,WAS,UTA,1610612762,40,131,122,W,9
2020-21,1610612764,22000647,2021-03-21,WAS,BKN,BKN,1610612751,41,106,113,L,-7
2020-21,1610612764,22000662,2021-03-23,WAS,NYK,NYK,1610612752,42,113,131,L,-18
2020-21,1610612764,22000679,2021-03-25,WAS,NYK,NYK,1610612752,43,102,106,L,-4
2020-21,1610612764,22000694,2021-03-27,DET,WAS,DET,1610612765,44,106,92,W,14
2020-21,1610612764,22000707,2021-03-29,IND,WAS,IND,1610612754,45,132,124,W,8
2020-21,1610612764,22000718,2021-03-30,CHA,WAS,CHA,1610612766,46,104,114,L,-10
2020-21,1610612764,22000179,2021-04-01,WAS,DET,DET,1610612765,47,91,120,L,-29
2020-21,1610612764,22000747,2021-04-03,DAL,WAS,DAL,1610612742,48,87,109,L,-22
2020-21,1610612764,22000763,2021-04-05,WAS,TOR,TOR,1610612761,49,101,103,L,-2
2020-21,1610612764,22000777,2021-04-07,WAS,ORL,ORL,1610612753,50,131,116,W,15
2020-21,1610612764,22000798,2021-04-09,WAS,GSW,GSW,1610612744,51,110,107,W,3
2020-21,1610612764,22000803,2021-04-10,WAS,PHX,PHX,1610612756,52,106,134,L,-28
2020-21,1610612764,22000820,2021-04-12,WAS,UTA,UTA,1610612762,53,125,121,W,4
2020-21,1610612764,22000839,2021-04-14,WAS,SAC,SAC,1610612758,54,123,111,W,12
2020-21,1610612764,22000847,2021-04-16,NOP,WAS,NOP,1610612740,55,117,115,W,2
2020-21,1610612764,22000856,2021-04-17,DET,WAS,DET,1610612765,56,121,100,W,21
2020-21,1610612764,22000872,2021-04-19,OKC,WAS,OKC,1610612760,57,119,107,W,12
2020-21,1610612764,22000885,2021-04-21,GSW,WAS,GSW,1610612744,58,118,114,W,4
2020-21,1610612764,22000902,2021-04-23,WAS,OKC,OKC,1610612760,59,129,109,W,20
2020-21,1610612764,22000197,2021-04-25,CLE,WAS,CLE,1610612739,60,119,110,W,9
2020-21,1610612764,22000919,2021-04-26,SAS,WAS,SAS,1610612759,61,143,146,L,-3
2020-21,1610612764,22000935,2021-04-28,LAL,WAS,LAL,1610612747,62,116,107,W,9
2020-21,1610612764,22000951,2021-04-30,WAS,CLE,CLE,1610612739,63,122,93,W,29
2020-21,1610612764,22000964,2021-05-01,WAS,DAL,DAL,1610612742,64,124,125,L,-1
2020-21,1610612764,22000976,2021-05-03,IND,WAS,IND,1610612754,65,154,141,W,13
2020-21,1610612764,22000235,2021-05-05,WAS,MIL,MIL,1610612749,66,134,135,L,-1
2020-21,1610612764,22000997,2021-05-06,WAS,TOR,TOR,1610612761,67,131,129,W,2
2020-21,1610612764,22001012,2021-05-08,WAS,IND,IND,1610612754,68,133,132,W,1
2020-21,1610612764,22001026,2021-05-10,WAS,ATL,ATL,1610612737,69,124,125,L,-1
2020-21,1610612764,22001042,2021-05-12,WAS,ATL,ATL,1610612737,70,116,120,L,-4
2020-21,1610612764,22000204,2021-05-14,CLE,WAS,CLE,1610612739,71,120,105,W,15
2020-21,1610612764,22001080,2021-05-16,CHA,WAS,CHA,1610612766,72,115,110,W,5
