close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626174,Christian Wood,1610612765,DET,F,24.0,60,60,0.708,253,505,0.501,0.532,-0.031
1628971,Bruce Brown,1610612765,DET,G-F,23.0,57,57,0.714,244,461,0.529,0.519,0.011
203503,Tony Snell,1610612765,DET,G,28.0,58,58,0.69,229,400,0.573,0.523,0.049
1627748,Thon Maker,1610612765,DET,F-C,23.0,59,59,0.802,188,360,0.522,0.543,-0.021
204038,Langston Galloway,1610612765,DET,G,28.0,65,64,0.642,186,354,0.525,0.508,0.017
201565,Derrick Rose,1610612765,DET,G,31.0,49,48,0.657,149,301,0.495,0.512,-0.017
203089,John Henson,1610612765,DET,F-C,29.0,40,40,0.743,130,257,0.506,0.531,-0.026
1629004,Svi Mykhailiuk,1610612765,DET,G-F,23.0,54,51,0.656,137,219,0.626,0.507,0.118
1629635,Sekou Doumbouya,1610612765,DET,F,19.0,35,31,0.718,113,183,0.617,0.544,0.073
1628379,Luke Kennard,1610612765,DET,G,24.0,27,27,0.652,94,174,0.54,0.518,0.022
203895,Jordan McRae,1610612765,DET,G,29.0,37,35,0.583,90,158,0.57,0.518,0.051
201933,Blake Griffin,1610612765,DET,F,31.0,17,17,0.59,56,105,0.533,0.528,0.005
202688,Brandon Knight,1610612765,DET,G,28.0,24,24,0.628,57,86,0.663,0.524,0.138
204025,Tim Frazier,1610612765,DET,G,29.0,24,20,0.609,43,81,0.531,0.506,0.025
1628476,Derrick Walton Jr.,1610612765,DET,G,25.0,22,18,0.655,31,57,0.544,0.495,0.049
1628383,Justin Patton,1610612765,DET,C,23.0,5,5,0.875,8,14,0.571,0.505,0.066
1629663,Louis King,1610612765,DET,F,21.0,4,4,0.684,7,13,0.538,0.544,-0.006
1629017,Khyri Thomas,1610612765,DET,G,24.0,6,5,0.857,7,12,0.583,0.515,0.068
1629648,Jordan Bone,1610612765,DET,G,22.0,7,6,0.615,5,8,0.625,0.433,0.192
