season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10,POR vs. SAC,W,48.0,136.4,137.4,129.7,131.0,6.8,6.4,0.358,1.46,14.2,0.39,0.66,0.534,0.131,0.659,0.675,100.4,99.5,82.92,99,0.52,1,1,1,1,135,14,2391,806,2438,1717,2130,109,2084,581,1065,50,73,1415,1047,1,2018,2019,True,POR,SAC,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09,POR @ LAL,W,48.0,101.3,105.1,99.5,102.0,1.8,3.0,0.486,1.29,13.5,0.296,0.607,0.455,0.141,0.472,0.522,102.1,99.0,82.5,99,0.514,1,1,1,1,135,1633,591,1059,2171,1992,2221,854,2364,2037,1331,1971,1839,1511,1112,1,2018,2019,False,LAL,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07,POR vs. DEN,W,48.0,114.1,111.7,105.1,104.9,9.1,6.8,0.537,1.38,15.5,0.347,0.776,0.579,0.155,0.511,0.565,101.8,103.0,85.83,103,0.577,1,1,1,1,135,1064,800,777,1834,1846,1821,320,657,134,1676,1405,1138,715,460,1,2018,2019,True,POR,DEN,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05,POR @ DEN,L,48.0,112.5,115.8,125.6,125.3,-13.1,-9.5,0.571,1.6,17.6,0.362,0.682,0.516,0.158,0.547,0.58,96.3,95.0,79.17,95,0.43,1,1231,1231,1231,135,722,2261,1866,1502,1456,1203,238,1863,895,1722,873,901,2133,1946,1,2018,2019,False,DEN,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801175,2019-04-03,POR vs. MEM,W,48.0,114.8,122.1,91.4,93.7,23.4,28.4,0.583,2.0,19.9,0.38,0.84,0.61,0.147,0.564,0.574,99.2,95.0,79.17,95,0.626,1,1,1,1,135,332,195,67,1378,840,564,148,121,31,1513,654,996,2133,168,1,2018,2019,True,POR,MEM,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801157,2019-04-01,POR @ MIN,W,48.0,131.3,130.7,118.0,120.8,13.2,9.9,0.62,2.21,20.9,0.364,0.7,0.543,0.139,0.632,0.65,102.0,101.0,84.17,101,0.547,1,1,1,1,135,75,2066,569,1024,649,331,218,1642,456,1271,125,179,1063,748,1,2018,2019,False,MIN,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,21801139,2019-03-30,POR @ DET,L,48.0,85.0,89.1,98.6,99.0,-13.5,-9.9,0.474,1.06,12.6,0.375,0.827,0.578,0.168,0.392,0.421,103.1,100.5,83.75,101,0.438,1,1231,1231,1231,135,2384,404,1890,2224,2282,2344,161,186,144,1944,2426,2440,1179,1877,1,2018,2019,False,DET,POR,MAR
2018-19,1610612757,POR,Portland Trail Blazers,21801131,2019-03-29,POR @ ATL,W,48.0,112.7,116.8,95.9,98.0,16.8,18.8,0.422,2.11,14.1,0.302,0.807,0.564,0.089,0.516,0.558,103.4,100.5,83.75,101,0.619,1,1,1,1,135,634,346,228,2369,756,2149,769,335,244,209,1357,1251,1179,196,1,2018,2019,False,ATL,POR,MAR
2018-19,1610612757,POR,Portland Trail Blazers,21801117,2019-03-27,POR @ CHI,W,48.0,126.9,128.3,105.0,107.7,21.9,20.6,0.698,3.75,22.6,0.31,0.673,0.515,0.087,0.584,0.628,93.2,91.5,76.25,92,0.627,1,1,1,1,135,115,1051,187,355,84,130,677,1985,916,187,428,311,2393,162,1,2018,2019,False,CHI,POR,MAR
2018-19,1610612757,POR,Portland Trail Blazers,21801106,2019-03-25,POR vs. BKN,W,58.0,117.6,121.3,116.7,117.1,0.9,4.2,0.66,7.0,19.2,0.357,0.705,0.519,0.041,0.496,0.541,103.1,101.38,84.48,122,0.539,1,1,1,1,7,364,1843,975,625,2,711,260,1577,858,6,1622,1542,1061,835,1,2018,2019,True,POR,BKN,MAR
