season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612757,POR,Portland Trail Blazers,41800314,2019-05-20,POR vs. GSW,L,53.0,106.9,110.4,110.8,111.2,-3.9,-0.8,0.66,2.38,21.4,0.167,0.66,0.411,0.123,0.561,0.571,98.2,96.45,80.38,106,0.474,1,83,83,83,5,71,97,84,43,29,16,159,136,161,59,40,68,103,98,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800313,2019-05-18,POR vs. GSW,L,48.0,98.5,101.0,108.8,110.0,-10.3,-9.0,0.647,2.0,16.7,0.207,0.756,0.447,0.112,0.465,0.497,100.8,99.0,82.5,98,0.387,1,83,83,83,9,124,88,121,52,53,87,138,57,142,41,117,129,61,144,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800312,2019-05-16,POR @ GSW,L,48.0,114.5,113.3,116.5,115.2,-1.9,-1.9,0.605,1.77,17.4,0.224,0.667,0.429,0.133,0.547,0.591,97.4,98.5,82.08,98,0.444,1,83,83,83,9,59,116,87,80,72,68,121,132,153,77,48,49,71,123,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800311,2019-05-14,POR @ GSW,L,48.0,92.5,96.9,122.2,117.2,-29.7,-20.3,0.7,1.0,15.1,0.382,0.744,0.541,0.216,0.404,0.486,98.3,98.0,81.67,97,0.367,1,83,83,83,9,142,124,150,24,151,113,13,69,31,164,159,139,79,150,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800237,2019-05-12,POR @ DEN,W,48.0,104.6,105.3,97.8,102.1,6.8,3.1,0.421,4.0,12.7,0.276,0.726,0.508,0.042,0.43,0.483,96.9,94.5,78.75,95,0.546,1,1,1,1,9,101,47,74,160,2,155,74,86,72,1,145,143,121,48,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800236,2019-05-09,POR vs. DEN,W,48.0,118.8,128.0,118.6,117.4,0.2,10.6,0.439,2.0,13.6,0.44,0.667,0.558,0.097,0.545,0.582,95.6,92.5,77.08,93,0.518,1,1,1,1,9,5,125,38,157,53,143,3,132,20,25,51,56,147,70,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800235,2019-05-07,POR @ DEN,L,48.0,94.0,100.0,123.2,125.3,-29.2,-25.3,0.528,3.17,14.1,0.25,0.696,0.424,0.061,0.418,0.441,102.4,98.5,82.08,98,0.297,1,83,83,83,9,128,157,159,121,13,133,101,115,156,3,156,160,71,163,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800234,2019-05-05,POR vs. DEN,L,48.0,116.3,119.1,119.2,123.4,-2.9,-4.3,0.462,1.29,14.1,0.356,0.593,0.485,0.149,0.549,0.594,96.8,94.0,78.33,94,0.466,1,83,83,83,9,31,150,95,147,133,135,23,156,101,107,47,46,127,104,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800233,2019-05-03,POR vs. DEN,W,68.0,110.8,112.9,109.8,109.6,1.1,3.3,0.442,1.64,13.1,0.413,0.582,0.493,0.113,0.468,0.513,88.6,87.88,73.24,124,0.499,1,1,1,1,1,61,85,73,155,92,150,5,161,92,42,114,120,161,84,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800232,2019-05-01,POR @ DEN,W,48.0,99.2,102.1,94.3,95.7,4.9,6.4,0.5,1.64,14.2,0.269,0.614,0.467,0.116,0.476,0.517,96.6,94.5,78.75,95,0.561,1,1,1,1,9,119,19,56,132,96,131,81,153,125,45,108,114,121,41,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800231,2019-04-29,POR @ DEN,L,48.0,113.1,113.0,120.2,121.0,-7.1,-8.0,0.488,1.11,15.3,0.268,0.762,0.518,0.18,0.589,0.622,100.3,100.0,83.33,100,0.45,1,83,83,83,9,60,140,117,141,147,111,83,51,61,143,17,19,47,121,1,2018,2019,False,DEN,POR,APR
