season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612757,POR,Portland Trail Blazers,41800314,2019-05-20,POR vs. GSW,L,53.0,8.0,7.0,15.0,42.0,13.0,15.0,11.0,60.0,0,0,0,0,5,145,144,61,73,52,107,40,151,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800313,2019-05-18,POR vs. GSW,L,48.0,17.0,13.0,8.0,30.0,17.0,12.0,21.0,46.0,0,0,0,0,9,54,74,138,151,99,61,143,106,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800312,2019-05-16,POR @ GSW,L,48.0,24.0,14.0,13.0,32.0,18.0,25.0,15.0,54.0,0,0,0,0,9,13,59,80,145,112,162,95,138,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800311,2019-05-14,POR @ GSW,L,48.0,12.0,14.0,2.0,38.0,31.0,13.0,17.0,28.0,0,0,0,0,9,114,59,161,105,162,75,113,11,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800237,2019-05-12,POR @ DEN,W,48.0,8.0,21.0,7.0,48.0,7.0,16.0,3.0,58.0,0,0,0,0,9,145,10,144,43,11,114,5,147,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800236,2019-05-09,POR vs. DEN,W,48.0,4.0,12.0,10.0,42.0,9.0,17.0,7.0,32.0,0,0,0,0,9,159,91,126,73,21,122,15,15,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800235,2019-05-07,POR @ DEN,L,48.0,16.0,19.0,2.0,44.0,12.0,22.0,12.0,66.0,0,0,0,0,9,67,18,161,60,43,156,52,160,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800234,2019-05-05,POR vs. DEN,L,48.0,8.0,13.0,12.0,42.0,18.0,20.0,9.0,44.0,0,0,0,0,9,145,74,103,73,112,148,28,93,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800233,2019-05-03,POR vs. DEN,W,68.0,29.0,25.0,19.0,58.0,17.0,19.0,13.0,66.0,0,0,0,0,1,4,2,28,15,99,139,63,160,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800232,2019-05-01,POR @ DEN,W,48.0,2.0,17.0,3.0,42.0,10.0,20.0,8.0,50.0,0,0,0,0,9,163,36,158,73,31,148,22,123,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800231,2019-04-29,POR @ DEN,L,48.0,6.0,15.0,7.0,56.0,23.0,13.0,12.0,50.0,0,0,0,0,9,155,52,144,19,144,75,52,123,1,2018,2019,False,DEN,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800165,2019-04-23,POR vs. OKC,W,48.0,23.0,19.0,9.0,54.0,14.0,12.0,16.0,48.0,0,0,0,0,9,17,18,133,22,62,61,105,115,1,2018,2019,True,POR,OKC,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800164,2019-04-21,POR @ OKC,W,48.0,14.0,18.0,20.0,36.0,15.0,10.0,17.0,22.0,0,0,0,0,9,92,27,23,119,74,38,113,1,1,2018,2019,False,OKC,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800163,2019-04-19,POR @ OKC,L,48.0,13.0,15.0,10.0,46.0,18.0,14.0,15.0,36.0,0,0,0,0,9,104,52,126,51,112,92,95,28,1,2018,2019,False,OKC,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800162,2019-04-16,POR vs. OKC,W,48.0,23.0,8.0,19.0,44.0,11.0,12.0,11.0,52.0,0,0,0,0,9,17,131,28,60,37,61,40,129,1,2018,2019,True,POR,OKC,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800161,2019-04-14,POR vs. OKC,W,48.0,10.0,14.0,9.0,42.0,15.0,21.0,16.0,54.0,0,0,0,0,9,129,59,133,73,74,153,105,138,1,2018,2019,True,POR,OKC,APR
