season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612757,POR,Portland Trail Blazers,41800314,2019-05-20,POR vs. GSW,L,53.0,47,98,0.48,16,41,0.39,7,10,0.7,6,32,38,31,13.0,5,6,5,15,17,117,-2.0,1,83,83,83,5,9,10,44,14,19,54,161,159,128,146,103,139,9,63,116,38,82,3,149,39,84,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800313,2019-05-18,POR vs. GSW,L,48.0,34,85,0.4,11,35,0.314,20,33,0.606,10,31,41,22,11.0,9,3,5,23,24,99,-11.0,1,83,83,83,9,130,93,120,79,59,107,73,15,156,70,116,116,84,36,29,112,82,95,33,122,127,1,2018,2019,True,POR,GSW,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800312,2019-05-16,POR @ GSW,L,48.0,38,86,0.442,18,39,0.462,17,18,0.944,10,27,37,23,13.0,8,1,9,22,21,111,-3.0,1,83,83,83,9,78,81,87,3,30,9,102,137,5,70,148,144,72,63,51,155,149,69,97,64,86,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800311,2019-05-14,POR @ GSW,L,48.0,30,83,0.361,7,28,0.25,27,31,0.871,16,31,47,21,21.0,5,5,8,16,24,94,-22.0,1,83,83,83,9,154,110,159,140,117,140,14,25,33,8,116,55,99,160,116,57,141,4,33,140,151,1,2018,2019,False,GSW,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800237,2019-05-12,POR @ DEN,W,48.0,38,93,0.409,4,26,0.154,20,24,0.833,12,43,55,16,4.0,5,7,9,31,23,100,4.0,1,1,1,1,9,78,29,115,161,141,160,73,82,51,40,15,12,154,1,116,25,149,160,51,116,66,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800236,2019-05-09,POR vs. DEN,W,48.0,41,89,0.461,15,33,0.455,22,30,0.733,11,32,43,18,9.0,4,5,3,20,23,119,11.0,1,1,1,1,9,47,54,68,18,75,10,53,36,115,56,103,90,136,20,135,57,34,36,51,30,36,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800235,2019-05-07,POR @ DEN,L,48.0,36,98,0.367,10,37,0.27,16,30,0.533,13,30,43,19,6.0,6,5,4,23,22,98,-26.0,1,83,83,83,9,103,10,154,103,45,133,117,36,163,26,128,90,121,3,88,57,54,95,71,128,159,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800234,2019-05-05,POR vs. DEN,L,48.0,39,82,0.476,12,28,0.429,22,28,0.786,12,31,43,18,14.0,4,5,4,27,22,112,-4.0,1,83,83,83,9,65,116,48,61,117,20,53,48,81,40,116,90,136,87,135,57,54,146,71,58,91,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800233,2019-05-03,POR vs. DEN,W,68.0,52,124,0.419,12,42,0.286,24,28,0.857,24,38,62,23,14.0,13,5,8,24,27,140,3.0,1,1,1,1,1,3,1,104,61,13,130,30,48,40,1,38,3,72,87,5,57,141,115,12,2,75,1,2018,2019,True,POR,DEN,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800232,2019-05-01,POR @ DEN,W,48.0,36,85,0.424,9,29,0.31,16,20,0.8,7,40,47,18,11.0,5,6,5,22,19,97,7.0,1,1,1,1,9,103,93,99,119,109,113,117,124,72,121,29,55,136,36,116,38,82,69,130,132,50,1,2018,2019,False,DEN,POR,MAY
2018-19,1610612757,POR,Portland Trail Blazers,41800231,2019-04-29,POR @ DEN,L,48.0,41,79,0.519,11,29,0.379,20,27,0.741,9,31,40,20,18.0,6,5,7,24,22,113,-8.0,1,83,83,83,9,47,139,14,79,109,64,73,54,112,87,116,126,109,142,88,57,128,115,71,54,116,1,2018,2019,False,DEN,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800165,2019-04-23,POR vs. OKC,W,48.0,45,96,0.469,13,35,0.371,15,23,0.652,13,32,45,22,10.0,8,5,8,18,22,118,3.0,1,1,1,1,9,16,15,56,46,59,68,127,96,150,26,103,68,84,25,51,57,141,17,71,33,75,1,2018,2019,True,POR,OKC,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800164,2019-04-21,POR @ OKC,W,48.0,37,90,0.411,15,35,0.429,22,23,0.957,8,41,49,16,13.0,10,8,4,22,22,111,13.0,1,1,1,1,9,91,43,111,18,59,20,53,96,2,101,25,38,154,63,17,17,54,69,71,64,31,1,2018,2019,False,OKC,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800163,2019-04-19,POR @ OKC,L,48.0,39,83,0.47,12,31,0.387,18,24,0.75,12,29,41,18,18.0,5,1,5,33,24,108,-12.0,1,83,83,83,9,65,110,54,61,93,56,88,82,103,40,135,116,136,142,116,155,82,163,33,76,130,1,2018,2019,False,OKC,POR,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800162,2019-04-16,POR vs. OKC,W,48.0,42,90,0.467,13,32,0.406,17,21,0.81,7,37,44,17,12.0,9,6,6,27,27,114,20.0,1,1,1,1,9,33,43,60,46,85,41,102,116,65,121,52,82,145,50,29,38,109,146,12,50,18,1,2018,2019,True,POR,OKC,APR
2018-19,1610612757,POR,Portland Trail Blazers,41800161,2019-04-14,POR vs. OKC,W,48.0,36,86,0.419,11,25,0.44,21,27,0.778,13,35,48,14,19.0,8,9,4,17,26,104,5.0,1,1,1,1,9,103,81,106,79,146,16,64,54,85,26,70,47,161,149,51,12,54,10,20,94,57,1,2018,2019,True,POR,OKC,APR
