group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630181,R.J. Hampton,R.J.,1610612753,ORL,20.0,7,3,4,0.429,1.2,144.1,143.8,143.8,159.9,150.0,150.0,-15.8,-6.3,-6.3,0.143,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.055,106.54,110.61,92.18,110.61,-0.022,16,0,0,0.0,0.0,0.0,299,284,142,265,398,23,19,19,428,429,429,329,249,249,126,219,8,263,360,374,1,1,355,368,390,401,121,144,144,398,355,401,355,401,355,ORL
Players,1629606,Robert Franks,Robert,1610612753,ORL,24.0,1,0,1,0.0,0.5,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,102.86,85.71,102.86,0.0,0,0,0,0.0,0.0,0.0,406,405,25,405,435,430,430,430,441,443,443,444,445,445,291,219,291,263,360,374,1,1,355,368,409,409,218,311,311,347,355,401,355,401,355,ORL
Players,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,22.0,1,1,0,1.0,2.2,169.2,180.0,180.0,200.0,200.0,200.0,-30.8,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.4,0.376,79.85,76.36,63.64,76.36,0.435,5,2,2,2.0,2.0,1.0,406,351,1,1,291,9,6,6,449,443,443,380,351,351,291,219,291,263,360,374,1,1,7,5,7,23,445,452,452,5,245,323,2,40,1,ORL
Players,1628365,Markelle Fultz,Markelle,1610612753,ORL,23.0,5,4,1,0.8,2.4,166.7,157.1,157.1,105.2,100.0,100.0,61.4,57.1,57.1,0.444,2.0,26.7,0.0,0.133,0.095,13.3,14.0,0.929,0.962,0.379,0.377,101.66,107.42,89.51,107.42,0.27,28,6,7,1.2,1.4,0.857,328,259,25,30,270,11,14,14,140,140,140,11,17,17,12,57,53,263,182,146,365,370,38,32,13,22,253,208,208,16,149,217,15,85,34,ORL
Players,203490,Otto Porter Jr.,Otto,1610612753,ORL,28.0,11,5,6,0.455,3.3,107.0,96.6,96.6,107.8,109.3,109.3,-0.8,-12.8,-12.8,0.176,0.0,18.8,0.079,0.17,0.129,0.0,0.0,0.667,0.699,0.133,0.151,108.71,113.48,94.57,113.48,0.213,87,7,12,0.6,1.1,0.583,246,237,205,238,132,247,317,317,168,241,241,213,309,309,96,219,106,73,110,75,1,1,89,96,239,224,91,114,114,32,130,165,79,122,81,ORL
Players,1628407,Dwayne Bacon,Dwayne,1610612753,ORL,25.0,20,7,13,0.35,1.8,82.3,73.3,73.3,111.6,104.2,104.2,-29.3,-30.8,-30.8,0.0,0.0,0.0,0.0,0.068,0.034,11.8,11.9,0.0,0.136,0.198,0.221,104.06,113.77,94.81,113.77,-0.118,75,0,13,0.0,0.7,0.0,137,193,369,327,331,396,401,401,211,182,182,377,382,382,291,219,291,263,304,348,343,346,355,366,124,110,176,110,110,427,355,152,355,229,355,ORL
Players,203082,Terrence Ross,Terrence,1610612753,ORL,30.0,20,9,11,0.45,3.0,112.1,109.1,109.1,114.6,109.6,109.6,-2.4,-0.5,-0.5,0.077,1.5,8.3,0.0,0.06,0.031,5.6,5.7,0.536,0.563,0.223,0.228,100.37,104.03,86.69,104.03,0.088,132,11,28,0.6,1.4,0.393,137,152,332,242,178,193,183,183,259,246,246,231,202,202,212,95,248,263,321,352,228,233,165,202,93,103,280,280,280,192,86,77,96,85,238,ORL
Players,1626184,Chasson Randle,Chasson,1610612753,ORL,28.0,8,2,6,0.25,2.3,81.4,81.6,81.6,119.3,111.8,111.8,-37.9,-30.2,-30.2,0.091,0.0,12.5,0.0,0.105,0.049,0.0,0.0,0.167,0.273,0.159,0.174,89.31,91.96,76.64,91.96,-0.076,38,1,6,0.1,0.8,0.167,286,318,205,373,274,398,390,390,304,277,277,395,379,379,186,219,191,263,243,309,1,1,352,357,184,178,432,434,434,418,284,232,319,192,351,ORL
Players,203516,James Ennis III,James,1610612753,ORL,30.0,13,7,6,0.538,2.5,115.2,106.5,106.5,99.6,96.4,96.4,15.6,10.1,10.1,0.125,3.0,23.1,0.091,0.12,0.108,7.7,7.9,0.5,0.579,0.112,0.119,112.93,119.21,99.34,119.21,0.101,77,3,6,0.2,0.5,0.5,218,193,205,157,251,161,210,210,102,117,117,95,121,121,138,28,72,54,210,117,267,275,179,182,279,285,66,83,83,169,213,232,256,284,117,ORL
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,24.0,4,3,1,0.75,2.3,149.3,158.8,158.8,92.4,88.9,88.9,57.0,69.9,69.9,0.0,0.0,0.0,0.0,0.182,0.125,16.7,16.7,0.6,0.6,0.333,0.332,93.19,92.14,76.78,92.14,0.079,17,2,5,0.5,1.3,0.4,344,284,25,39,284,19,13,13,53,56,56,12,10,10,291,219,291,263,94,83,390,392,120,161,31,40,409,433,433,218,245,252,106,104,224,ORL
Players,203914,Gary Harris,Gary,1610612753,ORL,26.0,13,6,7,0.462,5.1,115.4,108.1,108.1,111.9,110.0,110.0,3.5,-1.9,-1.9,0.083,0.0,25.0,0.0,0.05,0.024,0.0,0.0,0.409,0.463,0.079,0.084,92.89,96.79,80.66,96.79,0.021,135,4,11,0.3,0.8,0.364,218,214,238,231,7,155,191,191,218,251,251,173,210,210,201,219,56,263,331,364,1,1,277,299,361,365,411,407,407,331,189,172,206,169,262,ORL
Players,203487,Michael Carter-Williams,Michael,1610612753,ORL,29.0,11,4,7,0.364,2.6,104.4,97.0,97.0,95.9,89.5,89.5,8.5,7.5,7.5,0.188,0.75,18.8,0.097,0.143,0.121,25.0,25.8,0.6,0.704,0.176,0.181,111.59,119.83,99.86,119.83,0.111,66,3,5,0.3,0.5,0.6,246,259,238,321,239,276,312,312,76,65,65,140,144,144,87,172,106,51,155,93,420,425,120,92,152,163,70,79,79,152,213,252,224,288,75,ORL
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,22.0,24,12,12,0.5,2.6,116.2,109.5,109.5,114.4,113.4,113.4,1.9,-3.9,-3.9,0.136,1.5,19.4,0.077,0.171,0.128,12.9,13.5,0.615,0.689,0.163,0.167,103.75,107.29,89.41,107.29,0.116,137,8,13,0.3,0.5,0.615,95,93,349,176,238,149,176,176,258,293,293,191,231,231,132,95,104,78,109,80,358,364,112,104,175,191,183,212,212,146,112,152,189,260,70,ORL
Players,1630175,Cole Anthony,Cole,1610612753,ORL,21.0,10,4,6,0.4,3.4,109.1,107.0,107.0,113.5,114.8,114.8,-4.5,-7.8,-7.8,0.063,0.33,4.5,0.056,0.13,0.098,13.6,14.3,0.769,0.825,0.259,0.257,105.57,105.85,88.21,105.85,0.174,71,8,13,0.8,1.3,0.615,259,259,205,288,119,225,203,203,245,306,306,243,264,264,235,210,283,120,189,142,367,373,52,43,71,77,149,236,236,60,112,152,58,98,70,ORL
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,22.0,15,5,10,0.333,2.5,100.3,92.9,92.9,100.7,95.7,95.7,-0.4,-2.8,-2.8,0.136,0.0,33.3,0.024,0.149,0.09,0.0,0.0,0.583,0.621,0.064,0.075,104.99,111.88,93.24,111.88,0.127,84,3,6,0.2,0.4,0.5,193,237,302,330,248,317,339,339,117,110,110,210,218,218,132,219,23,207,152,172,1,1,132,140,388,382,161,131,131,115,213,232,273,300,117,ORL
Players,1628964,Mo Bamba,Mo,1610612753,ORL,23.0,3,1,2,0.333,1.0,142.4,150.0,150.0,200.0,200.0,200.0,-57.6,-50.0,-50.0,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.158,92.62,90.0,75.0,90.0,0.167,6,1,1,0.3,0.3,1.0,363,351,79,330,407,25,15,15,449,443,443,415,410,410,5,219,8,263,360,374,1,1,9,14,163,211,414,440,441,71,284,356,189,328,1,ORL
