player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1628988,Aaron Holiday,Aaron,1610612754,IND,22.0,3,0,3,0.0,4.5,0.6,0.4,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,0.0,1.0,0.0,1.0,2,5,0.4,180,173,38,173,180,102,100,134,128,23,8,178,9,96,183,1,148,1,194,1,171,184,117,IND
202711,Bojan Bogdanović,Bojan,1610612754,IND,30.0,4,0,4,0.0,36.9,0.651,0.349,0.5,0.056,0.292,0.306,0.208,0.236,0.444,0.5,0.5,0.857,0.143,0.6,0.4,25,63,0.397,151,173,69,173,18,90,117,99,107,107,15,65,31,86,112,71,99,54,124,77,81,74,126,IND
202709,Cory Joseph,Cory,1610612754,IND,27.0,4,0,4,0.0,21.2,0.625,0.375,0.533,0.067,0.4,0.0,0.067,0.067,0.467,0.5,0.5,1.0,0.0,0.667,0.333,12,24,0.5,151,173,69,173,99,96,111,83,99,74,157,166,152,74,112,71,1,78,110,89,118,136,38,IND
201954,Darren Collison,Darren,1610612754,IND,31.0,4,0,4,0.0,29.2,0.756,0.244,0.625,0.292,0.25,0.354,0.125,0.167,0.333,0.533,0.467,0.0,1.0,0.421,0.579,19,45,0.422,151,173,69,173,60,58,149,61,12,116,12,128,66,129,110,87,148,1,167,35,101,95,107,IND
1627734,Domantas Sabonis,Domantas,1610612754,IND,23.0,4,0,4,0.0,24.0,0.862,0.138,0.647,0.176,0.088,0.0,0.265,0.118,0.471,0.545,0.455,1.0,0.0,0.583,0.417,12,29,0.414,151,173,69,173,88,42,165,55,36,149,157,34,122,73,105,91,1,78,129,73,118,130,113,IND
203926,Doug McDermott,Doug,1610612754,IND,27.0,3,0,3,0.0,9.7,0.3,0.7,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,2,10,0.2,180,173,38,173,148,184,20,50,128,155,157,18,167,33,1,172,148,78,1,176,171,163,193,IND
1628410,Edmond Sumner,Edmond,1610612754,IND,23.0,1,0,1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,209,173,1,173,208,206,183,197,128,155,157,178,167,191,183,172,148,78,194,176,202,207,202,IND
203124,Kyle O'Quinn,Kyle,1610612754,IND,29.0,1,0,1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,209,173,1,173,208,206,183,197,128,155,157,178,167,191,183,172,148,78,194,176,202,207,202,IND
1626167,Myles Turner,Myles,1610612754,IND,23.0,4,0,4,0.0,31.5,0.6,0.4,0.564,0.256,0.231,0.0,0.205,0.051,0.308,0.909,0.091,1.0,0.0,0.929,0.071,14,35,0.4,151,173,69,173,43,102,100,77,15,121,157,69,161,138,28,169,1,78,29,173,114,120,117,IND
1628388,T.J. Leaf,T.J.,1610612754,IND,22.0,1,0,1,0.0,9.8,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,209,173,1,173,147,81,120,197,128,155,157,1,167,191,183,172,148,78,194,176,202,194,202,IND
201152,Thaddeus Young,Thaddeus,1610612754,IND,31.0,4,0,4,0.0,32.6,0.81,0.19,0.762,0.095,0.143,0.143,0.095,0.19,0.667,0.688,0.313,1.0,0.0,0.722,0.278,18,42,0.429,151,173,69,173,39,49,158,34,76,141,77,152,52,33,70,125,1,78,97,104,105,100,100,IND
201936,Tyreke Evans,Tyreke,1610612754,IND,29.0,4,0,4,0.0,21.0,0.583,0.417,0.328,0.0,0.541,0.18,0.131,0.246,0.328,0.3,0.7,0.545,0.455,0.429,0.571,21,48,0.438,151,173,69,173,101,110,97,158,128,42,47,125,27,133,160,36,137,18,166,36,92,88,91,IND
202083,Wesley Matthews,Wesley,1610612754,IND,32.0,4,0,4,0.0,29.7,0.3,0.7,0.143,0.0,0.75,0.179,0.107,0.357,0.143,0.5,0.5,1.0,0.0,0.889,0.111,9,30,0.3,151,173,69,173,55,184,20,190,128,8,49,142,16,177,112,71,1,78,39,162,135,128,176,IND
