player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1628988,Aaron Holiday,Aaron,1610612754,IND,22.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180,173,38,173,69,5,2,8,3,15,8,5,70,14,59,22,3,2,44,IND
202711,Bojan Bogdanović,Bojan,1610612754,IND,30.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,15,8,5,70,14,27,22,3,2,44,IND
202709,Cory Joseph,Cory,1610612754,IND,27.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
201954,Darren Collison,Darren,1610612754,IND,31.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,3,8,5,47,14,27,22,3,2,44,IND
1627734,Domantas Sabonis,Domantas,1610612754,IND,23.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,15,8,5,70,14,27,22,3,2,44,IND
203926,Doug McDermott,Doug,1610612754,IND,27.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,173,38,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
1628410,Edmond Sumner,Edmond,1610612754,IND,23.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,173,1,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
203124,Kyle O'Quinn,Kyle,1610612754,IND,29.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,173,1,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
1626167,Myles Turner,Myles,1610612754,IND,23.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,15,8,5,70,14,59,22,3,2,44,IND
1628388,T.J. Leaf,T.J.,1610612754,IND,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,173,1,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
201152,Thaddeus Young,Thaddeus,1610612754,IND,31.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151,173,69,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,17,IND
201936,Tyreke Evans,Tyreke,1610612754,IND,29.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,173,69,173,69,5,2,8,3,15,8,5,120,14,59,22,3,2,44,IND
202083,Wesley Matthews,Wesley,1610612754,IND,32.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151,173,69,173,69,5,2,8,3,3,8,5,120,14,59,22,3,2,17,IND
