group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203482,Kelly Olynyk,Kelly,1610612748,MIA,28.0,26,13,13,0.5,1.9,98.1,94.9,94.9,107.2,102.9,102.9,-9.1,-8.0,-8.0,0.1,0.43,10.0,0.049,0.104,0.073,23.3,23.9,0.536,0.648,0.194,0.203,104.22,108.12,90.1,108.12,0.115,117,7,14,0.3,0.5,0.5,127,117,315,178,313,327,324,324,179,178,178,300,283,283,160,227,214,144,208,211,427,426,130,101,115,118,154,163,163,131,159,178,231,269,99,MIA
Players,1626159,Justise Winslow,Justise,1610612748,MIA,23.0,28,13,15,0.464,3.4,94.7,92.0,92.0,107.3,102.0,102.0,-12.6,-10.0,-10.0,0.125,1.0,13.0,0.026,0.14,0.077,13.0,13.0,0.329,0.351,0.193,0.208,96.6,100.47,83.72,100.47,-0.029,201,11,35,0.4,1.3,0.314,104,117,354,247,116,354,344,344,180,170,170,321,296,296,127,153,177,213,141,200,357,356,302,321,116,112,352,350,350,396,105,70,159,98,285,MIA
Players,201609,Goran Dragic,Goran,1610612748,MIA,33.0,17,7,10,0.412,2.7,99.6,95.0,95.0,98.8,96.0,96.0,0.8,-1.0,-1.0,0.192,0.0,19.2,0.079,0.111,0.094,0.0,0.0,0.289,0.33,0.174,0.189,100.13,103.96,86.64,103.96,0.067,101,5,19,0.3,1.1,0.263,207,223,264,306,217,315,321,321,80,94,94,196,221,221,75,242,100,87,197,156,1,1,314,329,147,136,272,259,259,229,188,140,215,116,306,MIA
Players,201583,Ryan Anderson,Ryan,1610612748,MIA,31.0,2,2,0,1.0,1.1,140.0,140.0,140.0,0.0,0.0,0.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.0,0.2,0.2,81.16,98.18,81.82,98.18,0.0,5,0,1,0.0,0.5,0.0,388,331,1,1,386,28,20,20,2,1,1,6,3,3,297,242,297,276,8,20,1,1,348,364,104,126,441,385,385,338,348,355,348,281,348,MIA
Players,1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,22.0,14,10,4,0.714,1.6,106.4,100.0,100.0,79.1,73.1,73.1,27.3,26.9,26.9,0.0,0.0,0.0,0.0,0.161,0.096,0.0,0.0,0.75,0.658,0.093,0.106,104.03,111.64,93.04,111.64,0.122,50,3,4,0.2,0.3,0.75,240,167,129,37,347,251,262,262,28,29,29,45,38,38,297,242,297,276,110,143,1,1,41,98,328,319,161,122,122,122,226,280,259,343,25,MIA
Players,1626196,Josh Richardson,Josh,1610612748,MIA,25.0,38,20,18,0.526,3.4,96.6,96.5,96.5,99.7,95.7,95.7,-3.1,0.8,0.8,0.232,1.45,17.8,0.038,0.088,0.061,12.2,12.3,0.528,0.586,0.215,0.225,102.06,104.16,86.8,104.16,0.148,286,24,53,0.6,1.4,0.453,32,35,405,168,117,338,307,307,86,90,90,245,192,192,55,126,109,175,248,259,345,345,135,145,93,102,210,252,252,88,41,40,75,79,157,MIA
Players,201949,James Johnson,James,1610612748,MIA,32.0,13,6,7,0.462,3.2,103.3,97.6,97.6,100.5,96.5,96.5,2.8,1.1,1.1,0.107,1.5,21.4,0.019,0.047,0.032,14.3,14.5,0.357,0.457,0.112,0.116,91.4,96.0,80.0,96.0,0.06,82,2,7,0.2,0.5,0.286,250,240,203,250,150,279,299,299,96,97,97,176,187,187,149,108,80,237,339,350,372,376,286,271,281,293,424,417,417,245,249,242,290,269,297,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,21.0,31,14,17,0.452,3.0,98.5,93.3,93.3,101.0,97.5,97.5,-2.5,-4.2,-4.2,0.091,1.25,16.7,0.089,0.17,0.129,13.3,13.2,0.692,0.749,0.112,0.123,97.87,102.36,85.3,102.36,0.175,194,9,13,0.3,0.4,0.692,82,102,386,259,193,325,333,333,103,106,106,238,250,250,175,142,120,72,98,71,362,359,55,57,282,281,326,308,308,65,124,189,217,312,33,MIA
Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,37.0,36,18,18,0.5,3.1,96.4,93.4,93.4,111.2,107.3,107.3,-14.8,-13.9,-13.9,0.34,2.67,15.1,0.086,0.137,0.108,5.7,5.7,0.422,0.451,0.304,0.324,100.61,104.05,86.71,104.05,0.156,244,30,77,0.8,2.1,0.39,43,60,405,178,163,340,332,332,239,237,237,331,325,325,20,55,148,74,148,116,217,218,250,274,41,42,258,256,256,79,25,21,42,30,221,MIA
Players,203079,Dion Waiters,Dion,1610612748,MIA,27.0,16,3,13,0.188,3.5,78.1,73.3,73.3,110.1,108.9,108.9,-32.0,-35.6,-35.6,0.067,0.0,7.4,0.0,0.039,0.016,0.0,0.0,0.104,0.118,0.184,0.203,98.9,102.53,85.44,102.53,-0.129,116,2,24,0.1,1.5,0.083,220,301,315,409,99,401,396,396,209,258,258,378,396,396,223,242,257,276,350,375,1,1,346,363,132,120,299,303,303,427,249,108,309,67,346,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,25.0,2,1,1,0.5,0.7,0.0,0.0,0.0,100.0,100.0,100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.07,98.07,81.73,98.07,0.0,3,0,0,0.0,0.0,0.0,388,365,19,178,409,432,432,432,89,127,127,430,431,432,297,242,297,276,365,378,1,1,348,364,403,403,323,389,389,338,348,393,348,393,348,MIA
Players,202355,Hassan Whiteside,Hassan,1610612748,MIA,30.0,23,11,12,0.478,2.5,103.9,103.6,103.6,99.5,98.3,98.3,4.5,5.3,5.3,0.059,0.5,8.3,0.075,0.381,0.223,16.7,17.5,0.5,0.534,0.162,0.161,97.56,98.31,81.92,98.31,0.149,112,6,12,0.3,0.5,0.5,153,149,299,233,256,270,231,231,83,118,118,167,149,149,240,214,246,95,6,15,394,404,153,196,176,198,335,384,384,86,172,198,238,277,99,MIA
