player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1630567,Scottie Barnes,1610612761,TOR,22.0,60,60,1.0,7.42,15.65,0.474,0.528,0.685,5.73,10.72,0.535,0.315,1.68,4.93,0.341
1629628,RJ Barrett,1610612761,TOR,24.0,58,58,1.0,7.45,15.02,0.496,0.547,0.719,5.91,10.79,0.548,0.281,1.53,4.22,0.363
1630193,Immanuel Quickley,1610612761,TOR,25.0,67,67,1.0,5.61,12.93,0.434,0.531,0.516,3.12,6.67,0.468,0.484,2.49,6.25,0.399
1629018,Gary Trent Jr.,1610612761,TOR,25.0,70,70,1.0,5.0,11.7,0.427,0.534,0.462,2.5,5.4,0.463,0.538,2.5,6.3,0.397
1628971,Bruce Brown,1610612761,TOR,27.0,67,67,1.0,4.09,8.61,0.475,0.519,0.719,3.33,6.19,0.537,0.281,0.76,2.42,0.315
1627751,Jakob Poeltl,1610612761,TOR,28.0,50,50,1.0,4.96,7.56,0.656,0.656,1.0,4.96,7.56,0.656,0.0,0.0,0.0,
1641711,Gradey Dick,1610612761,TOR,20.0,59,57,1.0,3.15,7.37,0.428,0.526,0.462,1.69,3.41,0.498,0.538,1.46,3.97,0.368
203482,Kelly Olynyk,1610612761,TOR,33.0,77,77,1.0,3.51,6.32,0.554,0.613,0.69,2.77,4.36,0.634,0.31,0.74,1.96,0.377
1630186,Jahmi'us Ramsey,1610612761,TOR,23.0,7,7,1.0,2.57,5.86,0.439,0.512,0.463,1.71,2.71,0.632,0.537,0.86,3.14,0.273
1631241,Javon Freeman-Liberty,1610612761,TOR,24.0,21,19,1.0,2.52,5.76,0.438,0.479,0.661,2.05,3.81,0.538,0.339,0.48,1.95,0.244
1629670,Jordan Nwora,1610612761,TOR,25.0,51,46,1.0,2.63,5.75,0.457,0.531,0.56,1.78,3.22,0.555,0.44,0.84,2.53,0.333
1630534,Ochai Agbaji,1610612761,TOR,24.0,77,77,1.0,2.29,5.53,0.413,0.485,0.514,1.49,2.84,0.525,0.486,0.79,2.69,0.295
1628424,Kobi Simmons,1610612761,TOR,26.0,4,4,1.0,2.25,5.25,0.429,0.476,0.619,1.75,3.25,0.538,0.381,0.5,2.0,0.25
1642013,Malik Williams,1610612761,TOR,25.0,7,5,1.0,1.29,4.86,0.265,0.279,0.853,1.14,4.14,0.276,0.147,0.14,0.71,0.2
1628449,Chris Boucher,1610612761,TOR,31.0,49,47,1.0,2.16,4.33,0.5,0.568,0.571,1.57,2.47,0.636,0.429,0.59,1.86,0.319
1629007,Jontay Porter,1610612761,TOR,24.0,25,23,1.0,1.6,4.16,0.385,0.481,0.423,0.8,1.76,0.455,0.577,0.8,2.4,0.333
1629667,Jalen McDaniels,1610612761,TOR,26.0,49,45,1.0,1.29,3.8,0.339,0.371,0.618,1.04,2.35,0.443,0.382,0.24,1.45,0.169
1631338,Mouhamadou Gueye,1610612761,TOR,25.0,11,10,1.0,1.0,3.45,0.289,0.289,0.921,1.0,3.18,0.314,0.079,0.0,0.27,0.0
202066,Garrett Temple,1610612761,TOR,38.0,27,24,1.0,1.07,2.89,0.372,0.449,0.487,0.63,1.41,0.447,0.513,0.44,1.48,0.3
203490,Otto Porter Jr.,1610612761,TOR,31.0,15,13,1.0,0.93,2.2,0.424,0.545,0.303,0.4,0.67,0.6,0.697,0.53,1.53,0.348
1630618,D.J. Carton,1610612761,TOR,23.0,4,4,1.0,0.75,2.0,0.375,0.438,0.5,0.5,1.0,0.5,0.5,0.25,1.0,0.25
1641806,Markquis Nowell,1610612761,TOR,24.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
