"player","team","number","position","height","weight","last_attended","country","profile_url","is_active","is_free_agent","is_retired"
"Chucky Brown","","","","","","","","https://www.nba.com/player/359/chucky-brown",False,False,True
"Damone Brown","","","","","","","","https://www.nba.com/player/2245/damone-brown",False,False,True
"Darrell Brown","","","","","","","","https://www.nba.com/player/76270/HISTADD-darrell-brown",False,False,True
"Dee Brown","","","","","","","","https://www.nba.com/player/244/dee-brown",False,False,True
"Dee Brown","","","","","","","","https://www.nba.com/player/200793/dee-brown",False,False,True
"Derrick Brown","","","","","","","","https://www.nba.com/player/201974/derrick-brown",False,False,True
"Devin Brown","","","","","","","","https://www.nba.com/player/2484/devin-brown",False,False,True
"Ernest Brown","","","","","","","","https://www.nba.com/player/2081/ernest-brown",False,False,True
"Fred Brown","","","","","","","","https://www.nba.com/player/76272/HISTADD-fred-brown",False,False,True
"George Brown","","","","","","","","https://www.nba.com/player/76273/HISTADD-george-brown",False,False,True
"Gerald Brown","","","","","","","","https://www.nba.com/player/1871/gerald-brown",False,False,True
"Harold Brown","","","","","","","","https://www.nba.com/player/76275/HISTADD-brownie-brown",False,False,True
"Jabari Brown","","","","","","","","https://www.nba.com/player/203913/jabari-brown",False,False,True
"Jaylen Brown","BOS","","","","","","","https://www.nba.com/player/1627759/jaylen-brown",True,False,False
"John Brown","","","","","","","","https://www.nba.com/player/76276/HISTADD-john-brown",False,False,True
"Kedrick Brown","","","","","","","","https://www.nba.com/player/2208/kedrick-brown",False,False,True
"Kendall Brown","","","","","","","","https://www.nba.com/player/1631112/kendall-brown",False,False,True
"Kobe Brown","LAC","","","","","","","https://www.nba.com/player/1641738/kobe-brown",True,False,False
"Kwame Brown","","","","","","","","https://www.nba.com/player/2198/kwame-brown",False,False,True
"Leon Brown","","","","","","","","https://www.nba.com/player/76278/HISTADD-stretch-brown",False,False,True
"Lewis Brown","","","","","","","","https://www.nba.com/player/76279/HISTADD-lewis-brown",False,False,True
"Lorenzo Brown","","","","","","","","https://www.nba.com/player/203485/lorenzo-brown",False,False,True
"Marcus Brown","","","","","","","","https://www.nba.com/player/992/marcus-brown",False,False,True
"Markel Brown","","","","","","","","https://www.nba.com/player/203900/markel-brown",False,False,True
"Mike Brown","","","","","","","","https://www.nba.com/player/1479/mike-brown",False,False,True
"Moses Brown","","","","","","","","https://www.nba.com/player/1629650/moses-brown",False,False,True
"Myron Brown","","","","","","","","https://www.nba.com/player/76277/HISTADD-myron-brown",False,False,True
"P.J. Brown","","","","","","","","https://www.nba.com/player/136/p.j.-brown",False,False,True
"Randy Brown","","","","","","","","https://www.nba.com/player/753/randy-brown",False,False,True
"Raymond Brown","","","","","","","","https://www.nba.com/player/76282/HISTADD-raymond-brown",False,False,True
"Rickey Brown","","","","","","","","https://www.nba.com/player/76283/HISTADD-rickey-brown",False,False,True
"Roger Brown","","","","","","","","https://www.nba.com/player/76286/HISTADD-roger-brown",False,False,True
"Shannon Brown","","","","","","","","https://www.nba.com/player/200769/shannon-brown",False,False,True
"Stan Brown","","","","","","","","https://www.nba.com/player/76285/HISTADD-stan-brown",False,False,True
"Sterling Brown","","","","","","","","https://www.nba.com/player/1628425/sterling-brown",False,False,True
"Tierre Brown","","","","","","","","https://www.nba.com/player/2357/tierre-brown",False,False,True
"Tony Brown","","","","","","","","https://www.nba.com/player/76268/HISTADD-tony-brown",False,False,True
"Greg Brown III","","","","","","","","https://www.nba.com/player/1630535/greg-brown-iii",False,False,True
"Charlie Brown Jr.","","","","","","","","https://www.nba.com/player/1629718/charles-brown",False,False,True
"Chaundee Brown Jr.","","","","","","","","https://www.nba.com/player/1630602/chaundee-brown",False,False,True
"Troy Brown Jr.","","","","","","","","https://www.nba.com/player/1628972/troy-brown-jr",False,False,True
"Jim Browne","","","","","","","","https://www.nba.com/player/76287/HISTADD-jim-browne",False,False,True
"Stanley Brundy","","","","","","","","https://www.nba.com/player/76288/HISTADD-marla-brumfield",False,False,True
"Jalen Brunson","NYK","","","","","","","https://www.nba.com/player/1628973/jalen-brunson",True,False,False
"Rick Brunson","","","","","","","","https://www.nba.com/player/1594/rick-brunson",False,False,True
"Nicolas Brussino","","","","","","","","https://www.nba.com/player/1627852/nicolas-brussino",False,False,True
"Elijah Bryant","","","","","","","","https://www.nba.com/player/1629091/elijah-bryant",False,False,True
"Emmette Bryant","","","","","","","","https://www.nba.com/player/76289/HISTADD-emmette-bryant",False,False,True
"Joe Bryant","","","","","","","","https://www.nba.com/player/76290/HISTADD-joe-bryant",False,False,True
"Kobe Bryant","","","","","","","","https://www.nba.com/player/977/kobe-bryant",False,False,True
"Mark Bryant","","","","","","","","https://www.nba.com/player/95/mark-bryant",False,False,True
"Thomas Bryant","IND","","","","","","","https://www.nba.com/player/1628418/thomas-bryant",True,False,False
"Wallace Bryant","","","","","","","","https://www.nba.com/player/76291/HISTADD-wallace-bryant",False,False,True
"Torgeir Bryn","","","","","","","","https://www.nba.com/player/76292/HISTADD-torgeir-bryn",False,False,True
"Shaq Buchanan","","","","","","","","https://www.nba.com/player/1629783/shaq-buchanan",False,False,True
"Joe Buckhalter","","","","","","","","https://www.nba.com/player/76293/HISTADD-joe-buckhalter",False,False,True
"Steve Bucknall","","","","","","","","https://www.nba.com/player/76294/HISTADD-steve-bucknall",False,False,True
"Cleveland Buckner","","","","","","","","https://www.nba.com/player/76295/HISTADD-cleveland-buckner",False,False,True
"Greg Buckner","","","","","","","","https://www.nba.com/player/1761/greg-buckner",False,False,True
"Quinn Buckner","","","","","","","","https://www.nba.com/player/76296/HISTADD-quinn-buckner",False,False,True
"Dave Budd","","","","","","","","https://www.nba.com/player/76297/HISTADD-dave-budd",False,False,True
"Chase Budinger","","","","","","","","https://www.nba.com/player/201978/chase-budinger",False,False,True
"Walter Budko","","","","","","","","https://www.nba.com/player/76298/HISTADD-walt-budko",False,False,True
"Jud Buechler","","","","","","","","https://www.nba.com/player/146/jud-buechler",False,False,True
"Kobe Bufkin","ATL","","","","","","","https://www.nba.com/player/1641723/kobe-bufkin",True,False,False
"Rodney Buford","","","","","","","","https://www.nba.com/player/1934/rodney-buford",False,False,True
"Matt Bullard","","","","","","","","https://www.nba.com/player/672/matt-bullard",False,False,True
"Reggie Bullock Jr.","","","","","","","","https://www.nba.com/player/203493/reggie-bullock",False,False,True
"Greg Bunch","","","","","","","","https://www.nba.com/player/76300/HISTADD-greg-bunch",False,False,True
"Dick Bunt","","","","","","","","https://www.nba.com/player/76301/HISTADD-dick-bunt",False,False,True
"Bill Buntin","","","","","","","","https://www.nba.com/player/76302/HISTADD-bill-buntin",False,False,True
"Luther Burden","","","","","","","","https://www.nba.com/player/76303/HISTADD-ticky-burden",False,False,True
"Pat Burke","","","","","","","","https://www.nba.com/player/2469/pat-burke",False,False,True
"Trey Burke","","","","","","","","https://www.nba.com/player/203504/trey-burke",False,False,True
"Roger Burkman","","","","","","","","https://www.nba.com/player/76304/HISTADD-roger-burkman",False,False,True
"Alec Burks","MIA","","","","","","","https://www.nba.com/player/202692/alec-burks",True,False,False
"Antonio Burks","","","","","","","","https://www.nba.com/player/2766/antonio-burks",False,False,True
"Kevin Burleson","","","","","","","","https://www.nba.com/player/101207/kevin-burleson",False,False,True
"Tom Burleson","","","","","","","","https://www.nba.com/player/76305/HISTADD-tom-burleson",False,False,True
"Jack Burmaster","","","","","","","","https://www.nba.com/player/76306/HISTADD-jack-burmaster",False,False,True
"David Burns","","","","","","","","https://www.nba.com/player/76307/HISTADD-david-burns",False,False,True
"Evers Burns","","","","","","","","https://www.nba.com/player/76308/HISTADD-evers-burns",False,False,True
"Jim Burns","","","","","","","","https://www.nba.com/player/76309/HISTADD-jim-burns",False,False,True
"Scott Burrell","","","","","","","","https://www.nba.com/player/197/scott-burrell",False,False,True
"Art Burris","","","","","","","","https://www.nba.com/player/76311/HISTADD-art-burris",False,False,True
"Junior Burrough","","","","","","","","https://www.nba.com/player/675/junior-burrough",False,False,True
"Bob Burrow","","","","","","","","https://www.nba.com/player/76313/HISTADD-bob-burrow",False,False,True
"Deonte Burton","","","","","","","","https://www.nba.com/player/1629126/deonte-burton",False,False,True
"Ed Burton","","","","","","","","https://www.nba.com/player/76314/HISTADD-ed-burton",False,False,True
"Willie Burton","","","","","","","","https://www.nba.com/player/416/willie-burton",False,False,True
"Steve Burtt","","","","","","","","https://www.nba.com/player/76316/HISTADD-steve-burtt",False,False,True
"Don Buse","","","","","","","","https://www.nba.com/player/76317/HISTADD-don-buse",False,False,True
"Brian Butch","","","","","","","","https://www.nba.com/player/202221/brian-butch",False,False,True
"Donnie Butcher","","","","","","","","https://www.nba.com/player/76318/HISTADD-donnie-butcher",False,False,True
"Al Butler","","","","","","","","https://www.nba.com/player/76319/HISTADD-al-butler",False,False,True
"Caron Butler","","","","","","","","https://www.nba.com/player/2406/caron-butler",False,False,True
"Da'Sean Butler","","","","","","","","https://www.nba.com/player/202364/da'sean-butler",False,False,True
"Greg Butler","","","","","","","","https://www.nba.com/player/76320/HISTADD-gregory-butler",False,False,True
"Jackie Butler","","","","","","","","https://www.nba.com/player/2866/jackie-butler",False,False,True
"Jared Butler","PHI","","","","","","","https://www.nba.com/player/1630215/jared-butler",True,False,False
"Mitchell Butler","","","","","","","","https://www.nba.com/player/348/mitchell-butler",False,False,True
"Rasual Butler","","","","","","","","https://www.nba.com/player/2446/rasual-butler",False,False,True
"Jimmy Butler III","GSW","","","","","","","https://www.nba.com/player/202710/jimmy-butler",True,False,False
"John Butler Jr.","","","","","","","","https://www.nba.com/player/1631219/john-butler-jr",False,False,True
"Dwight Buycks","","","","","","","","https://www.nba.com/player/202779/dwight-buycks",False,False,True
"Matas Buzelis","CHI","","","","","","","https://www.nba.com/player/1641824/matas-buzelis",True,False,False
"Derrick Byars","","","","","","","","https://www.nba.com/player/201182/derrick-byars",False,False,True
"Andrew Bynum","","","","","","","","https://www.nba.com/player/101115/andrew-bynum",False,False,True
"Will Bynum","","","","","","","","https://www.nba.com/player/101198/will-bynum",False,False,True
"Marty Byrnes","","","","","","","","https://www.nba.com/player/76321/HISTADD-marty-byrnes",False,False,True
"Tommy Byrnes","","","","","","","","https://www.nba.com/player/76322/HISTADD-tommy-byrnes",False,False,True
"Mike Bytzura","","","","","","","","https://www.nba.com/player/76323/HISTADD-mike-bytzura",False,False,True
"Zarko Cabarkapa","","","","","","","","https://www.nba.com/player/2560/zarko-cabarkapa",False,False,True
"Barney Cable","","","","","","","","https://www.nba.com/player/76324/HISTADD-barney-cable",False,False,True
"Bruno Caboclo","","","","","","","","https://www.nba.com/player/203998/bruno-caboclo",False,False,True
"Devontae Cacok","","","","","","","","https://www.nba.com/player/1629719/davontae-cacok",False,False,True
"Jason Caffey","","","","","","","","https://www.nba.com/player/679/jason-caffey",False,False,True
"Michael Cage","","","","","","","","https://www.nba.com/player/262/michael-cage",False,False,True
"Jamal Cain","NOP","","","","","","","https://www.nba.com/player/1631288/jamal-cain",True,False,False
"Gerry Calabrese","","","","","","","","https://www.nba.com/player/76326/HISTADD-gerry-calabrese",False,False,True
"Nick Calathes","","","","","","","","https://www.nba.com/player/201979/nick-calathes",False,False,True
"Jose Calderon","","","","","","","","https://www.nba.com/player/101181/jose-calderon",False,False,True
"Adrian Caldwell","","","","","","","","https://www.nba.com/player/154/adrian-caldwell",False,False,True
"Jim Caldwell","","","","","","","","https://www.nba.com/player/76328/HISTADD-jim-caldwell",False,False,True
"Joe Caldwell","","","","","","","","https://www.nba.com/player/76329/HISTADD-pogo-caldwell",False,False,True
"Kentavious Caldwell-Pope","ORL","","","","","","","https://www.nba.com/player/203484/kentavious-caldwell-pope",True,False,False
"Bill Calhoun","","","","","","","","https://www.nba.com/player/76331/HISTADD-bill-calhoun",False,False,True
"Corky Calhoun","","","","","","","","https://www.nba.com/player/76330/HISTADD-corky-calhoun",False,False,True
"Demetrius Calip","","","","","","","","https://www.nba.com/player/76332/HISTADD-demetrius-calip",False,False,True
"Tom Callahan","","","","","","","","https://www.nba.com/player/76333/HISTADD-tom-callahan",False,False,True
"Rick Calloway","","","","","","","","https://www.nba.com/player/76334/HISTADD-rick-calloway",False,False,True
"Ernie Calverley","","","","","","","","https://www.nba.com/player/76335/HISTADD-ernie-calverley",False,False,True
"Mack Calvin","","","","","","","","https://www.nba.com/player/76336/HISTADD-mack-calvin",False,False,True
"Toumani Camara","POR","","","","","","","https://www.nba.com/player/1641739/toumani-camara",True,False,False
"Dexter Cambridge","","","","","","","","https://www.nba.com/player/76337/HISTADD-dexter-cambridge",False,False,True
"Marcus Camby","","","","","","","","https://www.nba.com/player/948/marcus-camby",False,False,True
"Facundo Campazzo","","","","","","","","https://www.nba.com/player/1630267/facundo-campazzo",False,False,True
"Elden Campbell","","","","","","","","https://www.nba.com/player/922/elden-campbell",False,False,True
"Tony Campbell","","","","","","","","https://www.nba.com/player/76338/HISTADD-tony-campbell",False,False,True
"Isaiah Canaan","","","","","","","","https://www.nba.com/player/203477/isaiah-canaan",False,False,True
"Devin Cannady","","","","","","","","https://www.nba.com/player/1629962/devin-cannady",False,False,True
"Larry Cannon","","","","","","","","https://www.nba.com/player/76339/HISTADD-larry-cannon",False,False,True
"Clint Capela","ATL","","","","","","","https://www.nba.com/player/203991/clint-capela",True,False,False
"Derrick Caracter","","","","","","","","https://www.nba.com/player/202382/derrick-caracter",False,False,True
"Brian Cardinal","","","","","","","","https://www.nba.com/player/2073/brian-cardinal",False,False,True
"Vernon Carey Jr.","","","","","","","","https://www.nba.com/player/1630176/vernon-carey-jr",False,False,True
"Howie Carl","","","","","","","","https://www.nba.com/player/76340/HISTADD-howie-carl",False,False,True
"Chet Carlisle","","","","","","","","https://www.nba.com/player/76341/HISTADD-chet-carlisle",False,False,True
"Geno Carlisle","","","","","","","","https://www.nba.com/player/2367/geno-carlisle",False,False,True
"Rick Carlisle","","","","","","","","https://www.nba.com/player/76342/HISTADD-rick-carlisle",False,False,True
"Al Carlson","","","","","","","","https://www.nba.com/player/76343/HISTADD-alvin-carlson",False,False,True
"Branden Carlson","OKC","","","","","","","https://www.nba.com/player/1642382/branden-carlson",True,False,False
"Don Carlson","","","","","","","","https://www.nba.com/player/76344/HISTADD-swede-carlson",False,False,True
"Bob Carney","","","","","","","","https://www.nba.com/player/76345/HISTADD-bob-carney",False,False,True
"Rodney Carney","","","","","","","","https://www.nba.com/player/200760/rodney-carney",False,False,True
"Bob Carpenter","","","","","","","","https://www.nba.com/player/76346/HISTADD-bob-carpenter",False,False,True
"Antoine Carr","","","","","","","","https://www.nba.com/player/156/antoine-carr",False,False,True
"Austin Carr","","","","","","","","https://www.nba.com/player/76348/HISTADD-austin-carr",False,False,True
"Chris Carr","","","","","","","","https://www.nba.com/player/713/chris-carr",False,False,True
"Cory Carr","","","","","","","","https://www.nba.com/player/1757/cory-carr",False,False,True
"Kenny Carr","","","","","","","","https://www.nba.com/player/76350/HISTADD-kenny-carr",False,False,True
"M.L. Carr","","","","","","","","https://www.nba.com/player/76351/HISTADD-ml-carr",False,False,True
"Bob Carrington","","","","","","","","https://www.nba.com/player/76352/HISTADD-bob-carrington",False,False,True
"Bub Carrington","WAS","","","","","","","https://www.nba.com/player/1642267/carlton-carrington",True,False,False
"DeMarre Carroll","","","","","","","","https://www.nba.com/player/201960/demarre-carroll",False,False,True
"Joe Barry Carroll","","","","","","","","https://www.nba.com/player/76353/HISTADD-joe-barry-carroll",False,False,True
"Matt Carroll","","","","","","","","https://www.nba.com/player/2679/matt-carroll",False,False,True
"Jimmy Carruth","","","","","","","","https://www.nba.com/player/1131/jimmy-carruth",False,False,True
"Anthony Carter","","","","","","","","https://www.nba.com/player/1853/anthony-carter",False,False,True
"Butch Carter","","","","","","","","https://www.nba.com/player/76355/HISTADD-butch-carter",False,False,True
"Devin Carter","SAC","","","","","","","https://www.nba.com/player/1642269/tmp-devin-carter",True,False,False
"Fred Carter","","","","","","","","https://www.nba.com/player/76356/HISTADD-fred-carter",False,False,True
"George Carter","","","","","","","","https://www.nba.com/player/76357/HISTADD-george-carter",False,False,True
"Howard Carter","","","","","","","","https://www.nba.com/player/76358/HISTADD-howard-carter",False,False,True
"Jake Carter","","","","","","","","https://www.nba.com/player/76359/HISTADD-jake-carter",False,False,True
"Jevon Carter","CHI","","","","","","","https://www.nba.com/player/1628975/jevon-carter",True,False,False
"Maurice Carter","","","","","","","","https://www.nba.com/player/2466/maurice-carter",False,False,True
"Reggie Carter","","","","","","","","https://www.nba.com/player/76360/HISTADD-reggie-carter",False,False,True
"Ron Carter","","","","","","","","https://www.nba.com/player/76361/HISTADD-ron-carter",False,False,True
"Vince Carter","","","","","","","","https://www.nba.com/player/1713/vince-carter",False,False,True
"Wendell Carter Jr.","ORL","","","","","","","https://www.nba.com/player/1628976/wendell-carter-jr",True,False,False
"Michael Carter-Williams","","","","","","","","https://www.nba.com/player/203487/michael-carter-williams",False,False,True
"D.J. Carton","","","","","","","","https://www.nba.com/player/1630618/dj-carton",False,False,True
"Bill Cartwright","","","","","","","","https://www.nba.com/player/76362/HISTADD-bill-cartwright",False,False,True
"Jay Carty","","","","","","","","https://www.nba.com/player/76363/HISTADD-jay-carty",False,False,True
"Alex Caruso","OKC","","","","","","","https://www.nba.com/player/1627936/alex-caruso",True,False,False
"Cornelius Cash","","","","","","","","https://www.nba.com/player/76364/HISTADD-cornelius-cash",False,False,True
"Sam Cassell","","","","","","","","https://www.nba.com/player/208/sam-cassell",False,False,True
"Omri Casspi","","","","","","","","https://www.nba.com/player/201956/omri-casspi",False,False,True
"Stephon Castle","SAS","","","","","","","https://www.nba.com/player/1642264/stephen-castle",True,False,False
"Colin Castleton","TOR","","","","","","","https://www.nba.com/player/1630658/colin-castleton",True,False,False
"Harvey Catchings","","","","","","","","https://www.nba.com/player/76365/HISTADD-harvey-catchings",False,False,True
"Terry Catledge","","","","","","","","https://www.nba.com/player/767/terry-catledge",False,False,True
"Sid Catlett","","","","","","","","https://www.nba.com/player/76367/HISTADD-sid-catlett",False,False,True
"Kelvin Cato","","","","","","","","https://www.nba.com/player/1509/kelvin-cato",False,False,True
"Bobby Cattage","","","","","","","","https://www.nba.com/player/76368/HISTADD-bobby-cattage",False,False,True
"Willie Cauley-Stein","","","","","","","","https://www.nba.com/player/1626161/willie-cauley-stein",False,False,True
"Troy Caupain","","","","","","","","https://www.nba.com/player/1628505/troy-caupain",False,False,True
"Duane Causwell","","","","","","","","https://www.nba.com/player/190/duane-causwell",False,False,True
"Tyler Cavanaugh","","","","","","","","https://www.nba.com/player/1628463/tyler-cavanaugh",False,False,True
"Ron Cavenall","","","","","","","","https://www.nba.com/player/76370/HISTADD-ron-cavenall",False,False,True
"Ahmad Caver","","","","","","","","https://www.nba.com/player/1629958/ahmad-caver",False,False,True
"Malcolm Cazalon","","","","","","","","https://www.nba.com/player/1630608/malcolm-cazalon",False,False,True
"Cedric Ceballos","","","","","","","","https://www.nba.com/player/76/cedric-ceballos",False,False,True
"John Celestand","","","","","","","","https://www.nba.com/player/1911/john-celestand",False,False,True
"Al Cervi","","","","","","","","https://www.nba.com/player/76373/HISTADD-al-cervi",False,False,True
"Lionel Chalmers","","","","","","","","https://www.nba.com/player/2763/lionel-chalmers",False,False,True
"Mario Chalmers","","","","","","","","https://www.nba.com/player/201596/mario-chalmers",False,False,True
"Bill Chamberlain","","","","","","","","https://www.nba.com/player/76374/HISTADD-bill-chamberlain",False,False,True
"Wilt Chamberlain","","","","","","","","https://www.nba.com/player/76375/HISTADD-wilt-chamberlain",False,False,True
"Jerry Chambers","","","","","","","","https://www.nba.com/player/76376/HISTADD-jerry-chambers",False,False,True
"Tom Chambers","","","","","","","","https://www.nba.com/player/1472/tom-chambers",False,False,True
"Julian Champagnie","SAS","","","","","","","https://www.nba.com/player/1630577/julian-champagnie",True,False,False
"Justin Champagnie","WAS","","","","","","","https://www.nba.com/player/1630551/justin-champagnie",True,False,False
"Mike Champion","","","","","","","","https://www.nba.com/player/76378/HISTADD-mike-champion",False,False,True
"Kennedy Chandler","","","","","","","","https://www.nba.com/player/1631113/kennedy-chandler",False,False,True
"Tyson Chandler","","","","","","","","https://www.nba.com/player/2199/tyson-chandler",False,False,True
"Wilson Chandler","","","","","","","","https://www.nba.com/player/201163/wilson-chandler",False,False,True
"Don Chaney","","","","","","","","https://www.nba.com/player/76379/HISTADD-don-chaney",False,False,True
"John Chaney","","","","","","","","https://www.nba.com/player/76380/HISTADD-john-chaney",False,False,True
"Rex Chapman","","","","","","","","https://www.nba.com/player/364/rex-chapman",False,False,True
"Len Chappell","","","","","","","","https://www.nba.com/player/76382/HISTADD-len-chappell",False,False,True
"Ken Charles","","","","","","","","https://www.nba.com/player/76383/HISTADD-ken-charles",False,False,True
"Lorenzo Charles","","","","","","","","https://www.nba.com/player/76384/HISTADD-lorenzo-charles",False,False,True
"Joe Chealey","","","","","","","","https://www.nba.com/player/1629147/joe-chealey",False,False,True
"Calbert Cheaney","","","","","","","","https://www.nba.com/player/384/calbert-cheaney",False,False,True
"Zylan Cheatham","","","","","","","","https://www.nba.com/player/1629597/zylan-cheatham",False,False,True
"Maurice Cheeks","","","","","","","","https://www.nba.com/player/76385/HISTADD-maurice-cheeks",False,False,True
"Phil Chenier","","","","","","","","https://www.nba.com/player/76386/HISTADD-phil-chenier",False,False,True
"Will Cherry","","","","","","","","https://www.nba.com/player/203805/will-cherry",False,False,True
"Derrick Chievous","","","","","","","","https://www.nba.com/player/76387/HISTADD-derrick-chievous",False,False,True
"Pete Chilcutt","","","","","","","","https://www.nba.com/player/432/pete-chilcutt",False,False,True
"Josh Childress","","","","","","","","https://www.nba.com/player/2735/josh-childress",False,False,True
"Randolph Childress","","","","","","","","https://www.nba.com/player/719/randolph-childress",False,False,True
"Chris Childs","","","","","","","","https://www.nba.com/player/164/chris-childs",False,False,True
"Chris Chiozza","","","","","","","","https://www.nba.com/player/1629185/chris-chiozza",False,False,True
"Leroy Chollet","","","","","","","","https://www.nba.com/player/76391/HISTADD-leroy-chollet",False,False,True
"Ulrich Chomche","TOR","","","","","","","https://www.nba.com/player/1642279/ulrich-chomche",True,False,False
"Jim Chones","","","","","","","","https://www.nba.com/player/76392/HISTADD-jim-chones",False,False,True
"Marquese Chriss","","","","","","","","https://www.nba.com/player/1627737/marquese-chriss",False,False,True
"Fred Christ","","","","","","","","https://www.nba.com/player/76393/HISTADD-fred-christ",False,False,True
"Cal Christensen","","","","","","","","https://www.nba.com/player/76394/HISTADD-cal-christensen",False,False,True
"Bob Christian","","","","","","","","https://www.nba.com/player/76395/HISTADD-bob-christian",False,False,True
"Cam Christie","LAC","","","","","","","https://www.nba.com/player/1642353/cam-christie",True,False,False
"Doug Christie","","","","","","","","https://www.nba.com/player/57/doug-christie",False,False,True
"Max Christie","DAL","","","","","","","https://www.nba.com/player/1631108/max-christie",True,False,False
"Dionte Christmas","","","","","","","","https://www.nba.com/player/202091/dionte-christmas",False,False,True
"Rakeem Christmas","","","","","","","","https://www.nba.com/player/1626176/rakeem-christmas",False,False,True
"Semaj Christon","","","","","","","","https://www.nba.com/player/203902/semaj-christon",False,False,True
"Josh Christopher","MIA","","","","","","","https://www.nba.com/player/1630528/josh-christopher",True,False,False
"Patrick Christopher","","","","","","","","https://www.nba.com/player/203565/patrick-christopher",False,False,True
"Robert Churchwell","","","","","","","","https://www.nba.com/player/928/robert-churchwell",False,False,True
"Sidy Cissoko","POR","","","","","","","https://www.nba.com/player/1631321/sidy-cissoko",True,False,False
"Archie Clark","","","","","","","","https://www.nba.com/player/76397/HISTADD-archie-clark",False,False,True
"Carlos Clark","","","","","","","","https://www.nba.com/player/76398/HISTADD-carlos-clark",False,False,True
"Earl Clark","","","","","","","","https://www.nba.com/player/201947/earl-clark",False,False,True
"Gary Clark","","","","","","","","https://www.nba.com/player/1629109/gary-clark",False,False,True
"Ian Clark","","","","","","","","https://www.nba.com/player/203546/ian-clark",False,False,True
"Jaylen Clark","MIN","","","","","","","https://www.nba.com/player/1641740/jaylen-clark",True,False,False
"Keon Clark","","","","","","","","https://www.nba.com/player/1721/keon-clark",False,False,True
"Brandon Clarke","MEM","","","","","","","https://www.nba.com/player/1629634/brandon-clarke",True,False,False
"Coty Clarke","","","","","","","","https://www.nba.com/player/1626262/coty-clarke",False,False,True
"Jordan Clarkson","UTA","","","","","","","https://www.nba.com/player/203903/jordan-clarkson",True,False,False
"Gian Clavell","","","","","","","","https://www.nba.com/player/1628492/gian-clavell",False,False,True
"Victor Claver","","","","","","","","https://www.nba.com/player/201964/victor-claver",False,False,True
"Charles Claxton","","","","","","","","https://www.nba.com/player/1127/charles-claxton",False,False,True
"Nic Claxton","BKN","","","","","","","https://www.nba.com/player/1629651/nicolas-claxton",True,False,False
"Speedy Claxton","","","","","","","","https://www.nba.com/player/2049/speedy-claxton",False,False,True
"Jim Cleamons","","","","","","","","https://www.nba.com/player/76402/HISTADD-jim-cleamons",False,False,True
"Mateen Cleaves","","","","","","","","https://www.nba.com/player/2043/mateen-cleaves",False,False,True
"John Clemens","","","","","","","","https://www.nba.com/player/76403/HISTADD-barry-clemens",False,False,True
"Chris Clemons","","","","","","","","https://www.nba.com/player/1629598/chris-clemons",False,False,True
"Antonius Cleveland","","","","","","","","https://www.nba.com/player/1628499/antonius-cleveland",False,False,True
"Nat Clifton","","","","","","","","https://www.nba.com/player/76404/HISTADD-sweetwater-clifton",False,False,True
"Donovan Clingan","POR","","","","","","","https://www.nba.com/player/1642270/donovan-clingan",True,False,False
"Bill Closs","","","","","","","","https://www.nba.com/player/76406/HISTADD-bill-closs",False,False,True
"Keith Closs","","","","","","","","https://www.nba.com/player/1569/keith-closs",False,False,True
"Noah Clowney","BKN","","","","","","","https://www.nba.com/player/1641730/noah-clowney",True,False,False
"Paul Cloyd","","","","","","","","https://www.nba.com/player/76407/HISTADD-paul-cloyd",False,False,True
"Marion Cluggish","","","","","","","","https://www.nba.com/player/76408/HISTADD-bob-cluggish",False,False,True
"Ben Clyde","","","","","","","","https://www.nba.com/player/76409/HISTADD-ben-clyde",False,False,True
"Amir Coffey","LAC","","","","","","","https://www.nba.com/player/1629599/amir-coffey",True,False,False
"Richard Coffey","","","","","","","","https://www.nba.com/player/76410/HISTADD-richard-coffey",False,False,True
"Fred Cofield","","","","","","","","https://www.nba.com/player/76411/HISTADD-fred-cofield",False,False,True
"John Coker","","","","","","","","https://www.nba.com/player/715/john-coker",False,False,True
"Norris Cole","","","","","","","","https://www.nba.com/player/202708/norris-cole",False,False,True
"Ben Coleman","","","","","","","","https://www.nba.com/player/76412/HISTADD-ben-coleman",False,False,True
"Derrick Coleman","","","","","","","","https://www.nba.com/player/934/derrick-coleman",False,False,True
"E.C. Coleman","","","","","","","","https://www.nba.com/player/76413/HISTADD-ec-coleman",False,False,True
"Jack Coleman","","","","","","","","https://www.nba.com/player/76414/HISTADD-jack-coleman",False,False,True
"Norris Coleman","","","","","","","","https://www.nba.com/player/76415/HISTADD-norris-coleman",False,False,True
"Bimbo Coles","","","","","","","","https://www.nba.com/player/902/bimbo-coles",False,False,True
"Isaiah Collier","UTA","","","","","","","https://www.nba.com/player/1642268/tmp-isaiah-collier",True,False,False
"Jason Collier","","","","","","","","https://www.nba.com/player/2044/jason-collier",False,False,True
"Art Collins","","","","","","","","https://www.nba.com/player/76416/HISTADD-art-collins",False,False,True
"Don Collins","","","","","","","","https://www.nba.com/player/76418/HISTADD-don-collins",False,False,True
"Doug Collins","","","","","","","","https://www.nba.com/player/76421/HISTADD-dupp-doug-collins",False,False,True
"James Collins","","","","","","","","https://www.nba.com/player/1530/james-collins",False,False,True
"Jarron Collins","","","","","","","","https://www.nba.com/player/2260/jarron-collins",False,False,True
"Jason Collins","","","","","","","","https://www.nba.com/player/2215/jason-collins",False,False,True
