season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22024,1610612760,OKC,Oklahoma City Thunder,Transition,Defensive,0.931,82,0.163,1.064,0.511,0.149,0.16,0.135,0.03,0.481,0.591,18.5,19.7,6.8,13.4,6.5
22024,1610612758,SAC,Sacramento Kings,Transition,Defensive,0.483,82,0.165,1.137,0.523,0.139,0.102,0.133,0.031,0.513,0.598,18.2,20.7,7.5,14.4,6.9
22024,1610612738,BOS,Boston Celtics,Transition,Defensive,1.0,82,0.184,1.046,0.496,0.111,0.126,0.101,0.027,0.468,0.569,20.1,21.0,7.9,15.9,8.0
22024,1610612748,MIA,Miami Heat,Transition,Defensive,0.379,82,0.172,1.145,0.544,0.115,0.109,0.109,0.025,0.519,0.621,18.8,21.5,8.2,15.0,6.9
22024,1610612765,DET,Detroit Pistons,Transition,Defensive,0.793,82,0.178,1.088,0.504,0.13,0.122,0.121,0.031,0.487,0.582,20.0,21.7,7.8,15.5,7.7
22024,1610612741,CHI,Chicago Bulls,Transition,Defensive,0.828,82,0.172,1.087,0.515,0.131,0.103,0.124,0.024,0.508,0.572,20.0,21.7,8.1,15.8,7.7
22024,1610612753,ORL,Orlando Magic,Transition,Defensive,0.724,82,0.185,1.109,0.534,0.145,0.139,0.129,0.027,0.507,0.608,19.8,22.0,7.9,14.7,6.9
22024,1610612742,DAL,Dallas Mavericks,Transition,Defensive,0.966,82,0.184,1.054,0.489,0.122,0.115,0.113,0.025,0.479,0.557,20.9,22.0,8.0,16.5,8.4
22024,1610612744,GSW,Golden State Warriors,Transition,Defensive,0.862,82,0.183,1.086,0.514,0.116,0.133,0.108,0.026,0.485,0.598,20.3,22.0,8.1,15.8,7.7
22024,1610612746,LAC,LA Clippers,Transition,Defensive,0.621,82,0.181,1.127,0.551,0.122,0.128,0.113,0.027,0.516,0.624,19.8,22.3,8.5,15.4,6.9
22024,1610612739,CLE,Cleveland Cavaliers,Transition,Defensive,0.897,82,0.184,1.082,0.528,0.12,0.13,0.109,0.021,0.499,0.592,20.9,22.6,8.5,16.1,7.6
22024,1610612754,IND,Indiana Pacers,Transition,Defensive,0.31,82,0.174,1.149,0.532,0.132,0.104,0.126,0.026,0.518,0.609,19.8,22.7,8.3,15.6,7.3
22024,1610612745,HOU,Houston Rockets,Transition,Defensive,0.69,82,0.184,1.114,0.537,0.112,0.122,0.104,0.024,0.504,0.61,20.4,22.7,8.7,16.1,7.5
22024,1610612750,MIN,Minnesota Timberwolves,Transition,Defensive,0.448,82,0.183,1.139,0.542,0.118,0.128,0.109,0.025,0.51,0.627,20.2,23.0,8.5,15.8,7.2
22024,1610612752,NYK,New York Knicks,Transition,Defensive,0.586,82,0.186,1.129,0.54,0.106,0.135,0.096,0.024,0.502,0.622,20.5,23.1,8.7,16.0,7.4
22024,1610612749,MIL,Milwaukee Bucks,Transition,Defensive,0.138,82,0.179,1.159,0.528,0.126,0.096,0.117,0.031,0.518,0.606,20.1,23.3,8.6,16.2,7.7
22024,1610612743,DEN,Denver Nuggets,Transition,Defensive,0.414,82,0.18,1.139,0.522,0.119,0.099,0.109,0.026,0.51,0.6,20.5,23.4,8.7,16.6,7.9
22024,1610612737,ATL,Atlanta Hawks,Transition,Defensive,0.345,82,0.178,1.145,0.551,0.125,0.142,0.115,0.026,0.515,0.635,20.5,23.5,8.6,15.6,7.0
22024,1610612759,SAS,San Antonio Spurs,Transition,Defensive,0.276,82,0.184,1.149,0.527,0.108,0.107,0.098,0.029,0.506,0.615,20.8,23.9,8.9,16.9,8.0
22024,1610612766,CHA,Charlotte Hornets,Transition,Defensive,0.241,82,0.188,1.15,0.541,0.124,0.12,0.115,0.033,0.514,0.619,20.8,23.9,8.9,16.4,7.5
22024,1610612761,TOR,Toronto Raptors,Transition,Defensive,0.552,82,0.188,1.133,0.562,0.129,0.141,0.112,0.026,0.521,0.63,21.3,24.2,9.1,16.1,7.1
22024,1610612755,PHI,Philadelphia 76ers,Transition,Defensive,0.069,82,0.189,1.166,0.55,0.122,0.12,0.112,0.034,0.516,0.633,21.0,24.4,9.1,16.6,7.5
22024,1610612747,LAL,Los Angeles Lakers,Transition,Defensive,0.655,82,0.198,1.115,0.528,0.117,0.119,0.108,0.021,0.507,0.608,21.9,24.5,9.1,17.2,8.1
22024,1610612757,POR,Portland Trail Blazers,Transition,Defensive,0.759,82,0.207,1.094,0.521,0.133,0.128,0.126,0.019,0.501,0.594,23.4,25.5,9.2,17.7,8.5
22024,1610612756,PHX,Phoenix Suns,Transition,Defensive,0.034,82,0.197,1.177,0.546,0.129,0.102,0.119,0.028,0.531,0.624,21.9,25.8,9.5,17.5,7.9
22024,1610612763,MEM,Memphis Grizzlies,Transition,Defensive,0.517,82,0.194,1.136,0.55,0.129,0.13,0.121,0.032,0.516,0.625,22.7,25.8,9.7,17.5,7.9
22024,1610612751,BKN,Brooklyn Nets,Transition,Defensive,0.172,82,0.207,1.156,0.551,0.131,0.127,0.12,0.034,0.519,0.631,22.4,25.9,9.6,17.4,7.8
22024,1610612764,WAS,Washington Wizards,Transition,Defensive,0.103,82,0.193,1.163,0.533,0.121,0.097,0.112,0.028,0.521,0.614,22.3,25.9,9.6,18.1,8.4
22024,1610612740,NOP,New Orleans Pelicans,Transition,Defensive,0.0,82,0.198,1.185,0.559,0.136,0.107,0.128,0.027,0.54,0.636,22.4,26.5,9.8,17.5,7.7
22024,1610612762,UTA,Utah Jazz,Transition,Defensive,0.207,82,0.226,1.154,0.539,0.123,0.101,0.118,0.023,0.525,0.616,25.8,29.7,11.1,20.6,9.5
