season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42024,1610612763,MEM,Memphis Grizzlies,Spotup,Defensive,0.933,4,0.214,0.88,0.309,0.05,0.01,0.05,0.0,0.34,0.431,25.0,22.0,7.3,23.5,16.3
42024,1610612753,ORL,Orlando Magic,Spotup,Defensive,0.0,5,0.181,1.198,0.464,0.044,0.044,0.033,0.011,0.462,0.613,18.2,21.8,7.8,16.8,9.0
42024,1610612748,MIA,Miami Heat,Spotup,Defensive,0.133,4,0.242,1.13,0.426,0.01,0.05,0.01,0.0,0.41,0.59,25.0,28.3,10.0,23.5,13.5
42024,1610612765,DET,Detroit Pistons,Spotup,Defensive,0.533,6,0.189,1.008,0.378,0.056,0.064,0.048,0.008,0.384,0.518,20.8,21.0,7.0,18.5,11.5
42024,1610612746,LAC,LA Clippers,Spotup,Defensive,0.733,7,0.191,0.986,0.362,0.028,0.063,0.028,0.0,0.357,0.508,20.4,20.1,6.7,18.6,11.9
42024,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.4,5,0.276,1.034,0.409,0.061,0.054,0.061,0.007,0.419,0.527,29.6,30.6,10.8,26.4,15.6
42024,1610612749,MIL,Milwaukee Bucks,Spotup,Defensive,0.067,5,0.27,1.181,0.455,0.042,0.049,0.035,0.007,0.451,0.61,28.8,34.0,12.0,26.4,14.4
42024,1610612745,HOU,Houston Rockets,Spotup,Defensive,1.0,7,0.29,0.851,0.309,0.042,0.019,0.042,0.009,0.321,0.422,30.7,26.1,9.0,29.1,20.1
42024,1610612738,BOS,Boston Celtics,Spotup,Defensive,0.867,11,0.222,0.912,0.344,0.038,0.038,0.038,0.008,0.351,0.457,23.8,21.7,7.6,22.2,14.5
42024,1610612739,CLE,Cleveland Cavaliers,Spotup,Defensive,0.467,9,0.276,1.027,0.383,0.027,0.038,0.027,0.004,0.383,0.522,29.3,30.1,10.6,27.6,17.0
42024,1610612744,GSW,Golden State Warriors,Spotup,Defensive,0.667,12,0.247,0.988,0.39,0.031,0.075,0.025,0.003,0.378,0.519,26.7,26.3,9.3,23.9,14.6
42024,1610612752,NYK,New York Knicks,Spotup,Defensive,0.333,18,0.177,1.052,0.389,0.063,0.037,0.055,0.009,0.408,0.517,19.3,20.3,6.8,17.6,10.7
42024,1610612750,MIN,Minnesota Timberwolves,Spotup,Defensive,0.267,15,0.228,1.057,0.395,0.046,0.044,0.044,0.0,0.406,0.539,24.5,25.9,8.8,22.3,13.5
42024,1610612743,DEN,Denver Nuggets,Spotup,Defensive,0.8,14,0.263,0.983,0.377,0.05,0.064,0.047,0.007,0.371,0.512,28.9,28.4,9.7,25.8,16.1
42024,1610612754,IND,Indiana Pacers,Spotup,Defensive,0.2,17,0.197,1.089,0.403,0.055,0.042,0.05,0.005,0.411,0.558,22.4,24.4,8.2,20.3,12.1
42024,1610612760,OKC,Oklahoma City Thunder,Spotup,Defensive,0.6,17,0.24,0.996,0.377,0.032,0.049,0.032,0.006,0.374,0.51,27.6,27.5,9.6,25.6,15.9
