team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612751,Brooklyn Nets,BKN,72,72,0.309,10.97,28.61,0.383,0.449,0.186,7.24,17.21,0.421,0.123,3.74,11.4,0.328
1610612762,Utah Jazz,UTA,72,72,0.318,11.06,28.25,0.391,0.457,0.195,7.35,17.33,0.424,0.123,3.71,10.92,0.34
1610612749,Milwaukee Bucks,MIL,72,72,0.293,10.26,27.51,0.373,0.436,0.179,6.82,16.75,0.407,0.115,3.44,10.76,0.32
1610612755,Philadelphia 76ers,PHI,73,73,0.311,9.88,26.62,0.371,0.434,0.187,6.52,16.0,0.408,0.124,3.36,10.62,0.316
1610612746,LA Clippers,LAC,72,72,0.287,9.43,25.78,0.366,0.435,0.169,5.85,15.19,0.385,0.118,3.58,10.58,0.339
1610612742,Dallas Mavericks,DAL,73,73,0.273,9.47,24.9,0.38,0.45,0.151,5.97,13.78,0.433,0.122,3.49,11.12,0.314
1610612750,Minnesota Timberwolves,MIN,64,64,0.273,9.67,24.61,0.393,0.462,0.163,6.3,14.67,0.429,0.11,3.38,9.94,0.34
1610612759,San Antonio Spurs,SAS,70,70,0.272,9.56,24.44,0.391,0.466,0.153,5.91,13.74,0.43,0.119,3.64,10.7,0.34
1610612763,Memphis Grizzlies,MEM,73,73,0.271,9.26,24.42,0.379,0.448,0.159,5.89,14.34,0.411,0.112,3.37,10.08,0.334
1610612757,Portland Trail Blazers,POR,73,73,0.267,9.23,24.37,0.379,0.46,0.151,5.29,13.78,0.384,0.116,3.95,10.59,0.373
1610612760,Oklahoma City Thunder,OKC,72,72,0.265,8.9,23.71,0.376,0.442,0.156,5.76,13.93,0.414,0.109,3.14,9.78,0.321
1610612752,New York Knicks,NYK,66,66,0.275,8.77,23.62,0.371,0.45,0.151,5.05,12.95,0.389,0.124,3.73,10.67,0.349
1610612756,Phoenix Suns,PHX,72,72,0.271,9.14,23.47,0.389,0.464,0.156,5.63,13.56,0.415,0.114,3.51,9.92,0.354
1610612747,Los Angeles Lakers,LAL,71,71,0.265,8.23,23.01,0.357,0.423,0.151,5.23,13.17,0.397,0.113,3.0,9.85,0.305
1610612740,New Orleans Pelicans,NOP,71,71,0.251,8.54,22.89,0.373,0.45,0.135,5.03,12.37,0.407,0.115,3.51,10.52,0.333
1610612764,Washington Wizards,WAS,72,72,0.259,9.04,22.75,0.397,0.478,0.141,5.39,12.35,0.436,0.118,3.65,10.4,0.351
1610612737,Atlanta Hawks,ATL,67,67,0.248,8.55,22.48,0.38,0.45,0.143,5.42,12.96,0.418,0.105,3.13,9.52,0.329
1610612753,Orlando Magic,ORL,73,73,0.259,8.7,22.47,0.387,0.447,0.156,6.01,13.53,0.444,0.103,2.68,8.93,0.301
1610612744,Golden State Warriors,GSW,65,65,0.253,8.35,22.31,0.374,0.453,0.134,4.85,11.83,0.41,0.119,3.51,10.48,0.335
1610612745,Houston Rockets,HOU,72,72,0.244,7.65,22.31,0.343,0.413,0.131,4.51,11.94,0.378,0.113,3.14,10.36,0.303
1610612738,Boston Celtics,BOS,72,72,0.255,8.29,22.17,0.374,0.443,0.143,5.22,12.43,0.42,0.112,3.07,9.74,0.315
1610612765,Detroit Pistons,DET,65,65,0.254,8.51,22.06,0.386,0.448,0.154,5.74,13.42,0.428,0.099,2.77,8.65,0.32
1610612754,Indiana Pacers,IND,73,73,0.249,7.78,21.99,0.354,0.421,0.139,4.81,12.23,0.393,0.111,2.97,9.75,0.305
1610612758,Sacramento Kings,SAC,71,71,0.256,8.32,21.82,0.382,0.455,0.141,5.13,12.06,0.425,0.114,3.2,9.76,0.328
1610612739,Cleveland Cavaliers,CLE,65,65,0.243,8.62,21.62,0.399,0.477,0.137,5.23,12.22,0.428,0.105,3.38,9.4,0.36
1610612743,Denver Nuggets,DEN,73,73,0.247,7.62,21.34,0.357,0.434,0.135,4.32,11.64,0.371,0.112,3.3,9.7,0.34
1610612748,Miami Heat,MIA,72,72,0.236,7.14,20.36,0.351,0.425,0.13,4.1,11.22,0.365,0.106,3.04,9.14,0.333
1610612761,Toronto Raptors,TOR,71,71,0.227,6.96,19.97,0.348,0.411,0.134,4.46,11.77,0.379,0.093,2.49,8.2,0.304
1610612766,Charlotte Hornets,CHA,64,64,0.223,7.38,19.48,0.379,0.446,0.123,4.73,10.77,0.44,0.1,2.64,8.72,0.303
1610612741,Chicago Bulls,CHI,65,65,0.203,6.32,16.62,0.381,0.454,0.11,3.88,9.0,0.431,0.093,2.45,7.62,0.321
