season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2017-18,201954,Darren Collison,Darren,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,40.4,114.6,118.7,118.7,114.1,110.4,110.4,0.5,8.3,8.3,0.087,1.0,10.5,0.0,0.024,0.012,0.105,0.107,0.00731,0.00779,0.195,0.193,90.34,90.22,75.19,90.22,0.144,75,9,13,9.0,13.0,0.692,1,856,856,856,106,517,407,407,1160,1038,1038,811,612,612,847,419,923,791,1410,1483,1107,1118,262,212,683,734,1496,1506,1506,420,124,335,124,335,191,1,40:26,2017,2018
2017-18,202709,Cory Joseph,Cory,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,13.4,109.0,103.8,103.8,107.3,103.8,103.8,1.7,0.0,0.0,0.125,1.0,20.0,0.0,0.071,0.038,0.2,0.2,0.005,0.005,0.138,0.149,89.51,93.24,77.7,93.24,0.025,26,1,3,1.0,3.0,0.333,1,856,856,856,1285,704,885,885,898,780,780,774,817,817,639,419,481,791,1175,1287,1462,1470,702,912,1119,1062,1541,1289,1289,1295,1161,1207,1161,1207,1065,1,13:23,2017,2018
2017-18,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,25.0,122.8,122.2,122.2,101.4,100.0,100.0,21.4,22.2,22.2,0.0,0.0,0.0,0.048,0.103,0.08,0.0,0.0,0.006670000000000001,0.00769,0.098,0.104,85.5,86.27,71.89,86.27,0.051,45,2,3,2.0,3.0,0.667,1,856,856,856,808,304,297,297,667,594,594,340,324,324,1144,777,1144,506,960,830,1,1,342,224,1404,1390,1644,1680,1680,1125,912,1207,912,1207,198,1,25:02,2017,2018
2017-18,1627734,Domantas Sabonis,Domantas,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,26.0,108.6,110.0,110.0,123.7,124.5,124.5,-15.1,-14.5,-14.5,0.0,0.0,0.0,0.115,0.091,0.104,0.077,0.078,0.003,0.00425,0.22,0.225,92.19,91.31,76.09,91.31,-0.005,50,3,10,3.0,10.0,0.3,1,856,856,856,777,726,648,648,1411,1439,1439,1202,1190,1190,1144,777,1144,161,1040,565,945,962,1270,1146,522,525,1368,1446,1446,1513,733,520,733,520,1190,1,26:01,2017,2018
2017-18,201152,Thaddeus Young,Thaddeus,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,37.6,112.5,118.3,118.3,127.5,124.7,124.7,-15.0,-6.3,-6.3,0.167,2.0,20.0,0.132,0.147,0.139,0.1,0.10099999999999999,0.005,0.00504,0.193,0.192,93.2,91.87,76.56,91.87,0.106,71,6,13,6.0,13.0,0.462,1,856,856,856,226,594,416,416,1483,1444,1444,1201,1007,1007,480,211,481,130,673,341,1061,1085,702,900,698,748,1271,1409,1409,689,328,335,328,335,735,1,37:37,2017,2018
2017-18,203506,Victor Oladipo,Victor,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,41.5,117.7,121.5,121.5,122.7,120.3,120.3,-5.0,1.3,1.3,0.25,3.0,18.2,0.0,0.3,0.152,0.061,0.061,0.00571,0.00601,0.293,0.298,92.04,91.48,76.24,91.48,0.235,79,10,21,10.0,21.0,0.476,1,856,856,856,72,425,317,317,1395,1349,1349,963,791,791,264,110,573,791,130,265,866,867,574,622,182,196,1380,1435,1435,94,84,89,84,89,710,1,41:27,2017,2018
2017-18,202711,Bojan Bogdanović,Bojan,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,37.0,105.9,108.3,108.3,110.8,105.7,105.7,-5.0,2.6,2.6,0.077,0.67,14.3,0.0,0.0,0.0,0.214,0.214,0.00167,0.00167,0.141,0.145,91.0,92.01,76.68,92.01,-0.1,72,1,9,1.0,9.0,0.111,1,856,856,856,261,816,713,713,1034,845,845,961,748,748,900,630,727,791,1417,1488,1522,1525,1389,1447,1103,1100,1454,1396,1398,1667,1161,587,1161,587,1405,1,37:02,2017,2018
2017-18,202344,Trevor Booker,Trevor,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,7.1,45.5,41.7,41.7,107.1,92.3,92.3,-61.7,-50.6,-50.6,0.0,0.0,0.0,0.125,0.333,0.214,0.0,0.0,0.005,0.005,0.154,0.167,75.4,84.91,70.75,84.91,0.313,12,1,2,1.0,2.0,0.5,1,856,856,856,1454,1689,1690,1690,890,378,378,1641,1610,1610,1144,777,1144,136,73,67,1,1,702,912,987,935,1699,1700,1700,43,1161,1332,1161,1332,508,1,7:04,2017,2018
2017-18,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,41700137,2018-04-29T00:00:00,IND @ CLE,L,12.0,84.2,72.7,72.7,153.2,166.7,166.7,-69.0,-93.9,-93.9,0.0,0.0,0.0,0.0,0.125,0.056,0.0,0.0,0.006670000000000001,0.006670000000000001,0.261,0.3,84.03,86.36,71.97,86.36,0.094,22,3,6,3.0,6.0,0.5,1,856,856,856,1328,1477,1580,1580,1672,1699,1699,1662,1694,1694,1144,777,1144,791,787,1094,1,1,342,418,297,189,1659,1678,1678,777,733,867,733,867,508,1,11:57,2017,2018
2017-18,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,41700136,2018-04-27T00:00:00,IND vs. CLE,W,27.7,129.7,128.6,128.6,91.8,92.9,92.9,37.9,35.7,35.7,0.083,0.0,20.0,0.042,0.107,0.077,0.0,0.0,0.0075,0.00773,0.133,0.13,97.32,97.18,80.98,97.18,0.112,56,4,6,4.0,6.0,0.667,1,1,1,1,709,162,169,169,357,399,399,117,139,139,861,777,481,559,924,861,1,1,209,218,1148,1222,863,886,886,643,559,867,559,867,198,1,27:40,2017,2018
