GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,8,3,5,0.375,5.5,0.9,0.0,0.8,2.3,1.4,1.6,0.3,3.5,0.4,0.1,0.4,0.9,8.4,9,21,122,76,7,10,34,9,4,96,100,60,16,6,105,87,14,2
Players,101123,Gerald Green,Gerald,1610612748,MIA,30.0,3,0,3,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.7,0.0,0.0,0.7,0.0,0.4,49,99,89,99,117,36,34,24,55,61,56,1,101,32,1,108,64,104
Players,201609,Goran Dragic,Goran,1610612748,MIA,30.0,7,3,4,0.429,3.9,0.0,0.0,0.0,0.6,0.9,0.9,0.3,2.9,0.0,0.1,0.3,0.1,1.8,20,21,114,66,33,36,34,24,38,60,69,63,37,32,109,74,57,68
Players,202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,5,2,3,0.4,4.4,0.0,0.4,0.0,0.4,0.4,1.8,0.0,2.4,0.0,0.2,0.4,0.6,3.2,34,31,89,68,21,36,20,24,45,37,106,1,48,32,113,90,23,38
Players,2207,Joe Johnson,Joe,1610612748,MIA,35.0,8,3,5,0.375,5.1,0.3,0.3,0.0,0.5,1.0,1.4,0.3,3.0,0.3,0.0,0.1,0.9,4.6,9,21,122,76,9,29,26,24,40,61,93,60,29,19,1,53,14,17
Players,1626196,Josh Richardson,Josh,1610612748,MIA,22.0,8,3,5,0.375,2.5,0.0,0.0,0.0,0.0,1.1,0.9,0.0,1.3,0.1,0.0,0.4,0.3,1.1,9,21,122,76,85,36,34,24,55,86,72,1,87,27,1,87,47,86
Players,1626159,Justise Winslow,Justise,1610612748,MIA,20.0,6,2,4,0.333,2.2,0.3,0.0,0.0,0.3,1.0,0.7,0.0,1.3,0.0,0.0,0.2,0.2,0.7,26,31,114,81,91,24,34,24,49,61,56,1,79,32,1,58,55,94
Players,2736,Luol Deng,Luol,1610612748,MIA,31.0,7,3,4,0.429,5.7,0.4,0.6,0.0,0.0,0.7,1.6,0.3,3.7,0.1,0.0,0.7,0.3,2.0,20,21,114,66,5,22,16,24,55,50,98,63,14,26,1,113,46,61
Players,204020,Tyler Johnson,Tyler,1610612748,MIA,24.0,1,0,1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,98,99,19,99,113,36,34,24,55,1,112,1,49,32,1,117,64,106
Players,2617,Udonis Haslem,Udonis,1610612748,MIA,36.0,6,2,4,0.333,1.5,0.0,0.0,0.0,0.3,0.8,0.0,0.3,1.3,0.0,0.0,0.3,0.0,0.7,26,31,114,81,108,36,34,24,49,57,1,66,79,32,1,75,64,94
