player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Reece Beekman,BKN,4,Guard,75.0,190.0,Virginia,USA,https://www.nba.com/player/1641736/reece-beekman,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,0.0,0.0,0.0,UDF,beekmre01
Nic Claxton,BKN,33,Center,83.0,215.0,Georgia,USA,https://www.nba.com/player/1629651/nicolas-claxton,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,2.0,31.0,Drafted,claxtni01
Noah Clowney,BKN,21,Forward-Center,81.0,210.0,Alabama,USA,https://www.nba.com/player/1641730/noah-clowney,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2023.0,1.0,21.0,Drafted,clownno01
Tyson Etienne,BKN,10,Guard,74.0,200.0,Wichita State,USA,https://www.nba.com/player/1630623/tyson-etienne,True,False,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630623.png,1980-01-01,,False,0.0,0.0,0.0,UDF,etienty01
Tosan Evbuomwan,BKN,12,Forward,79.0,217.0,Princeton,United Kingdom,https://www.nba.com/player/1641787/tosan-evbuomwan,True,False,False,https://cdn.nba.com/headshots/nba/latest/260x190/1641727.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,evbuoto01
Cameron Johnson,BKN,2,Forward,80.0,210.0,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,True,False,False,https://cdn.nba.com/headshots/nba/latest/260x190/1641727.png,1980-01-01,5.0,False,2019.0,1.0,11.0,Drafted,johnsca01
Keon Johnson,BKN,45,Guard,77.0,185.0,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,2021.0,1.0,21.0,Drafted,johnske01
Maxwell Lewis,BKN,27,Forward,79.0,215.0,Pepperdine,USA,https://www.nba.com/player/1641721/maxwell-lewis,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2023.0,2.0,40.0,Drafted,lewisma01
Tyrese Martin,BKN,13,Forward,78.0,215.0,Connecticut,USA,https://www.nba.com/player/1631213/tyrese-martin,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2022.0,2.0,51.0,Drafted,martity01
De'Anthony Melton,BKN,14,Guard,75.0,200.0,Southern California,USA,https://www.nba.com/player/1629001/deanthony-melton,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,6.0,False,2018.0,2.0,46.0,Drafted,meltode01
