player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,17,12,5,0.706,13.7,0.434,0.566,0.393,0.018,0.536,0.17,0.071,0.17,0.375,0.591,0.409,0.95,0.05,0.762,0.238,42,99,0.424,23,16,156,37,129,146,72,135,108,57,48,145,77,112,88,100,86,76,80,123,55,48,122,OKC
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,10,7,3,0.7,7.1,0.613,0.387,0.513,0.051,0.385,0.179,0.102,0.308,0.462,0.3,0.7,0.8,0.2,0.467,0.533,15,31,0.484,61,39,57,39,164,90,128,86,82,97,42,128,14,82,152,36,115,48,164,39,109,114,70,OKC
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,18,13,5,0.722,23.1,0.389,0.611,0.302,0.012,0.558,0.215,0.14,0.244,0.291,0.731,0.269,1.0,0.0,0.879,0.121,58,126,0.46,1,1,156,21,89,157,60,157,114,54,29,98,33,142,57,131,1,83,52,151,33,32,91,OKC
1641717,Cason Wallace,Cason,1610612760,OKC,21.0,18,13,5,0.722,23.1,0.457,0.543,0.479,0.021,0.469,0.219,0.052,0.271,0.458,0.565,0.435,1.0,0.0,0.737,0.263,38,94,0.404,1,1,156,21,90,139,79,100,107,74,27,151,23,83,92,96,1,83,91,112,60,52,138,OKC
1631096,Chet Holmgren,Chet,1610612760,OKC,23.0,18,13,5,0.722,29.1,0.638,0.362,0.535,0.049,0.264,0.123,0.201,0.187,0.486,0.763,0.237,1.0,0.0,0.822,0.178,101,210,0.481,1,1,156,21,66,86,132,76,84,129,85,55,62,71,49,139,1,83,69,134,13,13,74,OKC
1641794,Dillon Jones,Dillon,1610612760,OKC,23.0,8,6,2,0.75,4.8,0.556,0.444,0.421,0.105,0.474,0.368,0.105,0.105,0.316,0.5,0.5,1.0,0.0,0.714,0.286,7,9,0.778,72,46,24,13,182,108,110,120,38,70,9,126,131,137,103,69,1,83,93,108,139,155,15,OKC
1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,18,13,5,0.722,23.4,1.0,0.0,0.918,0.013,0.0,0.05,0.082,0.176,0.906,0.753,0.247,0.0,0.0,0.753,0.247,73,118,0.619,1,1,156,21,87,1,190,14,112,164,132,139,68,14,51,137,161,83,86,117,22,40,27,OKC
1630198,Isaiah Joe,Isaiah,1610612760,OKC,25.0,18,13,5,0.722,10.4,0.242,0.758,0.267,0.067,0.633,0.144,0.1,0.211,0.2,0.917,0.083,0.947,0.053,0.935,0.065,31,66,0.47,1,1,156,21,138,190,28,168,65,38,66,129,42,166,31,156,89,75,45,158,68,74,84,OKC
1631114,Jalen Williams,Jalen,1610612760,OKC,24.0,18,13,5,0.722,34.6,0.689,0.311,0.579,0.099,0.24,0.176,0.181,0.165,0.479,0.381,0.619,0.724,0.276,0.455,0.545,134,302,0.444,1,1,156,21,37,65,153,65,40,134,43,64,80,75,141,47,123,41,166,37,6,3,105,OKC
1631119,Jaylin Williams,Jaylin,1610612760,OKC,22.0,15,11,4,0.733,8.5,0.313,0.688,0.316,0.053,0.553,0.184,0.131,0.079,0.263,1.0,0.0,1.0,0.0,1.0,0.0,13,32,0.406,27,19,75,20,150,177,41,154,80,56,38,105,150,152,1,159,1,83,1,163,114,113,136,OKC
1629026,Kenrich Williams,Kenrich,1610612760,OKC,30.0,11,9,2,0.818,8.2,0.548,0.452,0.625,0.063,0.281,0.219,0.094,0.313,0.563,0.5,0.5,1.0,0.0,0.615,0.385,13,31,0.419,51,28,24,10,153,112,106,54,70,125,27,133,12,48,103,69,1,83,125,77,114,114,125,OKC
1629652,Luguentz Dort,Luguentz,1610612760,OKC,26.0,18,13,5,0.722,28.3,0.136,0.864,0.14,0.0,0.776,0.098,0.084,0.126,0.14,0.9,0.1,0.973,0.027,0.957,0.043,47,132,0.356,1,1,156,21,69,198,20,185,117,17,105,136,108,178,33,154,83,81,42,161,44,27,170,OKC
1631172,Ousmane Dieng,Ousmane,1610612760,OKC,22.0,7,5,2,0.714,4.1,0.286,0.714,0.0,0.0,0.818,0.0,0.182,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.667,3,7,0.429,86,55,24,36,194,181,36,188,117,15,149,64,165,186,179,159,153,10,180,20,162,171,117,OKC
1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,26.0,18,13,5,0.722,36.7,0.773,0.227,0.584,0.19,0.153,0.111,0.263,0.206,0.394,0.125,0.875,0.179,0.821,0.133,0.867,188,397,0.474,1,1,156,21,23,49,169,63,10,153,93,29,45,102,174,14,160,4,197,6,1,1,80,OKC
