season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612755,PHI,Philadelphia 76ers,22201217,2023-04-09,PHI @ BKN,W,48.0,53,101,0.525,14,32,0.438,14,19,0.737,13,37,50,31,13.0,10,5,6,23,22,134,29.0,1,1,1,1,159,38,108,465,671,1425,429,1831,1769,1722,511,491,356,253,882,329,809,1653,1831,631,122,47,1,2022,2023,False,BKN,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201205,2023-04-07,PHI @ ATL,W,53.0,51,102,0.5,11,22,0.5,23,29,0.793,13,39,52,33,20.0,10,2,7,22,19,136,5.0,1,1,1,1,21,88,86,753,1370,2372,108,451,465,1156,511,289,219,125,2253,329,2005,1950,1607,1306,92,892,1,2022,2023,False,ATL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201198,2023-04-06,PHI vs. MIA,L,48.0,39,76,0.513,10,36,0.278,13,15,0.867,3,29,32,23,17.0,7,4,0,18,13,101,-28.0,1,1231,1231,1231,159,1655,2359,588,1634,851,2028,1971,2181,454,2407,1817,2343,1575,1797,1116,1183,1,678,2335,2128,2400,1,2022,2023,True,PHI,MIA,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201181,2023-04-04,PHI vs. BOS,W,48.0,39,78,0.5,11,29,0.379,14,16,0.875,6,31,37,21,12.0,3,7,4,21,17,103,2.0,1,1,1,1,159,1655,2272,753,1370,1815,967,1831,2089,383,2058,1475,1993,1910,665,2261,294,859,1383,1784,2036,1108,1,2022,2023,True,PHI,BOS,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201174,2023-04-02,PHI @ MIL,L,48.0,40,87,0.46,12,36,0.333,12,13,0.923,11,25,36,19,11.0,3,2,5,17,17,104,-13.0,1,1231,1231,1231,159,1496,1290,1495,1088,851,1447,2091,2320,154,915,2270,2096,2182,449,2261,2005,1279,463,1784,1985,2039,1,2022,2023,False,MIL,PHI,APR
2022-23,1610612755,PHI,Philadelphia 76ers,22201150,2023-03-31,PHI vs. TOR,W,48.0,41,73,0.562,12,31,0.387,23,25,0.92,9,28,37,28,18.0,7,6,3,20,19,117,7.0,1,1,1,1,159,1300,2427,153,1088,1561,882,451,901,167,1392,1964,1993,605,1985,1116,512,457,1156,1306,966,748,1,2022,2023,True,PHI,TOR,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201139,2023-03-29,PHI vs. DAL,W,48.0,37,80,0.463,17,36,0.472,25,30,0.833,11,32,43,26,11.0,9,4,3,19,22,116,8.0,1,1,1,1,159,2011,2133,1438,266,851,227,279,381,712,915,1290,1188,962,449,533,1183,457,926,631,1052,664,1,2022,2023,True,PHI,DAL,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201126,2023-03-27,PHI @ DEN,L,48.0,43,89,0.483,8,30,0.267,17,22,0.773,11,29,40,18,11.0,10,3,4,20,16,111,-5.0,1,1231,1231,1231,159,904,1004,1081,2063,1693,2123,1320,1318,1378,915,1817,1629,2275,449,329,1603,859,1156,1999,1483,1495,1,2022,2023,False,DEN,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201110,2023-03-25,PHI @ PHX,L,48.0,34,78,0.436,13,31,0.419,24,27,0.889,8,28,36,21,13.0,3,7,9,16,22,105,-20.0,1,1231,1231,1231,159,2300,2272,1879,857,1561,594,361,659,297,1632,1964,2096,1910,882,2261,294,2301,318,631,1924,2269,1,2022,2023,False,PHX,PHI,MAR
2022-23,1610612755,PHI,Philadelphia 76ers,22201103,2023-03-24,PHI @ GSW,L,48.0,38,78,0.487,8,29,0.276,28,34,0.824,4,34,38,23,10.0,8,1,0,20,21,112,-8.0,1,1231,1231,1231,159,1853,2272,1029,2063,1815,2039,121,158,826,2330,936,1873,1575,290,800,2279,1,1156,855,1389,1714,1,2022,2023,False,GSW,PHI,MAR
