close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202331,Paul George,1610612754,IND,F,27.0,74,74,0.586,178,511,0.348,0.373,-0.024
201952,Jeff Teague,1610612754,IND,G,29.0,81,81,0.58,179,481,0.372,0.376,-0.003
201152,Thaddeus Young,1610612754,IND,F,29.0,73,72,0.569,161,477,0.338,0.374,-0.036
101145,Monta Ellis,1610612754,IND,G,31.0,73,72,0.635,135,350,0.386,0.377,0.009
1626167,Myles Turner,1610612754,IND,C,21.0,80,76,0.276,105,317,0.331,0.377,-0.046
101139,CJ Miles,1610612754,IND,F-G,30.0,75,75,0.652,115,298,0.386,0.366,0.02
203922,Glenn Robinson III,1610612754,IND,G-F,23.0,66,65,0.571,106,283,0.375,0.378,-0.004
201166,Aaron Brooks,1610612754,IND,G,32.0,61,58,0.635,69,186,0.371,0.366,0.005
202730,Lavoy Allen,1610612754,IND,F-C,28.0,57,50,0.479,69,168,0.411,0.363,0.048
201155,Rodney Stuckey,1610612754,IND,G,31.0,38,36,0.642,40,120,0.333,0.372,-0.039
202338,Kevin Seraphin,1610612754,IND,F-C,27.0,43,37,0.485,49,115,0.426,0.374,0.052
2744,Al Jefferson,1610612754,IND,C,32.0,63,50,0.32,44,110,0.4,0.368,0.032
202362,Lance Stephenson,1610612754,IND,G,26.0,17,17,0.651,21,56,0.375,0.37,0.005
1626176,Rakeem Christmas,1610612754,IND,F,25.0,20,17,0.38,15,41,0.366,0.353,0.013
1626202,Joe Young,1610612754,IND,G,25.0,21,14,0.523,9,23,0.391,0.35,0.041
1627777,Georges Niang,1610612754,IND,F,24.0,12,10,0.571,5,16,0.313,0.34,-0.027
