close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626167,Myles Turner,1610612754,IND,C,21.0,80,80,0.84,459,966,0.475,0.515,-0.039
201152,Thaddeus Young,1610612754,IND,F,29.0,73,73,0.638,270,535,0.505,0.507,-0.002
201952,Jeff Teague,1610612754,IND,G,29.0,81,81,0.615,279,510,0.547,0.49,0.057
202331,Paul George,1610612754,IND,F,27.0,74,74,0.577,261,503,0.519,0.507,0.012
101145,Monta Ellis,1610612754,IND,G,31.0,73,70,0.543,150,299,0.502,0.492,0.009
203922,Glenn Robinson III,1610612754,IND,G-F,23.0,66,64,0.601,145,298,0.487,0.493,-0.006
2744,Al Jefferson,1610612754,IND,C,32.0,63,63,0.866,153,298,0.513,0.509,0.005
101139,CJ Miles,1610612754,IND,F-G,30.0,75,71,0.523,112,239,0.469,0.496,-0.027
202730,Lavoy Allen,1610612754,IND,F-C,28.0,57,56,0.667,108,234,0.462,0.509,-0.048
202338,Kevin Seraphin,1610612754,IND,F-C,27.0,43,42,0.696,76,165,0.461,0.518,-0.058
201166,Aaron Brooks,1610612754,IND,G,32.0,61,56,0.563,88,165,0.533,0.482,0.051
201155,Rodney Stuckey,1610612754,IND,G,31.0,38,36,0.588,54,110,0.491,0.492,-0.001
1626176,Rakeem Christmas,1610612754,IND,F,25.0,20,19,0.722,42,78,0.538,0.526,0.012
202362,Lance Stephenson,1610612754,IND,G,26.0,17,14,0.5,16,43,0.372,0.501,-0.129
1626202,Joe Young,1610612754,IND,G,25.0,21,15,0.614,15,27,0.556,0.494,0.062
1627777,Georges Niang,1610612754,IND,F,24.0,12,10,0.607,9,17,0.529,0.489,0.04
