close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202331,Paul George,1610612754,IND,F,27.0,74,73,0.423,131,369,0.355,0.357,-0.002
201952,Jeff Teague,1610612754,IND,G,29.0,81,78,0.385,102,319,0.32,0.358,-0.039
201152,Thaddeus Young,1610612754,IND,F,29.0,73,70,0.362,96,303,0.317,0.354,-0.037
101145,Monta Ellis,1610612754,IND,G,31.0,73,69,0.457,96,252,0.381,0.362,0.019
101139,CJ Miles,1610612754,IND,F-G,30.0,75,70,0.477,83,218,0.381,0.356,0.025
203922,Glenn Robinson III,1610612754,IND,G-F,23.0,66,61,0.399,70,198,0.354,0.359,-0.006
1626167,Myles Turner,1610612754,IND,C,21.0,80,65,0.16,61,184,0.332,0.358,-0.027
201166,Aaron Brooks,1610612754,IND,G,32.0,61,50,0.437,47,128,0.367,0.354,0.013
202730,Lavoy Allen,1610612754,IND,F-C,28.0,57,44,0.333,48,117,0.41,0.347,0.063
201155,Rodney Stuckey,1610612754,IND,G,31.0,38,35,0.412,21,77,0.273,0.355,-0.082
202338,Kevin Seraphin,1610612754,IND,F-C,27.0,43,30,0.304,30,72,0.417,0.361,0.055
2744,Al Jefferson,1610612754,IND,C,32.0,63,31,0.134,20,46,0.435,0.342,0.093
202362,Lance Stephenson,1610612754,IND,G,26.0,17,17,0.5,16,43,0.372,0.362,0.01
1626176,Rakeem Christmas,1610612754,IND,F,25.0,20,16,0.278,11,30,0.367,0.355,0.012
1626202,Joe Young,1610612754,IND,G,25.0,21,11,0.386,7,17,0.412,0.35,0.062
1627777,Georges Niang,1610612754,IND,F,24.0,12,6,0.393,3,11,0.273,0.346,-0.073
